Model,PC,MSE,R2,Q2,MAE,Best Params
XGBoost,1,6.872548740824931,0.997626226765245,-0.2776442832204671,1.926229463071368,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,2,5.514633444484886,0.9995609598936896,-0.0252004256512246,1.703747587873963,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,3,4.256874747286098,0.9999550890400584,0.2086237740377491,1.7715006200509185,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,4,4.853750737899852,0.9999997770750032,0.0976612729398406,1.9040626017289275,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,5,3.7522654243961737,0.9999933259920044,0.3024333985254288,1.7362802476449992,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,6,2.263601540920722,0.9999999067225872,0.5791841313446608,1.2421726923856418,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,7,2.446438352511876,0.9999993955323364,0.5451937711593571,1.3406340009592066,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,8,3.07509938138668,0.99999992704504,0.4283222581420511,1.521416293008977,"{'max_depth': 9, 'n_estimators': 200}"
XGBoost,9,3.2794277042740507,0.9999999345632532,0.3903365088251624,1.4586255084607629,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,10,3.1629632113073582,0.9999999299141304,0.4119878930857278,1.4221362100629185,"{'max_depth': 9, 'n_estimators': 200}"
XGBoost,11,3.1820261233138614,0.999999935063852,0.4084439938039425,1.4187421576766346,"{'max_depth': 9, 'n_estimators': 200}"
XGBoost,12,4.720261989136438,0.9999999360778148,0.1224775591771002,1.6196671640954852,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,13,4.962436630312119,0.9999999416839628,0.0774559729348558,1.702886524317001,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,14,2.1548806356120567,0.9999998811075016,0.5993959404379925,1.323407651366364,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,15,2.9989393866161405,0.9999999067218448,0.4424808164292639,1.384781750703172,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,16,2.737393647667618,0.9999999030446698,0.4911035953676264,1.3216154582722648,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,17,2.635189804102503,0.9999999224298306,0.5101038471488099,1.3241346621302068,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,18,4.271089139545422,0.9999999545772715,0.20598124101332727,1.5474199390092573,"{'max_depth': 6, 'n_estimators': 100}"
