0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.9999999999999998,-0.042636430738386515,0.44973820160161115,-0.15055760624331602,0.31705057587602087,0.06628504330694296,0.023850004291759083,-0.24498167645055002,-0.08492770679001337,-0.07491379689603819,-0.36814409724624453,0.004285376831234256,-0.2702309330736916,0.07878112248117822,0.03088428742639896,0.2253492551534222,-0.34338478700286174,-0.1254666357531773,-0.17349374447493868,-0.1984784472681772,-0.10159233941106732,0.022454444273243362,-0.037201486216072194,0.11684335257784356,0.07159450671396851,-0.0764109629478725,0.02144962122151938,0.4014311943053124,-0.2808868900146595,-0.20652491483737745,0.10706346941360056,0.3744176247656654,0.16985444458855592,-0.3747266748796299,0.24604048334690276,-0.15380341246687365,-0.21002286842672432,0.1180752719603312,-0.224549257062363,-0.3670636480995463,-0.4644552353930964,0.17457192049215034,-0.45495530187134736,-0.31933462287154013,0.1369594045212502,-0.4580952486668516,0.32988999362911353,0.3569403964898583,-0.19801491539804253,0.3050178312250851,-0.44482067913310575,0.06260280988184014
-0.042636430738386515,0.9999999999999998,0.1291376328375288,-0.1460454163723252,0.06802477097047437,0.03030085466761011,-0.12727437136524802,0.24436505767936356,-0.009487615067901264,-0.32089563860403336,-0.08242358086718148,-0.03464273470475445,0.19785342130057496,0.15944114626229705,-0.3489845250660494,0.3178727290071891,0.039886468764550126,-0.15911027440917577,-0.17125960539263974,-0.2544604869921567,-0.11807393661600636,0.6133513062698006,0.14505596439340598,0.4652116056541904,0.5688408268253267,-0.3209307137936045,-0.27030362540299807,0.13334893037234197,-0.21636665361342217,0.16032011398805857,0.35756875523499365,-0.2579945844588991,0.22138940120539508,-0.17799799682869932,-0.2722871840489746,-0.1854900296362755,0.15940558768357158,0.03493314434730867,-0.30380449929819586,-0.2932077678327182,-0.302621101076312,0.09443083201374106,0.05815575688480925,-0.15443950561065847,-0.04544905990988636,-0.0238312779766885,-0.002268326160948249,0.06369017846405536,0.13986386886433708,0.0947166329970523,-0.16318307127885823,-0.044803812616933815
0.44973820160161115,0.1291376328375288,0.9999999999999992,-0.2727482710774013,0.3181492414786997,-0.12833850978655667,0.04027070795073898,-0.5283989604260492,-0.23034657068707381,-0.00406486436880623,-0.35023310279988407,-0.27149365659370384,-0.48313288523186076,0.00841332984920054,-0.04273894414676624,-0.004925968196283329,0.002882835449689607,-0.3398213664494302,-0.3389515924530799,-0.0893164474857514,-0.09837076261461675,0.09974663090390885,-0.05694767410553765,0.26731090871243185,0.2786594889413033,-0.03876243627011872,-0.039661032420848875,0.9347663767475272,-0.346805066950761,-0.4965590909988545,0.26505012739682804,0.18210449572567539,0.11238407069763784,-0.237775589355251,-0.04394677581368809,0.10052179534848914,-0.5249086251170376,-0.3478034385434251,-0.19303965596136693,-0.12038452861750094,-0.33391341840524547,-0.31717658977100915,-0.33956771422031307,-0.22517450972560063,0.18964964774147197,-0.3255069728352582,0.08715950470197467,0.0649699388244297,-0.40965301730245385,0.00892294347984365,-0.47043529731615785,-0.011794598926896287
-0.15055760624331602,-0.1460454163723252,-0.2727482710774013,1.0000000000000004,-0.18947178776191848,0.2123775501317544,0.5398886014070119,0.21870257850468366,0.13531063626710507,0.2524821386615834,0.10535598652927557,0.2951743803667075,0.18677306415923425,-0.03176606424995465,0.24033866660180944,0.10745394668903296,-0.17808239568473855,0.5490104670629482,0.49146354560859873,0.33228281277273203,-0.37232627112373773,-0.16638474251382954,-0.12659465894415653,-0.21930906034996692,-0.28385118954469996,0.14701395823405847,0.43052250340290954,-0.09435783638495795,-0.1464336650543192,0.16571926350024646,-0.30097103429384797,0.13068032476786387,-0.19624708929382753,0.08837026533657187,0.08221013507098396,-0.3437798391125976,0.175035592947682,0.12344056132669627,0.3015919076364307,-0.23948557602534049,-0.023793122699402376,0.12992688507022707,-0.1340100090868783,-0.23310098618660136,-0.4414737371550891,-0.11786724343690899,-0.10265828766816926,-0.12235164882080501,0.20830444985646795,-0.043096793968436437,0.008454062554569573,0.057304106986095615
0.31705057587602087,0.06802477097047437,0.3181492414786997,-0.18947178776191848,1.0000000000000004,-0.01930322054256708,-0.02244492199299894,-0.19177905829794956,-0.04463077566166422,0.03571993093014089,-0.3955053574742882,-0.01237353058589855,-0.17412603595138287,0.07088562989782662,-0.19053309936915291,0.2200312815767404,-0.29327244526867857,-0.26124076562689386,-0.2562421328672091,-0.2561498400890404,0.08380333470805687,0.09074447476473212,0.0005704958986182812,0.019761925486096142,0.1284067933491771,-0.21074017508039122,-0.18747534389991055,0.25925609893885176,-0.193525856358988,-0.25814725059903904,0.1447256292159083,0.06333356313880105,0.11630940998735312,-0.3563580891861009,0.07456116962120979,0.21019731406047443,-0.15033702778872185,-0.13500557598745863,-0.3618087786388917,-0.16344046302662496,-0.35006102244811765,-0.08090320390058268,-0.31228807427953204,-0.12124309764578484,0.4591247009317246,-0.2899306000719069,0.1369369548571698,0.0656792017423006,-0.12060391592640132,0.13570291874244111,-0.3004953980646625,0.1417259434744102
0.06628504330694296,0.03030085466761011,-0.12833850978655667,0.2123775501317544,-0.01930322054256708,1.0,0.5004342652726149,0.3568919559610333,0.30105085758236827,-0.2709169538097066,-0.050956427597327915,0.4411077152598353,0.31976827271888175,0.08066457074863863,-0.12196981461582826,0.24780438626269222,-0.030100481916105648,0.1339060487936813,0.1258479072016597,-0.3059480171049196,-0.2986673023319575,0.05627987462730877,0.14667762025708947,0.00944154915068364,-0.034042421566148715,-0.2753466357855773,-0.06972251788575426,-0.21637902737217013,-0.19678765533627948,0.3008338845468786,-0.020606093667564614,0.0558108345729004,0.06855577805886831,0.05097944267808308,-0.07773283559408403,-0.307118598061746,0.27714608827258974,0.22202251433121084,-0.15623959328177467,-0.31973215243615594,-0.28571125687213805,0.23607945407693928,0.17312433751752088,-0.12338687990543812,-0.2667249997640669,-0.19670876600553544,0.202880912483928,0.21781659785893043,0.24158990442694545,0.2459241811386563,-0.1432511061346878,-0.13867286332883932
0.023850004291759083,-0.12727437136524802,0.04027070795073898,0.5398886014070119,-0.02244492199299894,0.5004342652726149,1.0,0.1282479020098542,0.19877602210361,-0.023694046105745235,0.036599262670672705,0.29570449637052904,0.1261654228864376,-0.039864473139098536,0.12293582860662125,0.13685228488185475,-0.21548897819687737,0.2832091165388885,0.27184183419831726,0.17840707049437493,-0.39662911406861806,-0.10924251843645306,0.013071980372548357,-0.13933561460884697,-0.1295824214988441,0.05940738380298792,0.32369183729309725,-0.09885810378295684,-0.2911485761094383,0.14064211220498843,-0.12372266185790924,0.21189694792893135,-0.11180957301412534,-0.04992227961171658,0.037507489845427774,-0.25032527904877416,0.09637824528218852,0.03650092163101464,0.12830032953776754,-0.2027970691047296,-0.17885610766644824,0.035491291182059743,-0.15849834988518693,-0.2606012367372126,-0.3807258440609174,-0.26753236754889015,0.09564939067964473,0.10364687955479393,0.08599200005118164,0.15387701075346966,-0.2584770756248862,-0.013555459354107052
-0.24498167645055002,0.24436505767936356,-0.5283989604260492,0.21870257850468366,-0.19177905829794956,0.3568919559610333,0.1282479020098542,0.9999999999999998,0.323281603754075,-0.49908283664161524,0.3239108743790762,0.41323381724989616,0.8562846089206677,0.21723711884907954,-0.21066503438338668,0.18094717919263523,-0.2138640720141406,0.22753765230772083,0.2059099753408797,-0.2275252119274463,-0.200706752242798,0.22423696599960155,0.17623817873129868,0.11423610348066263,-0.18044078028021673,-0.2624593189553498,-0.12977442180058366,-0.5056812470609173,0.09860367025856087,0.7943034017066077,-0.18472833147054923,-0.12964074074085447,0.12879101120142272,-0.2587498171396011,-0.13066855412719075,-0.4419749785607192,0.7847323587564148,0.5665791455828941,-0.14917668230102887,-0.355469653055982,-0.07138852679702862,0.6365170204319803,0.1376714841862616,-0.13112462595857388,-0.3567524746858079,0.0750435678933804,0.33754625122870274,0.38409141155708837,0.6719169611610707,0.2908348307344563,0.16662559178857136,-0.2391353563621626
-0.08492770679001337,-0.009487615067901264,-0.23034657068707381,0.13531063626710507,-0.04463077566166422,0.30105085758236827,0.19877602210361,0.323281603754075,0.9999999999999999,-0.17588962843517822,0.0024397403835793863,0.431605980068021,0.2620751645559466,0.07859996677190176,-0.0957845765289264,0.15190633938078796,-0.08502489054827737,0.10056184885056513,0.08291337444747401,-0.16314229313169532,-0.13400407818676469,-0.004199474700929247,0.008539872665233803,-0.05454951184426112,-0.14480236875164246,-0.16323497618222613,-0.03806598899019852,-0.260486467552333,0.07728325820781852,0.2837742353697277,-0.14135692633183647,-0.03502565636738953,0.32137012621512523,-0.09696933455210328,-0.017496151690512378,-0.23722578946047668,0.2647593351196271,0.13514629331872455,-0.11293591146735396,-0.19782344431880178,-0.055235597654269795,0.1738306237070094,0.016201781831026527,-0.07524703402945823,-0.2008060025048444,0.03205548018729984,0.08536774399585068,0.10454312561670631,0.24780627031785046,0.12484744332467379,0.07284584774422352,-0.09613862657943298
-0.07491379689603819,-0.32089563860403336,-0.00406486436880623,0.2524821386615834,0.03571993093014089,-0.2709169538097066,-0.023694046105745235,-0.49908283664161524,-0.17588962843517822,1.0000000000000002,-0.13563687484551695,-0.1761281647643211,-0.4564876796957452,-0.1856581667272103,0.06143378249418742,-0.21433102314933106,0.20796137502313483,-0.09183240637483271,-0.10292260540443386,0.22365857382069398,0.6839167083335053,-0.38414433573650264,-0.1901784680530471,-0.2268486856491358,-0.10447657666473964,0.12729446740258077,0.09736556197656052,0.09717972199463082,0.3620752953967552,-0.4335671826605544,-0.15536042138788797,-0.16131283192379575,-0.29667197855831584,0.20320882032452978,0.043457455298238405,0.2140596197359002,-0.3960310755156743,-0.421861767779833,0.11900887851025166,0.37067546986269534,0.20791684003883798,-0.43518743256038184,-0.022167402490684687,0.3195543510575247,0.3980028313408733,0.06988371826169679,-0.42595767282425123,-0.4299626090027264,-0.35555022007437287,-0.33116941772671094,0.13908620801569815,-0.009993604296231624
