Model,PC,MSE,R2,Q2,MAE,Best Params
SVR,1,4.373363158999083,0.1789651123047184,0.1869679431518321,1.923769627018312,"{'C': 1, 'gamma': 'scale'}"
SVR,2,5.451904727117984,0.0572545791419433,-0.0135388150668585,2.146276711328436,"{'C': 0.1, 'gamma': 'auto'}"
SVR,3,5.364009535910531,0.0509940849906913,0.0028013802236722,2.1362572290092285,"{'C': 0.1, 'gamma': 'auto'}"
SVR,4,5.367573877072233,0.0498332373863342,0.0021387497672822,2.1368867659058286,"{'C': 0.1, 'gamma': 'auto'}"
SVR,5,5.363507121623891,0.0529977263120532,0.0028947817789528,2.131935923118567,"{'C': 0.1, 'gamma': 'auto'}"
SVR,6,5.39069143749353,0.0491051888342968,-0.0021589307626237,2.1375931887078075,"{'C': 0.1, 'gamma': 'auto'}"
SVR,7,5.386161727596247,0.0494966589124955,-0.0013168329946544,2.1361701550642533,"{'C': 0.1, 'gamma': 'auto'}"
SVR,8,3.9681728694929146,0.2150879434843069,0.2622950272551108,1.851254360577701,"{'C': 1, 'gamma': 'scale'}"
SVR,9,3.291035061512372,0.2684083465631978,0.3881786378259008,1.6957909965369935,"{'C': 1, 'gamma': 'scale'}"
SVR,10,3.2163813121023592,0.2816369804995166,0.4020571768878481,1.6948747122548264,"{'C': 1, 'gamma': 'scale'}"
SVR,11,1.8686531948597969,0.8234354691134329,0.652607182317676,1.2271283222631686,"{'C': 10, 'gamma': 'scale'}"
SVR,12,3.3191846845823734,0.2894157696278207,0.3829454694124772,1.727574615207755,"{'C': 1, 'gamma': 'scale'}"
SVR,13,3.4659798595724567,0.3448026095913268,0.3556554459869153,1.7816195452293826,"{'C': 1, 'gamma': 'scale'}"
SVR,14,3.5485310911582872,0.3553054768037686,0.3403087219277732,1.8063525573048589,"{'C': 1, 'gamma': 'scale'}"
SVR,15,3.5638435342423787,0.3592338080338363,0.3374620552679482,1.8033432253517176,"{'C': 1, 'gamma': 'scale'}"
SVR,16,3.624566291937524,0.3580092230142833,0.3261733635239779,1.8183759982651049,"{'C': 1, 'gamma': 'scale'}"
SVR,17,3.700144680238584,0.3556759298908085,0.3121229290506278,1.8350234094152105,"{'C': 1, 'gamma': 'scale'}"
SVR,18,3.720411015129082,0.36593511164729453,0.3083553068930921,1.8381965357185748,"{'C': 1, 'gamma': 'scale'}"
