Model,R2,Q2,MSE,MAE
Random Forest,0.7630820685857147,0.11595837709711287,1.1490082186020583,0.8424228996006666
AdaBoost,0.8426450905693702,0.059883669499284586,1.221889741616829,0.827954868048367
XGBoost,0.9904785695524609,0.1007775207008954,1.1687391094478932,0.8020382131565528
MLP,0.9699012856691728,-0.868063186701844,2.427962551514564,1.1474613150996962
KNN,0.507725353166856,0.016059291861110436,1.2788492430439624,0.8761204076131421
Gradient Boosting,0.9616394140667666,0.11255313403185752,1.1534340874378133,0.827355067506336
SVR,0.8710550771592468,-0.13071990419500779,1.469621372114642,0.9761767045532536
