,PC1,PC2,PC3
mordred_GATS5dv,-6.229546337498278e-09,4.393925313127889e-06,-4.940584221208246e-06
mordred_GATS6dv,-1.3744424009085522e-08,7.492463340159213e-07,4.988815103689553e-06
mordred_GATS7dv,-4.858847080981759e-09,1.1463302403493587e-06,4.4369132425347436e-05
mordred_GATS8dv,8.081508854426555e-09,2.1211544284427267e-06,1.863089895599303e-05
mordred_GATS1d,1.9681519033677397e-08,-1.6218635709720155e-05,-8.924801050376523e-06
mordred_GATS2d,-8.415145431945535e-09,-9.047577213829995e-06,-6.92502487364809e-05
mordred_GATS3d,-6.795260581014084e-09,4.740302332094872e-06,-1.4595714663608879e-05
mordred_GATS4d,-1.4561834248256058e-08,3.5278347053846672e-06,4.553147815310853e-05
mordred_GATS5d,5.520384410694976e-09,1.7109499004567172e-06,-7.559631224739312e-06
mordred_GATS6d,3.621404308112418e-09,5.187185506719644e-06,8.2378828009963e-06
mordred_GATS7d,2.6360510246667026e-09,8.511875641045236e-07,3.985331986169113e-05
mordred_GATS8d,8.809631423486032e-09,1.403873472557204e-06,1.182344498271059e-05
mordred_GATS1s,-6.412714423074326e-09,5.255881219874943e-06,-3.374486447722741e-07
mordred_GATS2s,-2.3684155808789637e-08,1.5720734694613896e-06,1.501617423610294e-05
mordred_GATS3s,-1.677537363558428e-08,-1.9975931346528434e-05,-5.495364157166663e-07
mordred_GATS4s,-2.2859718457436684e-09,-1.7704337132516965e-06,4.138706688830614e-05
mordred_GATS5s,-8.800487122453807e-09,8.662196514017664e-06,5.778884118300153e-05
mordred_GATS6s,-6.880399580864422e-09,-3.2836278499217506e-07,-6.138901377187996e-06
mordred_GATS7s,-7.16104580824426e-09,7.647376139712027e-06,-5.802873279872328e-06
mordred_GATS8s,7.291802003664726e-09,2.2153886589289547e-06,-1.1433838375856336e-05
mordred_GATS1Z,-6.953756360614203e-09,2.9326922554045826e-06,-2.4753778223481993e-05
mordred_GATS2Z,-1.0107858731265258e-08,-3.191290214801502e-06,5.879296011651048e-05
mordred_GATS3Z,-8.311799544415773e-09,-7.365255742070482e-06,-2.3918030353182347e-06
mordred_GATS4Z,-1.1669688450837567e-08,7.414472216330017e-07,-4.862027270541941e-06
mordred_GATS5Z,-9.988129049020958e-09,-1.6564347666792876e-06,3.0788808106247504e-05
mordred_GATS6Z,-3.6602213518436934e-09,-1.912686954881944e-06,-3.576905155656078e-05
mordred_GATS7Z,-1.1231254473291607e-08,5.160679721409081e-06,2.4132533376277134e-05
mordred_GATS8Z,3.4078710748545114e-09,5.021110666131814e-06,-2.8456483913958404e-05
mordred_GATS1v,4.374793588509764e-09,1.2974299580698598e-06,-3.587505397971e-05
mordred_GATS1se,-6.134719619431072e-09,6.409914517444694e-06,-1.2800513331177629e-05
mordred_GATS2se,-1.1005225857017412e-08,4.305303378805825e-06,-2.827474788423879e-05
mordred_GATS3se,-1.3779141377904991e-08,-9.649546451446129e-06,4.4925015552083e-06
mordred_GATS4se,-1.0147432799819713e-08,4.381601871227115e-07,3.2499634316190016e-05
mordred_GATS5se,-4.6566832286987665e-09,3.7217672889701306e-06,-1.7347725290088562e-05
mordred_GATS6se,-1.0110233562023165e-08,2.590964878754461e-06,-5.0814884106369794e-06
mordred_GATS7se,-6.639626246052069e-09,2.8113011465126944e-06,1.7510501755490618e-05
mordred_GATS8se,8.95706237398275e-09,2.2949274778546858e-06,-1.2515598036912067e-05
mordred_GATS1p,8.18885728987522e-09,7.867784465082579e-07,-4.06894117597843e-05
mordred_GATS3p,2.289888625516482e-09,1.9181994349756376e-07,-3.0168827617143156e-05
mordred_GATS4p,-5.218314842511431e-09,8.5233920608046e-07,-4.137370861578745e-05
mordred_GATS5p,-2.0626761847848992e-10,-3.279149930278294e-06,7.63161232779905e-05
mordred_GATS7p,5.570532645962418e-10,-1.3118067895421642e-06,3.685224636236747e-05
mordred_GATS8p,9.135284731487188e-09,4.806365766644647e-06,1.3435745141176643e-06
mordred_GATS1i,-4.339460916629951e-09,2.895649609000032e-06,-2.574198116443287e-05
mordred_GATS2i,-1.210133451875914e-08,-9.238821443784951e-07,6.81926964727062e-05
mordred_GATS3i,-4.646264395136681e-09,1.386980922098346e-06,-2.375909764067628e-05
mordred_GATS4i,-1.5418327649591253e-08,5.897457966876182e-07,-3.5933051967588154e-05
mordred_GATS5i,-2.8692596879801814e-09,-8.371798354147969e-07,6.233453737541705e-05
mordred_GATS6i,-6.413601769301978e-10,2.7705837296450244e-06,1.9223442686175775e-06
mordred_GATS7i,7.678830265686643e-09,-2.0144892708766666e-06,2.9487011782827258e-05
mordred_GATS8i,1.559008366849426e-08,4.117313018584918e-06,1.9679721035964692e-05
mordred_BCUTc-1h,5.407950211624647e-08,-5.493353311161103e-06,1.4353786275528952e-05
mordred_BCUTdv-1h,1.0170119917673092e-08,-2.193411265786052e-05,-8.880109343517967e-06
mordred_BCUTdv-1l,1.0533569379208288e-08,1.5382879870668305e-05,0.0010782369985500532
mordred_BCUTd-1h,1.3051347605519585e-07,-7.825142947160098e-05,5.501538404250321e-05
mordred_BCUTd-1l,1.88083723781886e-06,-0.0017010826919567866,0.5054179419394452
mordred_BCUTZ-1l,1.7522308451637826e-06,-0.0015881130229666491,0.7366398224488832
mordred_BCUTv-1l,-2.1745742643372997e-06,0.0004016249898128869,0.449319345323759
mordred_BCUTse-1h,6.181562600177937e-07,-0.00021780486815543257,-0.000784327551505711
mordred_BCUTse-1l,1.1749461260170061e-09,-5.990743648562075e-06,-8.490639392292026e-05
mordred_SpAbs_DzZ,1.187166318113279e-08,1.8884750140404962e-06,-0.0004030022042247923
mordred_SM1_Dzp,-2.623936756258583e-08,3.841732591385184e-06,0.0004837223389454313
mordred_SM1_Dzi,3.2109596506974515e-08,-2.609022183580787e-06,-0.00037929414470665076
mordred_BertzCT,9.356711980019227e-09,8.202454875305128e-07,-6.940301007245228e-05
mordred_nBondsD,1.2445337560437563e-09,1.2691995295962474e-06,2.1157488001378274e-05
mordred_nBondsM,9.060090994449933e-10,1.5740911681722084e-06,1.4385988529989541e-05
mordred_RNCG,-1.911581869606858e-08,-1.1329596702773385e-05,-1.931128773569719e-05
mordred_RPCG,3.926726411232425e-08,1.0397076367187976e-05,-1.9597459954783288e-05
mordred_C1SP2,-5.641794135628621e-11,1.1069273621702298e-06,1.7619194364908413e-05
mordred_C2SP2,-4.467014651626012e-09,-1.6793709772749152e-06,-1.9868687244142783e-05
mordred_C3SP2,4.4670146520459106e-09,1.6793838661948244e-06,1.978933712900861e-05
mordred_C1SP3,5.0140831965764495e-09,2.4118937420206343e-06,5.279824164693989e-05
mordred_C2SP3,5.164126655274302e-09,1.3818019916889037e-06,4.893964223193785e-05
mordred_C3SP3,-5.077869442611123e-10,4.57269391052691e-07,6.837563048978359e-06
mordred_Xch-4d,6.395719465866909e-10,-1.7566519664632588e-08,1.6106242504586372e-06
mordred_Xch-5d,5.123964833233817e-10,-2.2295030074533872e-08,2.160066331033191e-06
mordred_Xch-6d,3.353964480363941e-09,3.695216116144464e-07,4.53514859931852e-05
mordred_Xch-7d,3.6266373420522164e-09,9.873429003559652e-07,5.7669174456011296e-05
mordred_Xch-6dv,2.0948060436424413e-09,-5.609531469514677e-08,7.393971236715071e-05
mordred_Xc-3d,2.6552364734370933e-08,-1.1950715969407055e-05,-5.5029171423996115e-06
mordred_Xc-5d,4.218407592478728e-08,1.8422008867066817e-06,3.18518075018489e-05
mordred_Xc-6d,6.566848083491451e-10,1.9366248094088856e-08,2.7923771112460496e-07
mordred_Xc-3dv,1.0811573709347989e-08,-9.035796241338316e-06,9.89711120018528e-06
mordred_Xc-4dv,-1.146219561983155e-11,-3.560896173323769e-07,5.835966319309221e-08
mordred_Xc-5dv,2.101875969451452e-08,-2.8267955385003267e-07,5.73897367267247e-05
mordred_Xc-6dv,4.783583784204325e-11,7.040843311643112e-09,1.3157358274255435e-07
mordred_Xpc-4d,1.7083021280693657e-08,-1.0322232403305161e-06,2.9804930006310933e-05
mordred_Xpc-5d,1.1750671826416936e-08,2.0749204927556008e-07,3.3893565742104506e-05
mordred_Xpc-4dv,8.211759622569915e-09,-1.980662314324425e-06,4.205955583169243e-05
mordred_Xpc-5dv,4.418613960705041e-09,-1.1664331130087927e-06,5.748992417097656e-05
mordred_AXp-0d,3.608040587346743e-09,-1.9125796666217195e-06,-0.00019737247496746837
mordred_AXp-1d,-2.3770259466214564e-09,9.579458873819632e-07,-3.97055013579395e-05
mordred_AXp-2d,2.64923034195585e-09,-3.971540263981581e-06,-5.675469316823418e-05
mordred_AXp-3d,-4.779190070983257e-09,-1.441758150151414e-06,-4.3956115150543205e-05
mordred_AXp-4d,-7.12112140794192e-09,-8.886058097541466e-07,-3.6256796401134005e-05
mordred_AXp-5d,-8.739875905710282e-09,-1.7701650346067136e-06,-5.386839249357365e-05
mordred_Xp-0dv,1.7210979135202077e-08,-2.69275999190518e-06,0.001255164214173725
mordred_AXp-1dv,-7.1538232628549705e-09,-8.271909772655388e-06,8.129781183238053e-05
mordred_AXp-2dv,-4.729649282127435e-09,-7.383296081040719e-06,4.486836784353267e-05
mordred_NsCH3,3.4646328526266723e-09,9.666815539915707e-08,2.393750011763273e-06
mordred_NdCH2,3.893618129905443e-19,-1.609146474415589e-10,7.35054738243773e-05
mordred_NssCH2,9.492996847352354e-10,2.2752207598784027e-06,5.5681516696772646e-05
mordred_NaaCH,-4.383468308671217e-09,-1.1164768411425918e-06,-3.142406717435696e-05
mordred_NsssCH,4.340645737143329e-09,6.460169777856007e-08,1.3247284913444881e-05
mordred_NsssN,3.526176801170294e-09,4.653726621598391e-06,-1.7177629391415157e-05
mordred_NddssS,3.1195119182642846e-10,3.859664006144671e-07,6.407729799121328e-06
mordred_SssCH2,4.4082514332384944e-10,4.023530127780859e-06,5.980206111597366e-05
mordred_SaaCH,-1.0272579803867771e-08,1.1220931537968603e-06,5.8238400123557294e-05
mordred_SsssCH,-3.531173819959245e-10,1.941957587226392e-08,6.655039887634793e-06
mordred_SdssC,-1.1785138462097824e-08,3.1878356345558744e-06,0.0002653755628419529
mordred_SaasC,-1.4158280773258538e-08,5.0956669304699714e-06,0.0001270062528398636
mordred_SaaaC,-1.6729562089453546e-08,5.980074509713336e-06,0.0003422950283672436
mordred_SssNH,-7.255625982671835e-09,4.595217731377501e-06,0.00013199948239848376
mordred_SaaN,-1.74004482858499e-08,3.255285540878785e-06,0.00010913445941922277
mordred_SaasN,-6.506080274126331e-09,2.6108293932414517e-06,0.0004349778270588107
mordred_MAXsCH3,-4.11704985038589e-09,1.1774738355912126e-05,0.0001628741122607896
mordred_MAXssCH2,1.0760560896288938e-09,7.323602998026983e-06,4.935570582045625e-05
mordred_MAXdsCH,-7.101028954973719e-09,6.132947219298375e-06,0.0005450318421208639
mordred_MAXdssC,-7.793197508791185e-09,6.326927771132438e-06,0.0003884230458767714
mordred_MAXaasC,-1.5429391044263342e-08,6.549910220853584e-06,0.00027517619620590566
mordred_MAXssNH,-9.311732647937094e-09,3.637089162692253e-06,0.00010482527057882439
mordred_MAXaaN,-1.3396463223760907e-08,1.6344486166780708e-06,8.11339098288313e-05
mordred_MAXsssN,3.0426406793076493e-09,6.522296045696884e-06,4.300798208999166e-05
mordred_MAXdO,2.2576298284272008e-08,5.893401821592942e-06,-0.00015585771503376936
mordred_MAXssO,-1.0506632941433766e-09,4.064645802280633e-06,4.861068062088927e-05
mordred_MINsCH3,-7.975381558101839e-09,3.1568776318009756e-06,7.117210185369986e-05
mordred_MINssCH2,1.0709484014187113e-09,4.336607905609684e-06,5.703084941204972e-07
mordred_MINdsCH,-5.108405016746784e-09,4.332697979295542e-06,0.0005285248379978464
mordred_MINaaCH,-2.0855330466969386e-08,2.4345252728223855e-06,7.873072807802941e-05
mordred_MINdssC,-8.491520233712282e-09,4.374830370993249e-06,0.00032816887160403704
mordred_MINaasC,-3.168154673817447e-08,6.394963193765883e-06,0.00011162999830687815
mordred_MINssNH,-2.5074452898865914e-09,4.45937274425174e-06,0.00012765467981236685
mordred_MINaaN,-1.741290256489923e-08,4.399195524491783e-06,0.00011299416703575248
mordred_MINsssN,-3.920265503387243e-09,2.6974711778349335e-06,4.480136002483315e-05
mordred_MINdO,9.99383596469794e-09,2.40320144455069e-06,-0.00026469234705615857
mordred_MINssO,-1.4614506736344358e-08,2.3673228843178955e-06,1.976425635089004e-05
mordred_AETA_alpha,-1.1742733139104271e-08,-1.3904022019311701e-06,0.0008255871116634133
mordred_ETA_shape_p,3.88130720088079e-09,-1.6526454787648609e-06,3.767402886509524e-05
mordred_ETA_shape_y,1.3762859831206436e-09,-2.2548541679817922e-07,-7.187788891259464e-05
mordred_ETA_shape_x,1.0549152072701117e-10,-4.478706113834318e-08,-1.8849554569933585e-06
mordred_ETA_beta,1.0860444713997296e-08,1.2624285647545107e-06,-2.9285695482657127e-05
mordred_AETA_beta,-1.4252132708017094e-08,1.5840551525984222e-06,0.00023404141036085713
mordred_AETA_beta_s,5.192438489156295e-09,1.783013479314057e-06,0.00030745942275849574
mordred_ETA_beta_ns,4.32744309786794e-09,3.611727521540528e-06,1.0695603485395213e-05
mordred_ETA_beta_ns_d,1.0586013923302725e-09,-7.839528513788059e-07,-8.351305071434726e-06
mordred_AETA_beta_ns_d,-1.9171172571699106e-09,-2.5196860526826865e-06,1.6590857596023976e-05
mordred_AETA_eta,1.3044408412070496e-08,-1.7373115453389698e-06,0.00018955047207532723
mordred_ETA_eta_L,9.047284719504439e-09,-4.0263060359972645e-08,5.4683538145652645e-05
mordred_AETA_eta_L,1.9712771020334918e-09,-4.931022235113882e-07,0.00014350588091129325
mordred_AETA_eta_RL,-7.905848545495615e-09,4.9683859892135375e-06,3.660213754038085e-05
mordred_AETA_eta_F,8.093903552260512e-09,-7.473169869669618e-07,0.00010352415178117572
mordred_ETA_eta_FL,1.0341417317298291e-08,1.682269329838586e-06,-1.4839244222662984e-05
mordred_AETA_eta_FL,-3.3949197637870552e-09,1.221859741995272e-06,8.561455424301201e-05
mordred_ETA_epsilon_2,1.5233159160615393e-08,-6.145819842830875e-06,0.00022245950998406536
mordred_ETA_dEpsilon_B,-4.786942244815164e-10,-3.4774793131898438e-06,-1.3862366476197449e-08
mordred_ETA_dEpsilon_D,-2.702253089668219e-09,-3.156043258118464e-06,0.0019602403444696757
mordred_ETA_psi_1,-1.1880489434757031e-08,3.326374802637017e-06,9.27932919974798e-05
mordred_IC0,6.221775359981576e-09,-5.173449566374122e-06,1.8877631417942128e-05
mordred_IC1,4.465873605558405e-09,-5.261399695528347e-06,5.561587920996764e-05
mordred_IC2,1.7910826613072118e-09,-3.5706267941937966e-06,6.675960273064144e-05
mordred_IC3,2.480959854000636e-09,7.385533141704096e-07,3.409550186223578e-05
mordred_IC4,4.488043058527532e-09,7.740473713117963e-07,3.5304402259661e-05
mordred_SIC1,-8.703939983800858e-10,-3.699851246888495e-06,2.8258085953280137e-05
mordred_SIC2,-2.6196385798354305e-09,-3.7748987573623434e-06,5.104987654231359e-05
mordred_SIC3,-1.6577052427227156e-08,-2.4866661434897557e-06,3.006234818256724e-05
mordred_SIC4,-1.2282916826077846e-08,-2.2793350289627816e-06,3.5808974793938135e-05
mordred_MIC1,4.431204325438326e-09,-4.946896211564923e-06,4.401303383191114e-05
mordred_ZMIC1,9.916355940304243e-09,4.478424246435076e-06,-3.1034996918286754e-05
mordred_ZMIC2,1.9974405449190622e-08,2.5001135742106473e-06,-2.917530687337119e-05
mordred_ZMIC3,2.072735237250802e-08,-2.384545941512979e-06,3.149500226537626e-05
mordred_Kier1,1.5118152243090434e-08,2.834152138342931e-07,-0.0005107169843668214
mordred_Kier2,9.321616537283144e-09,2.3875198690352374e-06,-0.0004954109175569033
mordred_Kier3,7.533359809711004e-09,-1.6989500017344489e-06,-0.0003054941225333872
mordred_FilterItLogS,-6.709807638337483e-09,5.653781412429674e-06,-1.5096650856315944e-05
mordred_PEOE_VSA8,3.1426098648417487e-09,9.207217360707094e-06,-7.172302267461082e-05
mordred_SMR_VSA1,1.4526591517997656e-08,-4.790910191414623e-06,-7.602319975509574e-05
mordred_SlogP_VSA5,6.542449825678581e-09,1.3555370491824761e-06,-5.036486695693054e-06
mordred_EState_VSA1,1.386509355539578e-08,-1.0096955104221819e-05,-0.0002657979793225562
mordred_EState_VSA2,1.0235241363725888e-08,9.102134253288787e-07,1.9127191192281853e-05
mordred_EState_VSA3,4.878022399469559e-09,-6.832185948029682e-06,-9.770891125964475e-05
mordred_EState_VSA4,-1.7325080657453148e-09,7.15096969511744e-06,0.00010116307294693169
mordred_EState_VSA5,-1.3871944102170479e-09,-3.621505840174282e-07,9.548117734263606e-06
mordred_EState_VSA6,2.942902116852821e-09,-7.63991732143363e-06,-0.00015288853537568416
mordred_EState_VSA7,3.502044302585793e-09,2.7504061065624137e-06,-3.538784067454203e-07
mordred_EState_VSA8,-4.7637013116585636e-09,3.029361955251317e-06,0.00010118586400496321
mordred_EState_VSA9,-1.166124907086806e-08,0.00016531584804355118,-0.0014833800712133979
mordred_EState_VSA10,1.0371554626794053e-08,-5.874025032505521e-06,1.0093933823390332e-05
mordred_VSA_EState1,1.4633744028730906e-08,-3.2095013457344433e-06,-0.0001975312256210563
mordred_VSA_EState2,6.1346960156714395e-09,7.111821625797105e-06,2.6821931075681868e-05
mordred_VSA_EState3,-5.203889904353e-08,-7.79884750724972e-05,0.0001504065536771189
mordred_VSA_EState5,-9.499080163070603e-09,2.3393153310127894e-06,0.0001029212279422687
mordred_VSA_EState6,-6.504953336738307e-09,1.7019457315694968e-06,4.218156106701763e-05
mordred_VSA_EState7,-1.2979038942052636e-08,1.0418210794586176e-06,5.4960349781388474e-05
mordred_VSA_EState8,2.333931516139498e-09,4.233717757403281e-06,0.00029609685499788454
mordred_VSA_EState9,2.2664921051600502e-09,6.743009601360938e-07,-7.3921656379938186e-06
mordred_MDEC-12,2.291403528328292e-09,5.134972874246714e-07,6.0122173918664766e-05
mordred_MDEC-14,1.807179357696965e-09,-3.520365333531774e-10,-2.180323071967172e-05
mordred_MDEC-22,-2.34554696396432e-09,2.1781389628986834e-06,3.885890651003358e-05
mordred_MDEC-33,9.129001837849407e-09,1.5604976262494146e-06,3.546748673211514e-06
mordred_MDEO-11,-1.1312894291867945e-09,-4.945983791018152e-06,5.6671643230788444e-05
mordred_MDEO-12,4.110493379178387e-09,-4.726278376603966e-06,3.9548955786614426e-05
mordred_MDEN-22,-1.1926344805325136e-10,-3.355781800887703e-07,-4.814772073982908e-06
mordred_AMID,-4.5594892702169775e-09,2.565679929036124e-06,9.254438818458468e-05
mordred_AMID_h,8.500217588411883e-09,-6.637131566702488e-06,0.00010645697357322749
mordred_AMID_C,-7.4331630570789514e-09,5.3014059466928144e-06,0.00021978150013856468
mordred_AMID_N,-4.52347259209989e-09,2.7701826878957748e-06,3.899800424134641e-05
mordred_n4Ring,1.5209221743072346e-09,5.570252008223124e-07,7.724528465445904e-06
mordred_n5Ring,-1.6926231479884003e-10,1.524231357441229e-07,2.279227771094872e-06
mordred_n6Ring,-1.7343962433810194e-09,1.3781502916207752e-06,3.449116539163027e-05
mordred_nFRing,-1.6926232824177377e-10,1.5242313129693967e-07,2.303765526614962e-06
mordred_nFARing,-8.880842542310395e-10,1.5922755332986063e-06,2.4492990392191403e-05
mordred_nRot,9.411787642576168e-09,2.269416022805007e-07,-7.728912423318319e-05
mordred_RotRatio,4.052194264177178e-09,-2.626173185711403e-07,-5.062321620001435e-05
mordred_TopoPSA,8.533207272947829e-10,-3.353470102784875e-06,3.637697968395958e-05
mordred_GGI1,1.4704802776167764e-08,-4.424948064743385e-06,-0.00021542014160896717
mordred_GGI2,1.4233239963726585e-08,-1.4052197756148248e-06,-0.00011039090862716054
mordred_GGI3,1.3058799614464509e-08,3.845088639217419e-07,-0.00013682048655141662
mordred_GGI4,1.4374912946323866e-08,-6.712549640512774e-07,-0.00016905989435854197
mordred_GGI5,2.2540740385954738e-08,-1.2900657289245565e-06,-0.00014801116583109287
mordred_GGI6,1.814601421643772e-08,-8.469449566249706e-07,-9.361447042273781e-05
mordred_GGI7,1.878652094685763e-08,-4.681852792329205e-07,-0.00014403233054575986
mordred_GGI8,1.9186028962388468e-08,-3.5599223055198545e-06,-0.00013295933055215437
mordred_GGI9,1.3691192581093312e-08,3.533001554071776e-07,-0.0001014093758380607
mordred_GGI10,1.6825904221969987e-08,-1.2570119546653687e-06,-0.00022173415866325215
mordred_JGI1,5.769187835479151e-09,-4.155436348247149e-06,-0.00013283626987552018
mordred_JGI2,6.24574952221042e-09,-1.8622207148072087e-06,-4.2554098821580245e-05
mordred_JGI3,2.6539885053358268e-09,-1.0345889227589814e-06,-9.586569574571814e-05
mordred_JGI4,3.2338691598017013e-09,-3.327790813476063e-06,-0.00012606037783595675
mordred_JGI5,1.0800473651866884e-08,-2.917876486235325e-06,-9.962879358845746e-05
mordred_JGI6,9.983856122445269e-09,-2.740367696148948e-06,-5.008441210875491e-05
mordred_JGI7,1.00814713642514e-08,-2.0303435028841473e-06,-0.00015704115142568725
mordred_JGI8,7.343247519133365e-09,-6.563459858629038e-06,-7.6441662652804e-05
mordred_JGI9,8.124524012658082e-09,1.6119867348446857e-06,-9.3756003304859e-05
mordred_JGI10,4.893902899290537e-09,-2.6387314623543764e-06,-0.00011082068299822457
mordred_Diameter,2.1717365754434858e-09,6.384230274792356e-07,3.7522990059010382e-06
mordred_Radius,5.077869843382711e-10,-4.572693259741249e-07,-6.931504801276364e-06
mordred_TopoShapeIndex,4.5569455011813706e-08,6.272815966080008e-05,0.0007137286308061438
mordred_TSRW10,1.3909722973207792e-08,-5.346129073898191e-07,-8.36098307067973e-05
mordred_mZagreb1,1.1044968020568177e-08,-1.8028123494756597e-06,-0.00014593729118728116
