MSE,R2,MAE,Model,Best Params
0.9272119116775717,0.7431517640674475,0.7439837455112145,Gradient Boosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}"
