,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
rdkit_NumAliphaticCarbocycles,0.009388600215815801,0.018140551966995586,0.0342888911644559,-0.004742635125068385,-0.034474228832511736,-0.025506130354129516,-0.08276452028492087,-0.11827788345363857,0.036586854767362696,0.007849344661107814,-0.07951137911722703,0.010860030414172004,-0.03275541121452204,-0.010936530469129069,-0.003829818205193382,-0.03772696442152233,-0.11730460371703857,-0.10429579856674229,0.023421447530743343,0.12680677555304737,-0.12576424995041974,0.063929993456584,0.053491353694856976,0.11562367858972845,0.010764028318859085,-0.05257317277378497,-0.026385389509334646,0.017921217104160208,0.06105945603719533,0.05083516339098458,0.0904821771114239,-0.011713987938059476,0.02343233949218169,0.000900449579965477,-0.017309971501444706,0.0259737427105771,0.038893298340576817,-0.04936536344189679,-0.12189514005792641,0.01232733080709499,-0.023405570235573565,-0.027413508007673015,0.010200560615362075,-0.05005301516471702,0.03159830480634033,-0.07540137897627865,0.009425704572419829,-0.012955050306833686,-0.00318252358585875,0.03659349410493348,-0.010726617173003557,0.0017782667255370514
rdkit_NumAliphaticHeterocycles,-0.06629439271291579,-0.019097877892991746,0.12075420503097414,-0.015272927072537747,0.052540606406351734,0.041212551567625745,0.08415492188925507,0.043368363506177635,-0.03418013730327368,0.0021600286256151092,-0.009723826377641584,-0.023300000947081293,-0.007247681372965839,-0.018173185386509565,0.014064470147045588,0.0030279793575306185,0.08065986897128043,0.04708596485048596,0.0047057523322970585,-0.08212401725144299,0.05623768386442788,-0.02437422352183549,-0.021779552700616104,-0.038790482656368135,0.02626464713071757,0.011571589724024042,0.03016396766332843,0.007542556655788575,-0.02652537660553081,-0.02575463097066408,-0.017603150029738893,-0.0023409794713879608,-0.011782846528900558,0.014290423002603145,0.020243476515522,-0.016219404385600645,-0.043371185206024856,0.015826605605804584,0.06835985838794474,0.003973407604028895,-0.0102383945054491,0.011570450355328813,0.002584525054534438,0.008325865822349116,-0.021422049024595238,0.03202232988968769,-0.015525670849337538,-0.04805413205492289,-0.0033628291381090805,-0.029642689977225724,0.0017399768454283595,0.00025946220789943597
rdkit_NumHAcceptors,0.04576760214386959,-0.004061751623688398,0.016786062588293797,0.07766254314151956,0.014872311221654545,-0.03354670485570281,0.04487940430849808,0.043945384793313655,0.01082938924736624,0.06927366818066771,-0.0036726842316220937,0.04053259597611646,0.0010754314438222517,0.0007908928713957777,-0.020112743246908805,-0.0013990918001765885,0.048435902349015694,0.011128728456811936,0.029065969534295744,-0.0012963114241348224,0.06172535344437003,0.04810517015243812,-0.03238506161019158,0.09498093338656642,-0.05111143638973496,-0.0455405413948159,0.03012252236529884,-0.0381543729644671,-0.021839084075288995,-0.054760789291659076,-0.01616398288909345,0.04279901303956613,0.07798429618915557,0.0004210266776388315,-0.004299475613242753,-0.0014480688528816091,-0.032429070990386596,-0.013469671214528578,0.015886106273681304,-0.02038725198182063,0.004414855392039745,-0.017811469060430084,0.010624369647795449,0.03513024925164485,0.008792448561525872,0.02498825615641243,0.020133412183999087,-0.005842133812328573,0.008446498654875461,-0.006478624237577243,-0.010555844402228717,-0.0028095912432913456
rdkit_NumHeteroatoms,0.07978319351811335,0.06060029341674331,0.028421763377041376,0.033322913498424214,0.022447861968737368,-0.009933810216872799,0.03829243884582811,0.006386366474365096,0.029644289166047378,0.014095208940009261,-0.02299586981996227,-0.00225599254578159,0.032067202958433794,-0.022374594253273858,-0.002855105490929892,-0.011874655576932243,0.02797375426876417,0.003929605120382401,-0.021222569445750114,-0.006629878467974891,0.03286278911794525,0.016578242649307618,-0.009673006975613716,0.02614505349141471,-0.003049784648467729,-0.017450836306640637,-0.01986227691623877,0.024553785229825573,-0.020271304794237128,-0.010320105287222757,0.009272164852653874,0.007604924864413916,0.024416395458098095,-0.012265542616890907,0.01572853305384775,0.006642267611004882,0.03597774365388401,0.010757064145485214,-0.017239383262610066,-0.011627862529235944,0.02019358029341245,0.017202890937641477,0.008266501043847376,-0.007173690861885794,0.01297266083550625,0.012296044042532334,0.006746896549931921,0.0011796361861435138,0.015031015092874363,-0.01188321903951911,-0.004828789937596799,-0.005278481733782209
rdkit_NumRotatableBonds,0.07477115229897492,-0.04007791437080665,-0.02292459113672316,0.03403083326911631,-0.008775119669135023,-0.04017667317589747,-0.06817386688202826,0.005268627847823412,0.03942969724962646,0.014021481545218472,0.02935643195738835,0.022818538173520593,0.034133800659673676,-0.022187414878432683,-0.00699810128094144,-0.00288234609460838,-0.0007619956472463662,-0.031467713192496534,0.014288906897677279,0.013666852350826429,0.03938614179200568,-0.004745952273348646,-0.002004892411919118,-0.00016990955430772552,-0.04600566128928507,0.009790906431226083,-0.033490829153643174,-0.023780012444987064,0.00487804735687724,-0.013718351528920857,-0.009207788208615503,0.004096889289182252,0.0006039546983885179,-0.024684917708154883,-0.011564706357399316,-0.0010628927168645672,0.03814215152208356,0.0035722185628335357,-0.0214245064443954,0.011229604147851516,0.0205727272587317,-0.01731587729596045,0.004015133704887435,-0.0007220930778661102,-0.008009008812136235,-0.0034103160446563013,0.011138049309202692,0.02697844430324191,0.007787138750331238,0.02094010113517816,-0.0049453210469915885,0.011637038889576795
rdkit_NumSaturatedHeterocycles,-0.06726133980509398,0.022111896090911472,0.11235076139011124,0.00034222783559219273,0.020680100978451934,0.12466526142652061,0.17617952763569786,-0.07392091050410779,-0.10775158588103746,0.08634471803708306,0.019657521782445446,0.027753933845388833,0.010304864974122535,-0.035647636653402724,-0.07555901127550449,-0.06844937236047165,0.13695368464306065,0.0672265658835103,-0.008874238305454567,-0.09970227738707153,0.0385471283344762,-0.006392077881204624,-0.06945463271678161,-0.001065521997417312,0.032448579860998646,0.024133905679971937,0.09849750781477772,0.002314329947232367,-0.05899054446121829,-0.0488005656370475,-0.05562088679860539,0.0008922330392948885,-0.07401069485768003,0.017037352379796037,0.10055802458780622,-0.027055531779731176,-0.007277903113910356,0.08293032832439769,0.09422938052987227,-0.005743258810109139,-0.02746844223534589,0.041053865022988696,-0.009723267546674083,0.009040622046173074,0.0033012530825483467,0.037872609040413535,0.02593101805672699,-0.04814404689582426,-0.03510478056318813,-0.005515556139797345,0.0023891370108657644,0.02429191486381008
rdkit_NumSaturatedRings,-0.057872739589278195,0.04025244805790705,0.1466396525545672,-0.004400407289476203,-0.01379412785405983,0.0991591310723911,0.09341500735077703,-0.19219879395774642,-0.07116473111367477,0.09419406269819094,-0.05985385733478167,0.03861396425956088,-0.02245054624039951,-0.04658416712253182,-0.07938882948069784,-0.10617633678199404,0.019649080926022088,-0.0370692326832319,0.014547209225288725,0.027104498165975814,-0.08721712161594362,0.05753791557537935,-0.01596327902192469,0.11455815659231107,0.04321260817985768,-0.028439267093813028,0.07211211830544316,0.020235547051392577,0.002068911575977084,0.002034597753937037,0.034861290312818496,-0.010821754898764559,-0.05057835536549834,0.017937801959761433,0.08324805308636149,-0.0010817890691540474,0.03161539522666652,0.03356496488250087,-0.027665759528054133,0.006584071996985818,-0.050874012470919404,0.013640357015315612,0.00047729306868784274,-0.04101239311854395,0.03489955788888876,-0.03752876993586515,0.035356722629146964,-0.06109909720265792,-0.03828730414904657,0.03107793796513595,-0.008337480162138545,-0.0009772513679870635
rdkit_MolLogP,0.005997474034077233,-0.014332800588966755,0.04279146254353238,-0.015004881629158891,-0.0618619890462843,0.041415214954929065,-0.04533681138605528,-0.037558242417932326,0.07210595881123287,-0.048378147514758336,0.025422789047542315,-0.003437747712669097,0.024851136801905514,0.04206175458424373,-0.00451516162745187,-0.007147303689311474,-0.07362627916426243,-0.04472840511117764,0.01882548946099283,-0.04736796824710655,-0.06551925060472011,0.01799456213676775,-0.02058942692045462,-0.03727748785262116,0.010346329682875332,0.005799069492810027,-0.013715892785638392,-0.014090805332279868,0.0007864637036419493,0.012856024188490283,-0.04092864399995179,0.01755233601403468,-0.041003550119622506,0.04988023505630847,0.017800155361664446,-0.029150707199774535,-0.03457126972305049,-0.004640395990970513,0.020855911062619494,0.02654214919840861,0.015834215968156564,-0.011135027152974781,-0.004735762129126155,-0.009820560301351294,0.0027682358003081353,-0.004394608058106762,0.006128856876039247,-0.01870658135109823,-0.013341678450871235,0.022195809506244522,0.005886794487380609,0.026720502888240735
rdkit_fr_NH0,0.04510722223239177,-0.05245957381828682,0.017866360003121813,0.009571386672007779,0.03370260040471532,-0.0038400338494815815,0.04432766040764801,-0.024862029903879087,-0.011048464052930381,-0.02974125137902256,-0.01507752880019773,0.0036317636508750033,0.02404533772933763,0.022985269129551587,0.016695509408583307,-0.010764468509658082,0.02600911474672472,0.049714766826365574,0.00496119084133627,0.06610340047334223,-0.005862541341078585,0.02254898437643006,-0.016052660716892334,0.02088543126224345,0.021565433052174003,-0.0062802082345408934,-0.016293243331707733,0.028416101817381162,-0.0077375173101296175,-0.0470774894442096,0.020985651771522527,-0.012104574671081449,0.012328090127553945,0.01762329162563481,0.010937226434763426,0.0020374124417801625,0.04087041886603514,0.026707861012579572,-0.04051286399429036,-0.010424153253774665,-0.013693025715469377,-0.0017541950048584822,0.009296089584194008,-0.008968974851143481,-0.006012970765909873,0.005908719251131474,0.0007651718390754835,0.0009881021373259553,0.009732950182236626,0.012801759153025657,0.0028912098925995304,0.02409244344149604
rdkit_fr_N_O,0.03148404218220131,0.016951266838485756,-0.020072253811883205,-0.06014484971806188,0.1169812289551547,0.08199822067173176,-0.02710201338443513,0.004161603740008491,0.035383327633432424,0.008708249035155371,-0.001229716754502127,0.04369360534139237,0.0401583755729963,0.016583776089297845,0.09217198288820677,-0.019898097678246646,-0.011984422519604193,-0.03247129749034801,0.031036545093093233,-0.035690779788784745,-0.05851199001059879,0.07419099732397812,-0.10592270233626105,-0.011101603592816645,0.07316302261642434,0.04304104074121317,-0.03399456630570101,-0.03957919755903575,0.010625962010106649,0.03652840562158898,-0.02886780721975828,-0.030394145588555285,-0.006454815042819852,0.005517577989807288,-0.027646714649040845,-0.007055722451280716,-0.009236057122744687,-0.042565283663562735,0.04120704488390856,-0.023415563787129414,-0.006799637449470664,-0.021216595571749007,-0.04626654186069342,-0.019423122486329554,-0.006831301294888753,0.02042786896831006,-0.01740412692339367,-0.013231050692346001,-0.016133122308977916,-0.030447757048343523,0.002479713196309556,0.012696133121922649
rdkit_fr_Ndealkylation1,0.13708578881596947,-0.11272623052564947,-0.028946647197058296,-0.05460247731072211,-0.002205782676290489,-0.05251734672098488,0.06354987838802549,-0.012358493825060272,0.054777149588194296,0.01873490136578705,-0.10341470965206337,0.010412397185944864,-0.03851329793028369,0.06852892140471423,0.08926434589133445,0.03296280005544071,0.02283477568784315,-0.0036810095589610912,-0.011204186576258079,0.019333053506458597,-0.013427686703543633,-0.06363111382788866,-0.014374992448172242,0.0052021178243261985,0.043379448049270554,-0.07018112096767595,0.07886632990428499,-0.02942630913824295,0.029774925126665318,0.029574512471190466,0.20118443570518804,0.04465081339166301,-0.05542879283090796,0.014106257384123133,-0.13897249479751692,-0.04963804210777439,-0.09092705264290728,-0.020706832127249015,-0.08875059302918811,0.008135622300953757,-0.010846903638694361,-0.04030569629022161,-0.11639311915751195,-0.016676784668442805,-0.0350906271163331,0.030885159072750943,0.004979450021069246,-0.022221628099787873,-0.006628796919227429,0.07486408448503641,-0.012574171086959095,0.02884095414296367
rdkit_fr_alkyl_halide,0.037057053655281155,0.03192333635101624,0.03978346835416278,-0.021985425185924758,-0.08178897824026551,0.018472631626372457,0.026459117914702943,-0.04444382381105187,0.024880789564569863,-0.024898207866699024,0.01539911253810132,0.0037410433791469516,0.026953499041031063,-0.021982917581310775,0.05449577752658529,0.021528116712438126,-0.08151639588771882,0.007617307734717299,-0.017830041080067353,-0.01504614361470117,0.008249146224408229,-0.05983152588516895,0.014566489059646527,-0.028192028180405993,0.03297016225296014,-0.01330520552560782,-0.03053120633236253,0.07593769107757006,-0.04081657852782072,0.058143895528217665,-0.021096790454879357,0.008914331556589232,-0.0006359978526890742,0.019624618181476348,0.004949112981970135,0.023796554579429512,0.027564662370611875,0.0038258381674565437,0.003664848595355552,-0.017525580242198815,0.013939944538288545,0.02803605320336746,-0.013143616580432007,0.03377482921095649,-0.0034966621675281604,-0.02313390052244187,-0.0006411943531398784,0.0075274747907276935,0.0035526139457787496,0.02707404359740089,0.00950510255947572,-0.011819945258888688
rdkit_fr_allylic_oxid,0.00038599480083653925,-0.007764893996030858,-0.004795470587627843,0.0027389632937659626,-0.0014168084625711087,-0.01921175560225733,0.0007651057457841662,-0.02693228228627878,0.007555924916014445,0.023165638972605977,0.021735309865565097,0.012564037332761485,0.030463714157243183,0.027579730617809755,0.0005894131458980073,0.03463876754452914,0.0014544778200082451,9.878872378804042e-05,-0.01779411233918039,-0.04384786045309682,-0.06833410284169708,-0.03189812320765482,0.06771744813300584,-0.09607318360032091,0.022548486925609193,0.011315020544850994,-0.08857001019535765,-0.10043440270986959,0.11242559541284267,-0.10790408002525216,-0.019049135471759737,-0.023537936919312913,-0.0744548701908061,0.32963180722419505,0.04800055057580082,-0.10217494575613298,-0.029468361496644523,0.0580653369593385,-0.036024050544539624,0.040493372828701496,0.026846014624353202,0.001217385762645997,0.038750378757169385,-0.013447599175347021,0.0021106238765454923,0.028302578176308518,0.026526054194457502,-0.0012174927398371917,-0.003686630771505022,-0.005077684120887213,0.002528691604956472,0.015833695493496506
rdkit_fr_amide,-0.0009044629312059482,-0.0003581792606124781,0.0063504164904713365,-0.010873886739054381,0.017791423043339024,-0.037184474216987645,0.009704616740761259,0.03931255816871365,0.022828138358899786,-0.019650037238727155,-0.01949240973563909,-0.013015811821280369,-0.03440202174013408,0.015572587495764317,-0.023135319714555656,-0.06158612853833758,-0.03726775601838446,0.06630986066091643,-0.00834356618163865,-0.03628171127441313,-0.0035996287525121005,-0.06989998233829171,0.008558797299512207,0.014910304417471982,0.13699248830223498,-0.04243320172023933,-0.08543248941696348,-0.052603653537592714,-0.03696132633323066,0.05280669298128695,0.12680179350810344,-0.0688212092732504,-0.16201262364447955,-0.0353403544513073,0.08933076207781726,0.030465418206253047,0.170392602642604,0.01924926816933846,-0.06551806142773421,0.030027701329604656,-0.04161013594091488,0.004600021860331698,0.040255695072363526,-0.04050861780256213,0.013297887237896728,-0.05497538165313002,-0.052946399321618744,-0.03298914050009874,0.021044393694091005,0.02569941441530775,-0.020482606048976153,-0.00018021452916673625
rdkit_fr_aniline,0.02563001283646002,-0.06980552476021336,0.014075408350502826,-0.046008428162684106,0.026173685363587943,0.04120714230098772,0.19586108542053043,-0.00444865478503349,0.09605839096707912,-0.02136954018812147,0.01568756477553395,0.0439256611114452,-0.01443277122425553,-0.06031262513841282,-0.06053861433884511,0.03290011962701251,-0.04242304438619401,-0.00022284391555934833,0.005444988084312516,0.07825818026788517,0.00975694606588956,0.02813795011893037,0.042808758073143036,-0.036072353356882914,-0.040768214486759144,0.040099901295776084,-0.028052479472285053,-0.03845816361386743,0.05191945091446432,-0.014225535007556417,0.03993922735191364,-0.027587673318939167,0.03671643092041389,-0.02193966147533925,-0.026322110120161703,-0.029763603928780445,-0.015370689612366234,-0.019168541580157513,-0.01760707087264462,0.025903257272082852,0.012588786800000383,0.023351691200159022,-0.030228213110778154,0.005914156364858482,-0.0009722044503266056,-0.061550420330847316,-0.031394032863213135,0.018045689018183722,-0.03866282797351679,0.06602032665685316,0.016006280234013917,0.033815680347669005
rdkit_fr_aryl_methyl,-0.0566340160412551,-0.05140034272085207,0.03512625587795924,-0.01620347261084213,0.058452233907481166,0.06366430025161562,-0.005701850743209958,0.20994273163970864,-0.029428297547387943,-0.08633277351521805,-0.009684177651667595,-0.05186493002679066,-0.05701561560383978,-0.0008187217372336487,0.05913880378874401,0.06842268651885074,-0.009707076997770526,-0.06066501859948825,-0.03182186151605829,0.006236586793578101,0.0958801597868728,-0.0881138927547415,-0.012815085239728533,-0.02008351928368745,-0.06754716136123784,0.07738636486749685,-0.015444151470231487,0.06189609037366356,-0.13557878417339844,-0.015134640268177216,0.00885826564011047,-0.06995381742139781,-0.10649619624150837,-0.04234296595087599,-0.06578120693540708,0.010443114300165996,0.17686320280947812,0.09785992844749748,0.005568814356406658,0.02658973881607675,-0.04460571521586981,0.009893059255324138,0.02324759579078609,-0.020657955079310158,-0.005991813826027211,-0.001326655807480547,0.03914295975388878,-0.03336864381181706,0.006940339919090195,0.027973145382810878,-0.0005344953730541486,-0.048093482396781205
rdkit_fr_bicyclic,0.030611598037133925,0.02455071929197612,-0.05684304189734724,0.04236065951667973,-0.043141170770117546,0.037903437984507085,0.003088468351037519,-0.05710985487723852,0.04270939037529811,0.019640260326444253,0.01388554661244471,0.03417582470099499,-0.00028330101886228865,0.0605351457740262,-0.018185393618471015,-0.00662156994909933,0.062325293514102466,-0.09965470275666713,0.024059104381642,0.04960136731487467,0.01628063964562933,-0.031742497264248534,-0.005121294178949383,0.012281258716611424,0.06454078158874203,-0.07095734640774773,0.017903828311479495,0.035933903393646584,0.015648651350171117,0.047937920172807465,0.10846339593293196,0.010051907919502747,0.07612127949510912,0.03817692726000598,0.1091071913001194,0.008791269908216432,-0.08515334197940021,-0.08531421597902707,-0.05332293507477942,-0.07635040721298134,-0.00103850640426464,-0.029864131697824935,0.024997969149021887,0.015944754001284103,-0.02036716547347747,0.03329475963500454,-0.018364851818802593,0.016145399421762102,0.0041041407598603,-0.007121784870347838,-0.024431315582253962,-0.012880263188244333
rdkit_fr_ester,0.014784604565910495,-0.002420095146470706,0.00832897567263291,0.01933924093608166,-0.008015917477235195,-0.00089367829030913,-0.017027359180212972,0.042093177733895155,0.006524865850234122,0.024671953922335153,0.020002794113757903,0.08744499104137161,-0.02928775794616629,0.042949669004535514,-0.09027598586562594,0.008401935759495481,-0.0327134478766587,0.010540259726602155,-0.044740155304679285,-0.013357983566712315,0.004331807252046729,0.04046203325256616,-0.10320911583376126,-0.028171341601131047,-0.08806464576571955,0.045869997556920374,0.01467200794143671,0.022228527897360868,0.10943251322688001,0.000557326097763784,0.051067131769279024,0.02298278746621201,-0.040702793102039274,-0.02691250246144761,-0.04356968273894717,0.01492043246111347,-0.003435112022043748,-0.040279601120354135,0.010378800897293634,-0.023414125614601024,0.030442679527828618,-0.04362610244418904,-0.0009819936423436995,-0.0029895100204146378,0.010351193147608762,-0.028383284053698325,-0.0138398076600301,0.01329774111264533,-0.003011608082694837,-0.03490411032367514,-0.01133808467734831,0.0002537125750958896
rdkit_fr_ether,0.06316815319446635,-0.025308534512620398,0.029384371271173635,0.04025967906973838,-0.09533306850813048,0.02540095806835098,0.0057529435719990505,0.11237228182678438,0.02988446267805519,0.18838788452978106,-0.009393573258930457,0.04736411478403509,-0.0016704741252635729,-0.15187248584887644,-0.022969432181454943,-0.1234318976362325,0.06208485886124921,0.06081507674082696,0.0978876836452898,-0.15472071431938722,0.03643481426184687,0.11784311299694103,-0.019985193312896176,-0.03485905731914239,-0.03527058275249785,0.002112778066863147,0.0782053463849113,0.020511470363267118,0.006082214083430585,0.020621712736401728,-0.05910422432405618,0.2323723382732727,-0.1221023887410595,0.006064093725163832,0.0598867853360773,-0.06478348797233162,-0.042393946366411604,-0.03775981651743332,0.0470122546805284,0.005277504892370522,0.0005660787607994952,-0.049633767774680745,0.024264823093717833,0.009128340244387348,0.03469123246393379,0.002649487179791584,-0.0011438112702089039,-0.007876503723482866,-0.029444146326612318,0.0374086640549259,0.01002625636436695,-0.035019486366944755
rdkit_fr_nitrile,0.00514170327480323,-0.0019180362556651981,-0.003326337484717515,-4.9692686139627826e-05,-0.005440046168730668,-0.0012894516003564384,0.008371347294366782,0.012631195954656407,-0.006487272873334882,-0.017186402493460175,0.004060624173197155,0.015731276026238132,0.020962220620842183,0.053870136565996145,0.009572013142767748,0.016896274026153537,0.01606276806813258,0.1009634233256243,0.09411151417028472,0.1547632506894894,0.0017005630656590843,0.033932339761787673,-0.0239183394813449,0.09541603955964217,-0.008381038686999966,-0.034998238867807625,0.00694427187132418,0.07516886451185394,-0.06478427257682384,-0.12898687515549778,-0.016365056492126127,0.05267685550750231,-0.03999938706155527,0.1136092967511384,0.03678644330872408,-0.04672886455930533,0.06626968608892142,0.0894756097095938,-0.034870256630578904,-0.011585014087009814,-0.03472062260916966,0.01929305502312401,0.04416461144312511,0.006683027630256533,0.03697275265706965,0.0177969536759313,0.01772679109862872,-0.03296768468141549,0.00613022951118864,0.01674864393411831,0.013548959965467358,0.006059166787198142
rdkit_fr_para_hydroxylation,-0.018401449952250192,-0.008072028295708834,0.011443431293014953,0.036332672520095304,-0.03953588833540384,-0.03202279125753818,0.006196240029543205,0.006845561650420185,0.0036366816182040198,0.05227884958607218,0.02145710306335789,-0.007639739861121635,-0.03000076057281831,-0.043303669855924334,0.0037291896008857825,0.024520839238759275,-0.052087879476339735,0.02719177860605712,0.008266454884082666,0.03422034803813922,-0.08107895068826645,-0.16595776255292422,-0.10585682972818511,0.07285933229157342,0.20168336159394487,0.1749745212770821,0.00703275936987781,0.08889102636662784,0.007662164075405191,-0.16629498245375163,-0.022496701712398075,-0.00628148118512503,0.1905994273964526,-0.020860887338719235,-0.0286572651594628,-0.028563301159065756,-0.037138585541936955,-0.04158707927709818,0.06129660114430662,0.019836271578616452,0.08347430020553631,0.00786023159529473,0.0033042144497584577,0.0412866060830795,-0.023429202119191098,0.026749422274809836,0.009305747554141658,0.025509895968054676,-0.056481318666124165,0.002411720876239798,-0.0830785383122653,0.039857751364053944
rdkit_fr_piperzine,-0.019777541432310374,-0.007449100881513015,0.011908691111456607,-0.004815851871033575,-0.007046981822196348,0.024547575093300977,0.05472087023800596,-0.007381160775340448,-0.06449810058364298,0.013546298477054445,-0.07053311386953924,0.03273289124747811,-0.031022731673397363,0.05932882548256596,0.06662359481014578,0.012390456629177305,0.02671663421430963,0.022114124385865908,-0.1265742775042726,-0.0422545181141594,-0.045744109680487366,0.12034139429779064,0.01249541206381476,0.008504827773655462,0.06819602682228601,0.03145020488966764,-0.019475269970105992,0.11859290792290186,0.08240578947708213,-0.045858772023143514,-0.09605352911481194,-0.013699867492683163,0.07242288081853117,-0.073722435279543,0.3321411506905157,-0.053363860460950645,0.15936776948264458,-0.19758353658860994,-0.08959068841067902,-0.030405047475619108,-0.03545421767249275,-0.03303533908162085,0.12114941278123013,-0.022133690328290552,0.016913973817935683,-0.100994103402963,-0.029196848386705748,0.049385331265719735,-0.059195025940156305,-0.011328942001119826,-0.0008616905890657008,-0.007038142333625685
rdkit_fr_sulfide,-0.039157159476875855,0.009920050992572925,-0.008728122919766027,0.06815332442437394,-0.05282002585184082,0.04934948150599005,0.002510707188316307,0.004732724742464491,0.13399842793314717,-0.07469088542974794,0.035301622111310126,-0.027262582865604987,0.032478893184890716,0.10272532522271442,0.06871823778451802,-0.01276325670241377,0.060854213265368204,-0.08242842088738758,0.05014299519358007,-0.1172411056513199,0.02448871488464664,0.030688123860732688,-0.16745749010493005,0.14643547329602416,0.02246464601953452,-0.024659601779212986,-0.007133082169229825,-0.2235337008231129,0.005688908396091948,0.009939593169765339,0.009533910369014055,-0.008177567816990713,-0.027619455473898845,-0.05253611247520301,0.04258967284217125,-0.024979127310525862,-0.03535202111894221,-0.04444581861250497,0.025357759977095776,0.07430152960018933,0.015807733930516762,-0.07071308556735052,-0.016338657120946516,0.004663912954867303,-0.03084127850115485,0.01647816876798977,0.01490781376724411,-0.0643779730983325,-0.01772010910785167,-0.005778593928750976,-0.028706340692459913,0.0021694176218044437
rdkit_fr_sulfone,-0.002284049590006713,0.04129747672712044,-0.002311976692686293,0.04407083923318612,0.039994848434571934,-0.008407791130954247,0.039257314753745554,0.024183299695450813,-0.08288253517892855,0.027594650838519613,0.00012299088397140016,-0.02395145732131442,-0.023154672165515183,0.02419361731999293,-0.01739400481116314,0.05974257021976052,-0.0896566987021328,-0.06178454979260302,0.1297682887646222,-0.08443209331553696,-0.008589008449254656,-0.04668329285287535,0.09380869100765331,0.04798024483243361,-0.03981233576277878,-0.033838309689170745,0.06403756312352532,0.001992219382042482,0.0016829100344219724,-0.020122238641528158,0.04617046987110503,0.06442041605856035,0.029598050852386995,0.022746130293645545,0.005331507984944315,0.015080501180453093,0.030762247797231204,0.008904207604905344,0.0043940561685517285,-0.02560192192390495,-0.025351992152329358,-0.01916064629153076,0.006486703810437773,0.05964759745045201,0.014253063641436551,-0.000124238810312761,-0.030466350807227996,-0.021296081476374504,0.028752557351162267,-0.009444482101853582,-0.0183328552378027,-0.00887233402410629
mordred_nBase,0.08940297180626751,-0.09346458799407203,0.035052972505456,0.04954870906521588,0.03074475494698448,0.04168123926557217,-0.11706269427939273,-0.10446080426949848,-0.14935026125908346,-0.012558244573511025,-0.051391782601422534,0.006535787402694844,0.07087773464400525,0.0843348987236157,0.10393952416154852,0.010745817259164873,0.09167261877916984,0.0014959822098730019,-0.012522486881927019,-0.06175281106915,-0.023075513842343763,0.030716850161640545,0.0008652455625816083,0.02267135151704168,0.0010679053427567475,-0.037478495769805505,0.10598353065546078,0.06694464469058897,0.007591468231202891,-0.04847809150848084,-0.054466170553202124,0.03532918072444822,0.21264991381958293,0.05055348811353783,-0.05637155007300196,0.0929078476012919,-0.06249468640883246,-0.01783359586131577,0.014100547811330189,-0.1143696631160287,-0.02873888403432199,-0.02484467435615262,-0.04632383899682609,0.038340410692633414,-0.07120025876102114,0.12766482461588427,0.03989867298519774,0.030513225261555397,0.08024117784646319,-0.09919893101587396,-0.016813599859611117,-0.005447843215607668
mordred_SpAbs_A,0.03903145588930002,-0.02061454091434726,0.09193849326941132,0.030492365280318477,0.015693807384639564,-0.00989314119562766,0.013089307873916819,-0.008325798748646427,0.03107528327219352,0.012345683448230177,0.009686622451355719,0.012706210510598595,-0.04758344812583428,0.0003840397281881575,-0.005204329360829111,0.029667539247002862,0.04043886486556924,0.03395508593018756,0.007784141003122897,-0.0061032638905023215,-0.04499745619789974,0.028674717981401022,0.023288598144343944,0.01167573526546875,0.02095491906779068,-0.026671916334209598,-0.015448154187516112,-0.006039861622035555,0.017166382271957537,0.004153184364918547,0.02467200807645425,-0.017806086612315565,0.012866333637877767,0.013458703627708292,0.03455393046843489,0.0161745539808969,0.01333126002790029,-0.007040003647456856,-0.0006548756742455465,-0.0016613481778156418,-0.006818898482157179,-0.013982422055459477,-0.007959476152446073,-0.008085045108385447,-0.0005598869901770364,-0.0036112662400815815,-0.002189291506467357,-0.01771318277931615,-0.003319244801487152,-0.0013347670436876214,-0.006927733229851551,-0.026271706954124716
mordred_SpMax_A,0.022115878181832537,-0.015873078076928997,0.12938052173263953,-0.024510634666120357,0.014492321241927173,-0.08701100188947397,-0.020492000109610557,-0.006880656486776874,0.043606355637994615,-0.054162066235389175,-0.04491866278013746,-0.02528144107249285,-0.06376478337873598,-0.0580909785465745,0.05184221134991116,0.0027814792213494105,0.04673137531525517,-0.014608172637832977,0.021530190446077707,0.011381582593500408,-0.06654119421503647,0.021599630037169273,-0.03881277909825736,0.004381753998477597,-0.0014762003349910735,-0.003815652103122771,-0.006182865756604167,0.03221245762022329,-0.02515634311211432,-0.0462452599845314,-0.028568559462260782,0.06342231478981324,-0.006140161329298389,-0.02647074721722203,-0.01993175307240574,-0.05558400402301595,-0.04352539314426218,-0.04235129481090165,-0.03087723805597405,0.05135458887459825,0.02966420371683742,-0.00720483756478604,0.02364667515488332,-0.012702966987363434,-0.003168731003107264,-0.005543441665350506,-0.025977089134633324,-0.020759897496846473,0.006890732152443752,0.012304874322029168,0.001961673238077879,-0.0035304576477127266
