Model,R2,Q2,MSE,MAE
Random Forest,0.7670764920564958,0.2951541262200158,0.9405926245488107,0.7437072396920736
AdaBoost,0.8829504548226167,0.31988862349080427,0.9075852869587371,0.7230951635517141
XGBoost,0.9384248264238265,0.2956500372100722,0.939930848354849,0.714953241864485
MLP,0.04503025661050386,0.08566990373366956,1.2201421288586063,0.9077223630160564
KNN,0.35225426506676527,0.18271269839390458,1.0906418504026756,0.8161201486983847
Gradient Boosting,0.9609348569373787,0.3628224746608273,0.850291536287501,0.689039667744086
SVR,0.6387001315141182,0.19806422313993466,1.0701557675740179,0.8141833776002073
