Model,R2,Q2,MSE,MAE
Random Forest,0.9150821022636366,0.6609083406954237,0.9917093806335731,0.6138128727773581
AdaBoost,0.9750734730841745,0.7762074461681259,0.6545049660206085,0.3893622588870566
XGBoost,0.995897745528643,0.7238903161496002,0.807511939750375,0.5789314269121669
MLP,0.9579504314718955,0.7653750571657075,0.6861854320350235,0.5192044834788342
KNN,0.8778382968903169,0.7863814929324445,0.6247498914314196,0.4182835149079142
Gradient Boosting,0.9994555509761539,0.6460142137434524,1.0352688283796767,0.6063843983740804
SVR,0.8751574289232114,0.7453367354176548,0.7447896209155533,0.5340944177896858
