Model,R2,Q2,MSE,MAE
Random Forest,0.6724401091891188,0.09622515236241802,0.4944632384174467,0.5804577230061393
AdaBoost,0.6782554077420948,0.0379266202362617,0.5263588826317481,0.5923071221824482
XGBoost,0.9896641590952056,0.02691243730440085,0.5323848398435979,0.5845782444677167
MLP,0.7767950721221188,-0.2263753477260919,0.6709608344789143,0.6343807340898507
KNN,0.6677927136266919,-0.16794317518799518,0.6389920744094371,0.6382406877110789
Gradient Boosting,0.9486699551120942,0.08166794021325863,0.5024276183516951,0.5750754753940034
SVR,0.7895729268858385,-0.3417159217440795,0.734064685951368,0.673899426053355
