MSE,R2,MAE,Model,Best Params
1.8794335157544604,0.47937555914196206,1.208708683610357,Gradient Boosting,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}"
