Model,R2,Q2,MSE,MAE
Random Forest,0.6338273340721745,-0.009414638084046745,0.8540897067661727,0.6557060163473554
AdaBoost,0.8156803055804654,-0.19755272376799238,1.01327781081264,0.7522158115108772
XGBoost,0.7487849272432531,-0.034887399812370656,0.8756428156415934,0.6115792167499489
MLP,0.3951156185232192,-0.12667667027540452,0.9533078980926029,0.7337896169159479
KNN,0.18877909932692094,-0.11717116689058127,0.9452650658487409,0.6784945472716064
Gradient Boosting,0.8048905682394376,-0.07264354047507937,0.907589183259605,0.6453140017776443
SVR,0.7009966381024608,-0.03068709835277339,0.8720888407866553,0.6442411037325881
