Model,R2,Q2,MSE,MAE
Random Forest,0.8424623307942911,-0.41959828673936816,1.3799555605327107,1.0146034681567253
AdaBoost,0.8395462845537581,-0.6092220611556738,1.5642840317342426,1.03136575431869
XGBoost,0.6464539382339358,-0.1782992725415833,1.1453948967845806,0.9126135650353548
MLP,0.6912742432489092,-287051.17943948525,279036.15753889456,87.82956297990687
KNN,0.4875350455769444,-0.44978240567261607,1.409296778503174,0.9380741726851813
Gradient Boosting,0.8018387553403131,-0.8247350117097358,1.7737787157317655,1.1339358178668715
SVR,0.6316916166202704,-0.24846663868901198,1.2136028172840339,0.9302553324871712
