,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
mordred_nCl,-2.8027236896152527e-10,2.470137430982088e-07,3.222152320506971e-06,7.843170531433686e-06,3.920640030507824e-05,7.441130153435981e-05,-0.0006492339951823646,0.002556488054045254,-0.00012792609659355552,0.0010474471754300732,-0.0016163215064502955,0.002608404082546397,-0.0030349040306116063,-0.002139138257349253,-0.008178179632082281,0.004778554993313172,-0.014145628241426468,0.01180287014324399,0.014593873084640614
mordred_ATS0dv,2.1429587469039884e-08,-4.102124325278946e-06,-2.237291269241578e-06,-0.0004462107216807306,-0.0006562477827308097,-0.0012484727620542472,0.0003845025205467172,-0.016209307509037263,0.0006735701129827118,-0.01645783625859311,-0.005510146107985713,-0.01434416409841756,0.04653385131155136,-0.0037215943761411074,-0.022029885447811745,0.009043626172673026,0.0006575840470115518,-0.00851099095670967,0.013907256173153418
mordred_ATS1dv,1.568114419031327e-08,4.77043047164482e-07,6.376846421563874e-06,-0.0002384483120529891,-0.00043893820415137575,-0.0024416615135243284,0.0033480712990310315,-0.0007378504775060093,0.006329487070411739,-0.021343876846392558,-0.013823110768961299,-0.02149741765582474,0.04295009862233445,0.010264547163665736,-0.02455524294115666,-0.004949745331610047,0.00479142117909279,0.007632525790524467,0.017692090171405023
mordred_ATS2dv,2.2919698182003474e-08,-6.571341905222453e-08,1.838413045045832e-05,-0.00021961380188639798,-0.00027971285869028245,-0.0010062970197377919,-0.00016692779735275927,-0.013047750451557746,-0.004678901181101491,-0.025288254487929682,-0.009245836073798442,-0.02651356563948335,0.04744149635181744,0.015629502290367966,-0.02387929580204501,-0.0017946275545256565,-0.002916878393857225,-0.016122654622673413,0.0072695360861387715
mordred_ATS3dv,1.6885325834019404e-08,1.0227553532116673e-06,1.3854737184775017e-05,-0.00023338084028149173,-0.0004937417881725294,-0.0012635217734978045,0.0014537787067824925,-0.009739321642153279,0.006210548899068145,-0.019442975912375777,-0.014419230347881123,-0.020988032899147704,0.04508913916540083,0.0004055994077344615,-0.015972148757750364,-0.0026005217547256706,-0.008129462647040129,-0.013681504939139888,-0.0062920606237870085
mordred_ATS0s,1.5694759973801644e-08,-6.498149687638428e-06,-1.5164113014233184e-05,-0.000542362925774564,-0.0006564197963790601,-0.00024648205510361635,-0.0017593439424298397,-0.015391276707176374,-0.012964681542431347,-0.0065260932649984045,0.0007510888177424505,-0.0007345446534323607,0.028674822376718975,-0.011616090593000611,-0.013365023687363385,0.012641903934123238,-0.0035474162447259434,-0.005939254842206239,0.00355475020559961
mordred_ATS1s,1.2647458721046035e-08,1.1070952228700966e-06,-5.038135979030337e-06,-9.140910175773522e-05,-0.0005123393182403675,-0.0024623801208158423,0.0036009978854151838,-0.00672076210032348,0.0175465171788297,-0.01667210099950072,-0.011215232261461618,0.009905583595798077,0.03405976571574349,-0.013983592714482282,-0.009362632295455411,-0.01243060047362465,0.010069035191747544,-0.0017217876702481066,0.013878418314191258
mordred_ATS2s,3.866870397891981e-08,-2.929751322749136e-06,-5.1654650486747695e-06,-0.00043982690548625573,-0.0003991453022900766,-0.001588593468237257,-0.0009991258854054428,-0.02586524903988328,-0.01140417790837457,-0.034656606315661045,-0.001124721765015037,0.002556744548182115,0.0524945383858455,0.029748896304985055,-0.022657301015586273,0.024417272011089675,-0.007873830644100499,-0.021813009576416388,0.0291796182936775
mordred_ATS3s,1.0503650034012714e-08,-4.660634793980013e-06,5.357524341818203e-06,-0.0002867467953319579,-0.0003021346799785958,-0.0018725172567937703,1.1641369616974162e-05,-0.020318270763952057,-0.0004734081219951007,-0.026407691285215,-0.009809888036270266,-0.006675687548378079,0.04456273896089709,-0.006217378864877373,-0.012472773496403446,-0.00927625138842019,0.010022899480562713,0.00402233879787115,-0.0077371034170983875
mordred_ATS4s,2.5794476498675847e-08,-2.3120340186366588e-06,3.846866327784633e-06,-0.00018555575028669845,-0.00048567762197696766,-0.001094084364150391,-0.000586930391016764,-0.02631168480711739,0.004948626690322054,-0.03545540724422275,-0.006584735141137482,0.00681811155345632,0.056989734591134884,-0.017021890320259123,-0.006540598192779861,-0.01012047736782548,-0.009527212597585615,-0.018783440118556708,-0.001075182469228977
mordred_ATS5s,1.6601781577349213e-08,-1.236919060921237e-06,-2.08834164517361e-06,-0.00023655697481843072,-0.0004998805022294413,-0.0012059890676921923,0.0010419383423147261,-0.019150156232604958,0.010302743921241241,-0.020563514377138093,-0.012209343522522866,0.010498588445563036,0.045120243625350054,-0.02834639970706026,-0.0017471146788341188,-0.003836089932419707,-0.01145117280870564,-0.011942828217840451,0.0034647809387650867
mordred_ATS7s,2.012146861372652e-08,-1.849042367545987e-06,-3.4015660635405434e-06,-0.00013528563544073466,-0.0005259832844938586,-0.001475651691179564,0.0011065043149116667,-0.01837387024381976,0.01807433908173861,-0.018763244376337442,-0.014550108170684401,0.016696238088037767,0.03571641521718681,-0.01385371550380256,-0.02731895733044228,0.006440402453068382,-0.0042773656436317494,0.0004936945891093644,-0.007418167436018518
mordred_ATS0Z,1.3345202601408252e-08,-4.616991944429776e-06,4.851621591680651e-05,0.00015721432489731535,0.000219313420059208,0.0021658684738839213,-0.00810250230396895,-0.009253269166330118,0.00895528040279865,-0.023911561123473417,-0.015566975821479118,0.0021249370472294664,0.04057264961394646,0.0028069094503198984,-0.016032476162250626,-0.0038412134092789254,-0.0032583655740669576,0.005146121177185754,0.03309621640609238
mordred_AATS0dv,1.0748045438587237e-08,-5.7301423392519575e-06,-1.7217698074163526e-05,-0.0007153750171265509,-0.0008166573254792221,0.0006039965206933603,-0.0021833489022633637,-0.008054131182862842,-0.027868454372280343,0.02221931622826426,0.008436423145247608,-0.030075461250413302,0.009709413889668188,-0.0104022957406886,-0.02602804997569675,0.034080837474943726,-0.009136634352460912,-0.0011070883893122881,0.0003733648502115882
mordred_AATS1dv,5.709437144133507e-09,-1.390900823802578e-06,-1.8141731053346604e-05,-0.0006019886112593806,-0.0007748424213456512,-0.0007644827084946662,0.0006216645479539749,0.008463178410122462,-0.02383177407336384,0.026213195326544987,0.005242981329507552,-0.031525178717197254,0.0009066987974756321,-0.00437461948327623,-0.03671298083920283,0.022297314801306898,-0.011248695024097158,0.02007511360109743,0.00348345487303001
mordred_AATS2dv,1.2559232103118252e-08,-1.980095985081557e-06,-8.608188223362213e-06,-0.0005409713924837977,-0.0006889684638791817,0.0011386705463353995,-0.0033575570455059876,-0.0047212454359130485,-0.0332071241238781,0.027559704209095343,0.013197384144966377,-0.028281954946485718,-0.0003966789239593301,-0.009707098965243209,-0.03316613666681748,0.030154491240853027,-0.01849072737459356,-0.006289448462897139,-0.0046476490490724815
mordred_AATS3dv,1.095869536212667e-08,3.524844983146854e-07,-2.4273541680842406e-05,-0.000605389507980239,-0.0011076773224421043,0.0009754015614476378,-0.0016740428154280228,-0.0022244238062472227,-0.006172952939035605,0.039939542933580624,0.01682098474063065,-0.004806458661301386,-0.007648846773617058,-0.036819538119910816,-0.03292151403726569,0.024415639514535164,-0.04105768675404052,-0.004433373965889257,-0.01234792219527722
mordred_AATS4dv,1.2214593002998606e-08,-2.89220356162096e-06,1.378943802652992e-06,-0.0004329352570318228,-0.0007075226534010718,0.0016724965572206506,-0.002541039042857061,-3.2730280393370984e-05,-0.027132072830145775,0.029178875253494444,0.004453499223156567,-0.025709868103744565,0.0061322204478732505,-0.019890835398066867,-0.009927204545100144,0.038522800106851274,-0.0065013224758674205,0.00030291388546978536,0.003694612992704482
mordred_AATS5dv,1.1797372780073447e-08,-2.9457359382783686e-06,-2.172710393087836e-06,-0.0004573294780150785,-0.0008415031759396231,0.0018348639344870753,-0.0029400614129867237,-0.0069015898972262365,-0.02286832112448417,0.022849441232403737,0.005759129558151123,-0.024454625727611267,0.02034868972956598,-0.019380725638744132,0.016639823542375785,0.0363912878642158,0.006170770701675865,0.0027170905340873214,0.022624069326649662
mordred_AATS6dv,1.493897062215508e-08,-2.6008263315245066e-06,5.1013041444351805e-06,-0.00036891424307793926,-0.0006673262611351391,0.00135110945383162,-0.0015520298700681739,-0.0071341172823742045,-0.016392683789570078,0.015511951062920418,0.005912097539954201,-0.03739753376544012,0.023768266459889782,-0.01460984995390573,0.016345180718688294,0.03244667784866584,-0.020646679550491487,-0.0010918718815177805,0.04137446717500869
mordred_AATS7dv,8.617159955840022e-09,-2.4017044008241454e-06,1.4911382491753983e-05,-0.00033988732972064926,-0.0003790744991131463,0.0005839838279426154,-0.0005228664019633469,-0.0022335642036513514,-0.02881454196423034,0.0140020214938397,-0.007482930012648365,-0.05786438686761556,0.016889195176615825,0.0038885940645001734,0.004593890112447996,0.02403930289331375,-0.001540384835512372,0.0036350380357667075,0.027645384053195166
mordred_AATS8dv,1.1185811302671265e-08,-5.525894396430692e-06,-6.181221953302047e-06,-0.0005148837686890697,-0.0007065242224781166,0.0007377178844721531,-0.0014506939723439181,-0.0071782013014475635,-0.039501479872230946,0.008656377643227516,0.0003538937315775159,-0.049119883869461346,0.027045713806589322,-0.00183034543612357,0.007636417159114221,0.035469274650100836,0.007919473682718623,-0.0009152901831283414,0.0353233231031297
mordred_AATS0d,2.9638175529127075e-09,-2.5914765548307284e-06,2.624236559585818e-05,-0.0002233858728593559,-4.033403063810518e-05,0.001049391890710748,-0.0026583304735994847,0.0007548621996163983,-0.031671327508739536,-0.006580467316828581,-0.008465525869339659,-0.055794267407209566,0.019747217814036204,0.03345087647741041,-0.01013445249887513,0.018503925936709662,-0.007919207345923761,-0.005326914039194859,0.0032264436410502037
mordred_AATS3d,7.330934744985016e-09,2.715710020924082e-06,3.177735780685934e-05,-3.833213981865258e-05,-0.00017532190452255775,0.002436775725145623,-0.00323216703700862,0.00546140890211545,-0.012850208607330568,0.009737609873176338,-0.008993134164197404,-0.045688107648888726,0.0011863618421113793,0.006159456334678033,-0.050113871126279325,0.004551539664059484,-0.052917149849897385,-0.028958874591107193,-0.0024862055068530053
mordred_AATS4d,2.421355044980454e-09,-6.650094278095212e-07,4.741049790508196e-05,-6.285371616221402e-05,0.00013695396686179534,0.002098249181233429,-0.002349990255810121,0.01133490445545352,-0.030315325670532987,0.014287842185181589,-0.018552171938960863,-0.05897492757873721,0.012552692341167949,0.011200681555435948,-0.016769579582013746,0.02221029887920541,-0.0017537290155877734,-0.009084363716747488,-0.005760271439761835
mordred_AATS5d,1.2512155664185701e-08,-1.5106832848078548e-06,4.865334622874774e-05,-4.022548552266815e-05,-6.749886039672763e-05,0.0020202430666992426,-0.002960333413348187,-0.0011111327392315305,-0.0167509834102679,-0.00010623554205544628,-0.01790838835844901,-0.05030963180946705,0.030153861206530085,0.018695284163020062,0.020171944360060694,0.019678050828919585,0.04176655365855742,-0.011134515515064055,0.0327600228405667
mordred_AATS6d,9.192054262284177e-09,-6.233603540696713e-07,4.2517434972529254e-05,-2.6829570752516368e-06,2.235980552765266e-05,0.001429693921325839,-0.0021080453594576826,0.0029962781336706694,-0.005163823640533025,-0.007079435768557934,-0.010586458170752737,-0.04532894468457564,0.03299149154948478,0.022141708706782278,0.007935756926233833,0.014629912907229675,0.01325962731094962,-0.0005648585943629651,0.03930093948900713
mordred_AATS7d,2.465181605148915e-09,-9.572421421206686e-07,3.773028194023592e-05,8.930454579695674e-06,0.00021546453320258209,0.001247336178343707,-0.0016364012643454273,0.00315291150979808,-0.013555808888694275,-0.005012938759542581,-0.008896032262294908,-0.04689624276752673,0.021103241585438623,0.026512820487429898,0.03536367898053285,0.00684570584086802,0.009846651133423676,0.01423041500626036,0.023959765953919215
mordred_AATS8d,3.7561808777717805e-09,-6.033961799892756e-07,2.677178915467494e-05,-8.064504294504854e-05,0.000127641641218201,0.0010107014628920978,-0.00038893233165921234,0.004419506089713692,-0.01669852066911692,-0.00817298037154545,-0.015000713711105547,-0.053124455071255294,0.023664815651873748,0.01919639871018337,0.046846372641079784,0.0007986379919060941,0.03637697073031398,0.01449760765152879,0.04572290288797965
mordred_AATS0s,1.0572859539555489e-08,-7.1338104570765814e-06,-2.0762830630590604e-05,-0.000653080868928471,-0.0007168538468999887,0.0005459212129849216,-0.0027370401888495407,-0.012444136726729392,-0.024603052701379694,0.009483882401208132,0.005080214705040919,-0.008301920045202114,0.012572340514130574,-0.01514844944859922,-0.01302430790932865,0.022537951173984362,-0.004142566162304998,-0.0022697403147864813,-0.001466714962282842
mordred_AATS1s,4.291194573239162e-09,-1.0856210644703834e-06,-5.436646934600396e-05,-0.0007278594299717481,-0.0014578172600063478,-0.001371510956517133,0.0017887207707254773,0.0027057292013132708,-0.017491010009717003,0.051776688426427554,0.014193378367788268,0.008699708138249084,-0.014969000371045324,-0.05255222448615979,-0.030039060988597356,0.023171720241917215,-0.011686676907935777,0.014188103863415371,0.0012336359015213956
mordred_AATS2s,3.6741593713625025e-08,-6.844124836906545e-06,-4.598047231384449e-05,-0.0010245319027822072,-0.0010753510526199939,0.000699983171714989,-0.005730310008210288,-0.02561636479641343,-0.05358361497818436,0.024867784329969306,0.02975104396375639,0.0033128067877809314,0.0041887787279677215,0.005410290001839107,-0.03959113525508568,0.07775886155943068,-0.03080464709191165,-0.01399644880840383,0.024178087296208524
mordred_AATS3s,4.746659321247624e-09,-7.163682921404992e-06,-3.254256600008202e-05,-0.0006748904428903287,-0.0008582452752748111,1.3136868942190043e-05,-0.0032183631455105915,-0.01775251309372264,-0.013422803828338457,0.024531231845626333,0.01908252814000658,0.010802014041112086,-0.0013898674278494713,-0.04280341254849096,-0.02714827044917697,0.015431583710668292,-0.015587366867595228,0.016656145849387047,-0.013764898999261217
mordred_AATS4s,1.1833508206409153e-08,-4.499294617409763e-06,-6.411467971292185e-06,-0.000437293946936298,-0.0005698259260648112,0.0015548111154454868,-0.003712198609508881,-0.011315763123644325,-0.027179824548765243,0.020911480336804466,0.011207304059290546,-0.011517734611837053,0.009597500424917485,-0.03417206838446911,-0.009813594278307363,0.025498970376868227,-0.009727027126257441,-0.003263507942854635,-0.006830743973016212
mordred_AATS5s,7.153671919605979e-09,-4.552460751283461e-06,-2.006050305129884e-05,-0.0006421295067980356,-0.0008281708686415614,0.0014626968569698712,-0.00298962793666488,-0.014972438851944487,-0.02556340223482039,0.029265283007639725,0.010374391218496435,-0.006291966695701383,0.011472623276512472,-0.054877672693140145,0.027895385521469345,0.024929946222373153,-0.0037666839801088693,0.0005544410117978469,0.010534952375120562
mordred_AATS6s,1.3071582696988704e-08,-7.650434348943517e-06,-1.9239989090567553e-05,-0.0005836247024634007,-0.0009275981534405209,0.0021992367309949866,-0.004006771723834294,-0.024308849126298753,-0.021216165663966433,0.019379595262220422,0.02053771262584421,-0.002519240265054105,0.020443799483780115,-0.05194974106232219,0.04120453695315015,0.03847600032185025,-0.05210469529773895,-0.00868541712232886,0.03658893417838739
mordred_AATS7s,7.462108884753074e-09,-4.824426075492454e-06,-1.4871582761852819e-06,-0.0004396526350994592,-0.0005940739143015175,0.0010824040065127488,-0.002156222800855956,-0.010625981554841731,-0.028682684062311836,0.017141897860264228,-0.00024277319645651428,-0.028979632366994388,0.013645763171429693,-0.016446452090303453,0.0030005391303711826,0.03397787801753442,-0.02657194073726552,0.007685346202258147,-0.006111454868407192
mordred_AATS8s,1.1529467526026097e-08,-5.848675556636578e-06,-1.3189949773636407e-05,-0.0004653915064475937,-0.000670365086199765,0.0007789585183554935,-0.0021111686946469668,-0.011708723849459254,-0.030919361892946185,0.015601801395610198,0.004434664134157612,-0.024931404476256875,0.01974672023091967,-0.01569407386272471,-0.0028633844324640087,0.03269818097075982,-0.01429899368952558,0.003880292957658363,0.012205340559353788
mordred_AATS0Z,1.9170817885940263e-09,-4.720429302565968e-06,2.5540183414727053e-05,-6.478547099774799e-05,6.618481014541086e-05,0.0030945201806237615,-0.008166394845804266,0.0004330212498261227,-0.014818917824633378,0.01126993176126969,-0.00026756994831965577,-0.010397571244113037,-8.141107213993444e-05,-0.0014838467660361644,-0.015884492960610844,0.018108753274962773,-0.013747482906153692,0.014039715625345554,0.014301888445216383
mordred_AATS1Z,1.917594232918576e-09,-7.2809275913776215e-06,4.152385373424186e-05,5.162692593665227e-05,0.00019327548973503082,0.004560900939572894,-0.011230012959568285,-0.016707671695549396,-0.02433738310568048,0.008476858065543104,0.006978779424205719,-0.025876117762494343,0.008247675939457778,0.0024975345097377876,-0.008554388023426006,0.026714861769602777,0.0010377533127462688,-0.008134680410250002,-0.01178783166676997
mordred_AATS2Z,3.5203270715826082e-09,-4.712457144122187e-06,1.8505657152363996e-05,-0.00015945330946284564,-8.431749952561914e-05,0.002492549326989833,-0.007358017862951634,-0.005692791655768469,-0.02424558563820065,0.01289315831079231,0.005144101902741271,-0.017513381928162125,0.003884771868786519,-0.0024548588488388047,-0.013922390205370044,0.018935742825852364,-0.010945206596146265,0.0024071954855444965,0.006142047817828304
mordred_AATS3Z,4.325843863235641e-09,-3.044635749830748e-06,7.881164221380209e-06,-0.00015021411027228875,-0.0003021819835376427,0.0030914538845189217,-0.007896916774098997,-0.0069806278713652045,-0.001250346761501162,0.024673276780855413,0.015149089041421898,0.011096182966295366,-0.00586749714711911,-0.037587431651557805,-0.012131863330694716,0.007349572027722725,-0.05719348422106827,0.0009128101045017203,0.027382130008468564
mordred_AATS4Z,4.145850119522941e-09,-3.5386595346778217e-06,2.5837322011550613e-05,-0.00011929966701938565,-6.534692488841407e-05,0.0028331440989776678,-0.005652373415027957,0.001985506578471143,-0.019075466736220244,0.022854899397425705,0.0010384965261412587,-0.017614599459637652,0.005235400638523631,-0.023583246475048943,0.0033338268305263263,0.020294289874922166,-0.026870240819443718,0.000586839152375718,0.02682820885312468
mordred_AATS5Z,5.604176579850728e-09,-4.486127492971277e-06,2.1327851378301617e-05,-9.953209016755973e-05,-0.00020515310074476877,0.0031869743229202305,-0.007281855842374247,-0.00581344064578132,-0.01144873394972784,0.017867656783726704,0.0036753389632685385,-0.002701943396123141,0.01048940294727986,-0.02497586776703631,0.026554907993810592,0.022796416970796436,-0.013012858928228354,0.007913564237453017,0.04207246553102086
mordred_AATS6Z,7.47545867513198e-09,-3.2160888128850606e-06,2.0065727467740417e-05,-8.786464821571103e-05,-0.00019158196510572523,0.0024521637726724107,-0.005717677987067047,-0.001891101323009736,-0.004326026089141165,0.01136459765793215,0.001454334898560479,-0.009186953375031765,0.012837431856521421,-0.011632895241390549,-0.0037844751387216707,0.02496999816365394,-0.020249360856977903,0.015618991947136293,0.03194641372478387
mordred_AATS7Z,3.202265070626118e-09,-3.134372072698686e-06,3.669270663795197e-05,-2.7687485221957656e-05,9.934198476511568e-05,0.0023453874257462455,-0.00539177995242106,0.0013078227271850738,-0.015225164379385663,0.009569489373990195,-0.006693020524974598,-0.03552896792058973,0.008850375743824888,0.009648094164570279,0.006711034960032774,0.017656716559462177,-0.010404258758572066,0.026229961914320147,0.01949208298304637
mordred_AATS8Z,8.96828433364665e-09,-5.431781944109377e-06,2.707089684697859e-05,-0.00016747607292098732,-8.143161983817754e-05,0.003000235889276889,-0.006854573051791008,0.0029209054836647555,-0.022534861075172864,0.008844874539766625,-0.008203074953725062,-0.0425165717525089,0.009107378029423168,0.010250371391882966,-0.00020202359365633152,0.027921206581241833,0.013228092477378781,0.042547241556705924,0.04293337908196005
mordred_AATS0v,-3.465172799802423e-09,-3.358733429886265e-06,3.314175995742301e-05,6.850181951568385e-06,-0.0002703396214333554,0.0036660882949071916,-0.007062084010503696,0.011367604948818806,-0.03736839894011093,0.009905966842546557,-0.0072206795340745995,-0.0468954745953087,-0.004281228752090293,0.004976845849948486,-0.012976505303276598,0.028344611547848595,-0.005087444043771139,0.011874292710650955,0.01010416640911802
mordred_AATS3v,2.8978712361563475e-09,2.6099178967358113e-07,-1.0329257485451972e-05,-1.2282832993828773e-05,-0.0006314199220947139,0.002708651940625346,-0.0059908957108882645,-0.00027870214948171057,0.008550548238748365,0.02279408216310575,0.011024773961754475,0.016988869833800515,-0.026489396770107455,-0.03865239308873703,-0.03774673733560339,-0.005786147957040424,-0.07683066283365093,0.014848029068728272,0.01356655555348926
mordred_AATS4v,2.642780864356716e-10,-1.6753449249903558e-06,3.801866168517799e-05,-2.271231661193027e-05,-1.0383012376250195e-06,0.002683369955038233,-0.003892257536692045,0.011529494574857356,-0.0298698989491264,0.024409054617891553,-0.009961070904817512,-0.04046570330026929,-0.0017632790889739731,-0.01620408882063835,-0.020708017015783016,0.022207239409838847,-0.01702681275048677,-0.0022843662083865284,0.0036206730843316376
mordred_AATS5v,6.738223628762772e-09,-3.3137940133459377e-06,3.720029753151478e-05,2.5077551815013077e-05,-0.0003662993096050803,0.003340935041166242,-0.006621247092471668,-0.0015309279674279072,-0.020899958430152882,0.01595326239676439,-0.0075760682320613545,-0.01940357716469384,0.007387260270153833,-0.02543938710446626,0.029070673289122825,0.022645517932414726,0.0247359807573991,0.002140753224462367,0.029586379732092848
mordred_AATS6v,7.879151091115709e-09,-2.02341800668789e-06,2.1203749864664764e-05,5.1136199158720094e-05,-0.0005159937563216287,0.0024526292108157624,-0.004784343565900478,0.00011141760393446779,0.0034286712136514124,0.008262821118997088,0.0021640151756245588,-0.0019163052425202724,0.013503780338296868,-0.02745496465426527,-0.0019054829382837309,0.023993973429900516,0.0013145700783777498,0.006972236523312601,0.05584978196138819
mordred_AATS7v,7.451786913325216e-10,-1.1880337844811764e-06,4.545481543054565e-05,9.071787371602804e-05,8.263924397838951e-05,0.0019554647954451517,-0.0036261718087142445,0.00503458992266032,-0.016264799113850596,0.0019652342475862967,-0.007828939991740688,-0.04379229413050771,0.01860293251882483,0.013439866825618856,0.025590993525861035,0.006304128748893123,-0.006430385821025757,0.021744839866975885,0.025814018911978962
mordred_AATS8v,3.637547786375869e-09,-1.8615113628744838e-06,2.3301332123985035e-05,-2.1414308937440458e-05,-8.55743600014234e-05,0.0018916118262158313,-0.00299995158180204,0.004020597724196976,-0.01244149581545176,0.0012402689213715215,-0.009908104345967195,-0.0380076964298752,0.00928153087753879,0.005274450641737715,0.03638684271846844,0.007762995955343089,0.03266680424352882,0.03784505343441835,0.04145983228586414
mordred_AATS1se,9.039488760102741e-09,-4.504315881907168e-06,-9.961614843752348e-06,-0.0005299888624552969,-0.0003602549219612219,-0.00030052947519767777,-0.0026116463046109515,-0.015328448322268472,-0.01543728136629873,0.036834696144945764,0.00987515274999416,-0.006842914878184602,0.007606891687864787,-0.013513620064191429,-0.028197167854953416,0.0296506613723681,-0.010386761325530855,-0.008795934903993004,-0.001821579194512663
mordred_AATS2se,1.712075845688135e-08,-3.922185323518638e-06,-2.0079749247639156e-05,-0.0005593780743990314,-0.00047900799642943965,-0.00017776025392588206,-0.003649533341061193,-0.019014400671596095,-0.014648529935381257,0.032044645129804726,0.01516462909030113,0.0020364061362365274,0.0012520658867012067,-0.006409328533757592,-0.038294749832527224,0.042768009118571405,-0.01974907973784905,-0.012268260533247479,0.010361647282120228
mordred_AATS5se,8.618015349593948e-09,-3.990595672636778e-06,-1.5028134862433869e-05,-0.0006132917656306172,-0.0005080898796825596,0.00069578569607229,-0.003849070429361077,-0.01589808537157275,-0.004254269910057677,0.03267422880903416,0.013080202987286009,0.003382408534775334,0.018959975749113497,-0.047739020161288295,0.006505976986189133,0.024919081736072688,-0.03238853880175142,0.015346916831323046,0.014690738447251824
mordred_AATS6se,1.3804908403173615e-08,-5.223674897636064e-06,-3.6675665459990575e-06,-0.00046729379184858895,-0.0003973378613755896,0.0015532171946045714,-0.004295023443268438,-0.015619552017933311,-0.009960262156976743,0.0274012070266037,0.011995830782329958,-0.008950640141386128,0.01200807777628532,-0.02509816540272929,0.004668346164888577,0.04112443882117869,-0.04842847263284348,0.015995446965279294,0.02660505029899025
mordred_AATS7se,7.620194950774443e-09,-3.7010589283782312e-06,1.7760782733921216e-05,-0.0004110055359632479,-8.763342267404377e-05,0.001254450405897025,-0.0031460275202607074,-0.006579673705292091,-0.02281310367075181,0.015860350980947922,-0.006464102539083354,-0.04187975816283923,0.016521342491580805,0.0006375468161960268,-0.0014928505054989823,0.03647426060126128,-0.04260587031708722,0.024080872001651554,-0.001807182365331527
mordred_AATS8se,1.558550370264167e-08,-5.631736339655219e-06,-7.152306735444283e-06,-0.0004608217539925064,-0.0003823621415957358,0.00109730577577064,-0.0032208531911212196,-0.012555404049301848,-0.01296910408250669,0.02002175901672213,0.0017886181154012628,-0.023650699722552397,0.0056594871181305465,0.001610224378445617,0.007472076028556954,0.04311819623438184,-0.0065846051140415526,0.029189941604410113,0.02814301131633289
mordred_AATS0p,-7.767610555638976e-09,-4.863939776713215e-06,5.93652568779772e-05,0.00040198411325138026,0.0002639411147776965,0.006005854089329517,-0.012088601926396329,0.014048207195003635,-0.025650185695226556,0.00045088910527858446,-0.009567608976304055,-0.03388954570508948,-0.008161626345141157,0.013156697967105242,-0.0005249121513932746,0.012502596513688874,0.0026178571262853775,0.013015136013670433,0.005543410675897418
mordred_AATS3p,-1.8962102153927667e-09,6.861937954588129e-07,9.079524505673244e-06,0.00043065091036536456,-0.0001853402005811932,0.004142265045784427,-0.008514311606576027,0.0020935694690457475,0.018735128358707626,0.0054557692671677845,0.005702838090794023,0.02776326176004282,-0.025944272592896733,-0.02694049774830193,-0.0059780994769999506,-0.026465990193598708,-0.08317676880027022,0.0026495109768047277,0.03155042407589022
mordred_AATS4p,-3.484997550479387e-09,-1.7542648931596743e-06,4.569242412436522e-05,0.00018614971132193965,0.00023341567363098316,0.0032026172141614655,-0.004463295575890644,0.014516918859559315,-0.0238334612037634,0.016832631036876915,-0.011272333222216567,-0.03529468991965484,-0.004949555947911165,-0.00930535781403454,-0.006734096287018457,0.015538146197114487,-0.022685548185458263,-0.0010612256412979026,0.015058310978691671
mordred_AATS5p,5.877399528989917e-10,-2.7721091302440077e-06,4.614536343203303e-05,0.00026844063221292117,6.953255596088188e-05,0.0035164716620074664,-0.006551298042803614,0.003843423384715524,-0.015380705749527249,0.0034728630790714786,-0.009389477576702748,-0.017064384310691644,0.0016749537462545923,-0.011181089585050418,0.03444441889315489,0.00582435967046719,0.018262899858898923,-0.0009235870310542315,0.031322902880932285
mordred_AATS6p,2.2288278859639202e-09,-2.7651629089774006e-06,4.09883485798265e-05,0.00045763813483902093,-0.0002695366106305604,0.004441422734116152,-0.008894798977601537,0.007516322821778253,0.014212729280636058,-0.00046940657037999227,0.0015692813885060549,0.017650047776571493,0.007804432996499287,-0.03115640164377316,0.005528489759010765,0.012677098597591275,0.0186930333944073,0.0033841870016345656,0.08037913626443177
mordred_AATS7p,-3.1313371972132194e-09,-6.856818158680738e-07,4.8249069543109354e-05,0.0002589922164867549,0.00022502736526612712,0.002281435422899425,-0.004460789278663811,0.008602069012288813,-0.009775989034674575,-0.002026306515076872,-0.007589514868874131,-0.029387726956097815,0.013534307849036555,0.014503296615250174,0.020813120961077642,-0.0023112119524934154,-7.0669475270702565e-06,0.01794194694754772,0.022000779643449035
mordred_AATS8p,-3.365979047902456e-09,-1.2589493837020546e-06,3.8352292586999836e-05,0.00020309628298010497,0.00018217158130932312,0.0026855664300740405,-0.00487455147868928,0.008335377719729711,-0.005095396986922908,-0.004597115167069833,-0.012648852838401408,-0.03122692587912316,0.006907995611635726,0.00848989050753219,0.038552679857916904,-0.00532845323389803,0.04164483626204175,0.042473198032924334,0.031333008596845166
mordred_AATS0i,1.6170145172888347e-08,-2.2278875876473577e-07,-6.439031867327714e-05,-0.0009152294191238878,-0.0007189010135914668,-0.002863306020140832,0.003806126555275316,-0.008050595227428953,0.013855044943605906,0.008042522621097779,0.023433514752865214,0.03239845042996007,0.006884192787958235,0.00857699224098201,-0.015593063509083597,0.005713500206369226,-0.01978747587481258,-0.018505660274150883,0.005284345732827531
