0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1.0000000000000013,4.913285885210545e-08,0.9999999999254308,-1.9086212928714964e-09,0.9999999999941922,1.696187195462821e-07,2.600489140370667e-07,-1.0205530612910227e-07,1.5493086006814217e-08,0.4759764423355819,0.06233317332866128,1.9446498745127344e-08,-0.0012394591042813178,3.076897376337399e-08,0.03409355047556483,-5.399891343120215e-08,0.9948347632999799,1.0880615943997684e-08,-0.0009082990254462697,0.042958603493615,0.47597644340887874,4.966441140381881e-08,3.6799543138328533e-07,-7.617121197014962e-06,3.683396852675203e-07,0.03681832898763088,0.03725177599191493,0.9999999999253975,-0.9999757643389807,-0.00116610795528856,3.683447542445971e-07,0.9999999999997533,1.5649589929311063e-08,0.0003407606595092787,5.327676987684794e-08,0.004873393853895484,-0.001174472867416246,-0.0011478297465218664,0.04410729404412662,7.090672670826449e-06,0.005453699399652033,1.0681437232919617e-07,0.0003642621083637987,3.0825421206601e-07,-0.9999632766109746,-2.12111813861657e-05,0.9999999999997519,1.925750587669886e-07,-6.052883052006988e-08,-0.00032886949823531604,-3.564724675891617e-05,0.03774016249863253,0.00023828906571533043,5.0219797097747305e-08,1.779978842260239e-08,0.05347824559159615,3.724801471659598e-08,1.9402425453819696e-09,-1.1497742635389511e-07,-0.805951032326047,-4.318138139542247e-07
4.913285885210545e-08,1.0000000000000013,1.225150095891206e-05,-0.00869820326523853,8.240514394375018e-08,-2.4367202793209565e-05,0.002113207612216709,-0.013372541892881399,9.693559383972001e-05,0.0014361233993250432,-0.007436247567522531,-0.00449983952491302,-0.0077162789470800654,0.6737815354423421,-0.005160632875616855,0.04199807315832725,0.10144367646385449,-0.008046098556746185,-0.006504766439333718,-0.005282993401272961,0.0014362131625736765,0.9999555488913358,0.0014227192446659878,0.9998974292302228,0.011772775579418691,-0.005238236857012082,-0.005051906815855178,1.2251475933919858e-05,-5.9363761507075416e-06,-0.008922955331027632,0.011772046152761357,7.241728743116068e-10,0.00013284684374578116,-0.000408297161811219,-0.0008761858776231548,0.023169366066656805,-0.008516531786364738,-0.00868338732178982,-0.0058867105541578315,0.0015666669345166396,-0.0008435175128906387,-0.0097125180626073,-1.674964250902332e-05,0.0015633823426270028,0.0001944737462583356,-0.0011626050350787302,1.0709068661953901e-09,0.0017222710075752053,-0.006558489030267267,0.0019561974275521432,-0.0007197678595805679,0.045000496071554305,0.0449335583272853,0.9999844983067138,-0.00853269627960083,0.03171621002216229,-0.0018344582650026415,0.0006860403535118333,0.00045017958455198124,0.00020044161314058256,-0.006477187625622186
0.9999999999254308,1.225150095891206e-05,1.0000000000000018,-1.2586675876012948e-07,0.9999999999201995,7.87610851555928e-08,1.6941422503759093e-07,-3.0056569318392536e-07,5.000119774541384e-09,0.47597645976380293,0.0623331390776268,-5.5795212194009613e-08,-0.0012395553022120304,8.244489738814475e-06,0.03409342190272149,4.435421786401237e-07,0.9948360015235658,-1.0991891620407012e-07,-0.0009083832695229359,0.042958579612026114,0.47597646083676487,1.2251699502171662e-05,3.853589168222511e-07,4.584699205487834e-06,5.120152705228233e-07,0.036818263130429775,0.037251642607373965,0.9999999999999886,-0.9999757644301135,-0.0011662282189964024,5.120141877885394e-07,0.9999999999247189,5.724196219727259e-09,0.00034079427396866715,4.6158936079082426e-11,0.0048736960536775314,-0.001174610389882845,-0.0011480379981092447,0.0441072587878918,7.109747338654122e-06,0.00545368874140888,-1.4908542680151694e-07,0.00036429827232520686,3.2728018046274227e-07,-0.9999632741750313,-2.1220394830038157e-05,0.999999999924735,1.3420161524964227e-07,-1.0451708658115672e-07,-0.00032894408090320483,-3.566375880748236e-05,0.03774061693550817,0.0002387455913613513,1.2251723401600836e-05,-1.6661554290421733e-07,0.053478630462790736,-9.580407309722315e-09,-2.843128609467467e-08,-1.3381061254555698e-07,-0.8059510447341957,-4.818290112797704e-07
-1.9086212928714964e-09,-0.00869820326523853,-1.2586675876012948e-07,1.0,-5.41098949298594e-08,0.04613516002902312,0.25085934887029104,0.1435262739235923,-0.024498805605283478,4.074556040119255e-05,0.09039397708071613,0.12125950214460227,0.07557980067466501,-0.016990954271105647,0.3230434904798934,0.018653483936180545,-0.0010295061215414474,0.4733195565458368,0.3937796028688305,0.3793073342475338,-3.8336383014079546e-05,-0.00918946173741747,-1.0545692051626713e-05,-0.009629627331486985,-0.00011824296806532534,0.23909035658524694,0.4763089463759007,-8.81079535578294e-08,-0.00011286613141075802,0.07106656963059395,-0.00012357367503574687,6.8429253673659e-08,-0.026813005020108107,0.06155149639965221,0.02342147333886812,-0.02433605653125564,0.092496145513451,0.10057544555570393,0.3270472590553579,-2.0746307521347892e-05,0.0038865545561606717,0.10837790020423058,-0.10655727923927596,-2.3092430199231505e-05,-0.00033746911728035065,-0.025091710538461855,-1.9412467074176692e-08,-0.03570528942044114,0.09731898471455326,-0.02362188636668043,3.179414411266118e-05,0.098686695736294,0.17408138032975323,-0.00854207332835443,0.09389268477298156,0.06645281279513139,-0.022876914579006452,-0.018890651178323843,-0.03184201809869412,-0.04028231698700771,0.021415443803585454
0.9999999999941922,8.240514394375018e-08,0.9999999999201995,-5.41098949298594e-08,0.9999999999999989,-2.1813012826321946e-07,-2.2232493316968886e-07,-1.933046262062854e-07,3.629462811404999e-08,0.47597644634708935,0.06233278953193588,1.3235779904556421e-08,-0.0012394939632215105,1.290724895060133e-07,0.03409340594674183,4.364887767330677e-07,0.9948347665506584,-7.158437885495396e-08,-0.0009083541854666767,0.04295855383204859,0.47597644741828676,8.299584099811275e-08,3.6784114962196764e-07,-7.584038746288826e-06,3.6876234046979845e-07,0.036818205751301805,0.037251621772048576,0.9999999999202421,-0.9999757439735742,-0.001166233243324541,3.6876625980768617e-07,0.9999999999942383,3.748765168828985e-08,0.00034052301954245106,3.0665517294270707e-06,0.004876686697920818,-0.0011745166378895782,-0.0011478863446671304,0.044106999053958186,7.09507490597016e-06,0.005456731754711502,4.3270109061842664e-08,0.00036402252389621073,3.128345094814779e-07,-0.9999632489823781,-1.8259658360285914e-05,0.9999999999942497,5.273647124990989e-07,-9.82775318722956e-10,-0.0003285097697712533,-3.259246026746058e-05,0.03774025330778642,0.00023830017461664148,8.341216678631224e-08,2.2181184130506827e-07,0.05347795478602903,3.0012517341135833e-06,1.6636120889076085e-09,-2.1119741515620913e-07,-0.8059510831147336,-7.902809188191784e-07
1.696187195462821e-07,-2.4367202793209565e-05,7.87610851555928e-08,0.04613516002902312,-2.1813012826321946e-07,1.0,0.6191960714316709,0.03266864078560827,0.0015934963338282246,-1.8558017250529212e-05,-0.061267315721343224,0.047777470580026724,0.03055561326926174,-0.0001656671840177464,-0.007399082189144265,-0.400080573081856,0.0002965276980393311,0.01327538093908889,0.018139477027308833,-0.07012631058625034,-2.174524677658816e-05,2.5649207246530167e-05,0.00025292716733186913,-0.00015499190427496556,0.00025124041640785396,-0.048323307547606165,0.007463562706815648,-1.7195729429745822e-08,-0.0006132594747166976,0.028532259412270777,0.00025170648627621757,2.111979404414003e-07,0.012645471143486004,0.5330196220122017,-0.0006723070793065275,-0.08253781941876205,0.014719810948736825,0.01593889450692792,-0.04275954392722447,-2.5617819028312106e-05,-0.09731010587804792,0.012149878985017586,0.5709637610415825,-1.7737241685319154e-05,-0.000688488183821238,-0.1414255980738193,2.1130430465514085e-07,0.3312513744860902,0.010667661291872634,0.31520175533500183,-0.08596293494554617,-0.027986860317293624,-0.0068496556439304425,-7.035292311961794e-05,0.0014668741285981547,0.12612257150505438,-0.005723941103241988,-0.0033277838520673515,0.09963530354488231,0.06235870902015545,0.35442847692417334
2.600489140370667e-07,0.002113207612216709,1.6941422503759093e-07,0.25085934887029104,-2.2232493316968886e-07,0.6191960714316709,1.0000000000000022,2.5075114740217598e-05,-0.011380007662276578,4.189135237700607e-06,0.002604658630609758,0.05664581162960887,-0.034408695978345956,-0.004222556162109287,0.10803438744248384,-0.5260588114729676,-0.0008419086462751362,0.1247822884932531,0.08137148424460733,0.09750581398187658,-1.766137952926574e-05,0.0020072121230815462,0.0001220816536134469,0.0021247511822458463,0.00013660062966794977,0.05864113676336478,0.16975845398362455,2.8080350549937957e-08,-0.0008673246113503896,0.047990767906332756,0.00013533540537014123,3.3297559240116847e-07,-0.012867124597193644,-0.001532606435723683,0.016178178165137787,-0.09994884947357546,0.013912346261374409,0.015847573272881683,0.08229398331800294,-1.1030175982226734e-05,-0.1246978846084158,-0.0037412457963831745,-0.053001132164090664,-1.553111394465381e-05,-0.0008964052826507102,-0.18438276632004832,2.9223148265788927e-07,0.46715573200487176,-0.005351144781637956,0.435141718819037,-0.12119599035398489,0.03663295718499978,0.04471554633832364,0.002531742263956336,-0.010712644275790332,0.017572480096255613,0.009259447017468241,0.02239956548259961,0.0040007662873657365,0.004204916308516797,-0.05730774146475254
-1.0205530612910227e-07,-0.013372541892881399,-3.0056569318392536e-07,0.1435262739235923,-1.933046262062854e-07,0.03266864078560827,2.5075114740217598e-05,1.000000000000001,0.001048904899425144,-6.242515520947769e-05,0.19327563938555822,0.1275019076960111,0.629689332766268,-0.012517151897304048,-0.14324569825094943,-0.020508549341608867,-0.0017412445459585096,0.0827842685788803,0.08359318386418883,-0.1757402927059678,-3.1789174511686565e-05,-0.013747962612586463,4.2441128075242187e-07,-0.014103527278425418,-0.00019772605149920045,-0.19152786112044454,-0.06461891907386792,-2.878384984189422e-07,2.4712052607782026e-05,0.5406231716336677,-0.00020158945360154655,-5.857457158702575e-08,-0.0004361041236629358,-0.1851445748748491,-0.020025437855959272,-0.0627447075380915,0.520245771057691,0.3724718275621729,-0.12567215797027687,-5.0405018999616024e-05,-0.010655602498416366,0.4606868412444738,-0.024307439484632765,-2.3693317353076298e-05,-0.000545967983257621,-0.005165818054875198,3.0767424067552945e-08,0.053411523297966536,0.37193310185767114,0.01473723413311552,0.005671009620775974,-0.21241916758288937,-0.20069270885441287,-0.014439428402601439,0.41291269165721434,-0.3507063015832762,0.003842473446794775,0.09126377751610767,0.024719263818396033,0.017566344104410936,0.226173980838906
1.5493086006814217e-08,9.693559383972001e-05,5.000119774541384e-09,-0.024498805605283478,3.629462811404999e-08,0.0015934963338282246,-0.011380007662276578,0.001048904899425144,1.0000000000000007,-2.2597952307396734e-06,-0.057642720200071836,0.47771945514649927,-0.00037640827043686415,0.37824688714688,-0.025166304663137382,0.03937399808893763,-5.153123243035215e-05,-0.02257839037628999,-0.02016416989087678,-0.03246306544241653,-1.585110409719208e-07,0.0001109316201979731,2.7025885029857488e-06,0.00011325041648356503,3.694528938810661e-06,-0.027987427959513332,-0.027043045015433694,4.815616182195132e-09,-1.3249273444211874e-05,0.000805829162215936,3.8614865287940795e-06,1.6851201460053266e-09,0.9997833621438937,-0.02281272592362315,0.00030158746163087477,0.0036257603848057715,0.0006899902035701583,0.027271677915351112,-0.057818619883622586,-5.909599097630271e-06,-0.007485057629366825,0.03171621728788047,-0.014274159979477766,8.782170778522895e-08,6.035234154040786e-05,-0.003724616658687103,6.242995441149632e-09,0.009940594890126334,-0.0010067600745293688,0.009111778402977057,-0.00263763894933084,0.008028290705151639,0.025819394972046286,0.00027520480876654395,0.030545829950095423,-0.026877710616608663,0.0036830760079201437,-0.0018017523989027552,-0.010074762283744192,-0.004764917009460708,-0.02709253483317611
0.4759764423355819,0.0014361233993250432,0.47597645976380293,4.074556040119255e-05,0.47597644634708935,-1.8558017250529212e-05,4.189135237700607e-06,-6.242515520947769e-05,-2.2597952307396734e-06,0.9999999999999981,0.029469553099674962,-9.896342928999121e-06,0.06738127470038152,4.057085055500652e-05,0.01618235038679299,0.00013545773153230732,0.4720400459272881,4.777093169717947e-06,0.04941391147260169,0.02040504756872844,0.9999999956919318,0.001436176497626612,0.879456809523551,0.0018489620081778217,0.879403023631575,0.017484342674098367,0.01768179113115397,0.47597645976776737,-0.4743311451840927,0.0630236774200695,0.879403027395513,0.47597645460453886,-2.3473309596180936e-06,0.0001460164071614168,0.0013632155936280591,0.0035916809511957574,0.06386787366881758,0.062421619798452524,0.020873968384011395,0.8794613671273592,0.003941419797155182,-3.004467854456228e-05,0.0001394825669613359,0.8794581407779816,-0.47431837290019885,0.0013036132229319111,0.4759764545961851,-1.5350213714999555e-05,-2.3267670970683758e-05,0.017633809076696105,0.001344388991639848,0.018065141089430026,0.0002393696326420819,0.001436182604871711,-2.1333110979541658e-05,0.025436231675917277,0.0013426083569793117,-1.0818138253030054e-05,-2.2872123072854805e-05,-0.38229643511255534,-6.934580480494652e-05
