0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.9999999999999987,0.7453636052517428,0.7654265201691017,0.815610002658573,0.8398609530094576,0.7158430461039536,0.6986171465210754,0.7082449770858724,0.7120919727825852,0.8058823974974636,0.7497779597534455,0.7124344970927663,0.7314008160656722,0.7024952565318764,0.7598923499309197,0.7242934245862732,0.7054966439519346,0.7812072500474447,0.7835657108822689,0.6466883540166283,0.761437258728142,0.8262879482346983,0.7272764025225693,0.7908914291290321,0.6900398976538152,0.7821763373606243,0.7646105609264991,0.6369603432739821,0.7563935477646203,0.7384212169200977,0.8861900487854338,0.7533168578870824,0.6859264132428118,0.7303899648789965,0.7394681980546534,0.7962147442301836,0.779532493271878,0.7232638017923436,0.7673223263007996,0.7467799033419322,0.6228730049326819,0.6263299295644336,0.766753191474735
0.7453636052517428,1.0000000000000007,0.6663597924975667,0.732232666772116,0.8114110196677078,0.7103577589467589,0.6573144949592977,0.7177429178700859,0.6387414600507905,0.7995173044362363,0.722375072922606,0.746880615529174,0.6389348819271484,0.723676592084697,0.7696043100930483,0.7046499276660642,0.6298538580387685,0.8787740653425693,0.8836254892472221,0.5531591521218098,0.6667767079467617,0.6948943300349543,0.7481851614220181,0.7148833777223604,0.6546412899766727,0.6579697421850741,0.7530627607474389,0.5706452046933754,0.7418863187628786,0.6251029123896101,0.7596722574342781,0.757868406004748,0.6823520299837507,0.8059556461559871,0.8033288462475587,0.852598594766751,0.7227673963630643,0.6380707606450515,0.7984798912971622,0.6380598219011462,0.63884607338673,0.6005364239253903,0.7732641836180638
0.7654265201691017,0.6663597924975667,0.9999999999999988,0.7099145022237772,0.6675857081699097,0.6405785036360976,0.7445653117219241,0.6591788781362364,0.8783356529458037,0.7614310606011749,0.8228871758338164,0.7494766357066661,0.9059755115151086,0.6214888153162432,0.8022511507994032,0.6832268509429051,0.732435438353114,0.6863198377355445,0.701231760818988,0.694459959972461,0.7504886324396238,0.8471354931257862,0.7759410011480283,0.823530166536413,0.5614860163473354,0.729912989883465,0.7349224984864335,0.6950042737758163,0.7901347235992726,0.6691596065108221,0.8456714830697766,0.7586832646240284,0.6804272808114218,0.5908900656551515,0.6182222076263697,0.7142618877932037,0.939186329724339,0.9133674113068901,0.785858868301641,0.6906971273388031,0.5361893498871233,0.6382243395414022,0.6923488356117664
0.815610002658573,0.732232666772116,0.7099145022237772,0.9999999999999996,0.7744831487471733,0.7488352008389421,0.79253526530368,0.6955506806524911,0.7546425542591113,0.7907419576308281,0.7471334486866315,0.6833452551030885,0.7221766476664371,0.6875381174579622,0.8245205942900993,0.8054799677400757,0.6820133034900526,0.7276323662759241,0.7539467626818033,0.7196557270490295,0.7811772844558892,0.8394556366192872,0.7185310907431521,0.8360448212117029,0.7199445163975036,0.7045888553580634,0.7373398460320444,0.7055496003547228,0.8401394425346265,0.7678182591681493,0.8694420787574417,0.7770383883204769,0.7712136827585678,0.68098372845133,0.6720643994462647,0.8433419525891861,0.7909320416638814,0.721531750336869,0.7388604761617864,0.7663520478100074,0.7419178781478228,0.7323702646352066,0.8212719687704847
0.8398609530094576,0.8114110196677078,0.6675857081699097,0.7744831487471733,0.9999999999999989,0.7471680299889711,0.6659330899310982,0.7695032910015428,0.6026627688565509,0.7962371727662185,0.8337697720081381,0.7882189599390006,0.6544052480929987,0.7431414170506051,0.6892142944030326,0.695630977525652,0.7177730556906433,0.8306543344502776,0.7802362518848722,0.621265424431261,0.7076163980881047,0.7107044243682746,0.6862867192476972,0.6848449731563442,0.7041812893529408,0.8154528174907885,0.7868432994807615,0.6321594865287787,0.7015247426805422,0.681176696838153,0.7594241630138396,0.7193253948491546,0.675829766987617,0.7640342120999264,0.7479720210647892,0.9324985580683586,0.6630195402752729,0.6395676670196375,0.7393210915090334,0.6492531427560035,0.6255120422015331,0.6343502384255391,0.7759433022933326
0.7158430461039536,0.7103577589467589,0.6405785036360976,0.7488352008389421,0.7471680299889711,1.0000000000000002,0.8382562808981886,0.7329876798564234,0.652549353991021,0.741589899596298,0.6888665718537195,0.7501006900109823,0.619757565466359,0.7315786542648093,0.6623040757757377,0.782466535449472,0.7392576140958581,0.7243745675440314,0.7989949159574463,0.7656417057003939,0.7527090930428392,0.7012734045125542,0.6987437197812232,0.6949006556141655,0.7610610409101859,0.7461623082825344,0.7540789843311152,0.7661534727247163,0.7024055504199057,0.6671961571860838,0.7267631391687701,0.6919549916253973,0.7302328316239736,0.7094949080121635,0.7465195128629263,0.7753475793786391,0.6896147016008961,0.6434304096377603,0.7291338149446672,0.7358035846778213,0.8477402392824965,0.7933626033395038,0.8467909057845078
0.6986171465210754,0.6573144949592977,0.7445653117219241,0.79253526530368,0.6659330899310982,0.8382562808981886,1.0000000000000009,0.627092912913467,0.8284708908151132,0.6923845062154093,0.7196218382010341,0.6815225231460114,0.7620634519605582,0.6240538522196526,0.7693333663217896,0.8219325129840985,0.7408820120209374,0.6497054610220148,0.698723399349573,0.9108789830008743,0.8076574956389999,0.7994595393608461,0.7512803633724513,0.8025952464090562,0.7050271708277147,0.7893364606594382,0.6802527409108774,0.8763468350324466,0.7910296679719766,0.7158782523087174,0.7609121704289059,0.7185512790215103,0.8105133736932755,0.5965958380692414,0.6016183997421278,0.7308963682762245,0.803756057507367,0.7846136321370792,0.7388868213093491,0.7490807912176302,0.8139279417779418,0.9132544504815994,0.7416948417369948
0.7082449770858724,0.7177429178700859,0.6591788781362364,0.6955506806524911,0.7695032910015428,0.7329876798564234,0.627092912913467,1.0,0.6099597918074118,0.7565020932039258,0.7330872243856881,0.8135992727295391,0.6476148219872491,0.8230082864771572,0.6632237324501798,0.7145716605316511,0.7488577565705334,0.7322825145274265,0.7509383217613117,0.5733593117205695,0.5923873754454245,0.6430655703863604,0.6953897534762449,0.6453527411112714,0.6545427999945992,0.7010124098943531,0.7132319369835631,0.5647367689936234,0.694859548037563,0.6288177725373549,0.6619807445877361,0.718664282989642,0.5794432002471541,0.7339026935719002,0.7318005629291384,0.7730395374163204,0.6598773050707647,0.6267760335106064,0.7252114513908949,0.6069660589496833,0.5583271214766091,0.5372323279866094,0.815282942770383
0.7120919727825852,0.6387414600507905,0.8783356529458037,0.7546425542591113,0.6026627688565509,0.652549353991021,0.8284708908151132,0.6099597918074118,0.9999999999999998,0.7251567479335524,0.8056277926425895,0.7078450603749067,0.919589359017039,0.5837275678455136,0.7845759951744233,0.752471262582626,0.7626592431213239,0.6333072693675857,0.6453923406576846,0.7780879910716885,0.7465633585970968,0.85834310201258,0.8727484517448053,0.848267143258957,0.5764976758260156,0.7250262440432002,0.7124504381654313,0.7287256257831537,0.777873898131964,0.6643392540067186,0.7963022435413527,0.7393391271071647,0.7039242495860565,0.5619683817044974,0.5626048560206971,0.6624781864062634,0.9212000926839248,0.9225883966603212,0.831939111449816,0.7382966480656699,0.6110763331383607,0.7146953290491396,0.6992146190564074
0.8058823974974636,0.7995173044362363,0.7614310606011749,0.7907419576308281,0.7962371727662185,0.741589899596298,0.6923845062154093,0.7565020932039258,0.7251567479335524,1.0000000000000007,0.7766977248453837,0.8147621359220947,0.7240523918347399,0.6865424675358238,0.7860742883642806,0.7839671615330104,0.7139343976828785,0.7675019827400981,0.7929113645817034,0.6049582750906513,0.7201093405604051,0.7872242162601026,0.7403683652284379,0.7939254035690295,0.6280078224139254,0.7385703400244933,0.8388025635327657,0.604902663538802,0.7315733613129061,0.6177945475344837,0.8388376475854555,0.7622453764098595,0.6784615275251835,0.7202008157918237,0.7254008648041923,0.8276260395662093,0.7884497547845497,0.7454041918752434,0.7786976061065011,0.7487705066466634,0.6346104345638992,0.6208395349076525,0.805952289288133
