,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
mordred_AATS0v,-0.002606676463510095,-0.09598782268634971,0.01499166666262823,0.024509025055479965,0.036744255656032336,0.01134243434208984,0.05870993662508038,0.006357096297074093,0.020907568422875677,0.0030616832385316497,0.012102817477363324,0.004710363381733064,0.016524796116245834,0.013711299379902167,-0.020449444038096568,-0.012603305759863783,-0.011334697075784066,0.024667593074551287,-0.012441839140272635,-0.06108541205332224,0.012351716763353952,0.01744704324887071,-0.015903514394890923,0.0118011463762266,-0.01629749933554236,-0.02321359479965288,0.03000739569412895,-0.00489979344031933,-0.011100357625847233,0.023582419759657407
mordred_AATS1v,0.007316546117493629,-0.09195512973666166,0.04273792029965805,0.02569323308391955,0.03119946776758451,0.00121396850580425,0.05473527756899502,-0.005310305344569004,0.0017575279749392349,0.0062205219706617226,-0.004129912185740757,0.01601419492598317,0.021705121033406917,-0.0038776248778419125,-0.027017955874867976,0.009311214870664445,-0.01531499062182838,0.002617232676368994,-0.00012461146408587073,-0.01053346264444554,0.02740295950283327,-0.006474986239689078,-0.033167397198047815,-0.0001936804320069329,-0.01804269042517512,-0.013338239267092772,0.0015934442503015998,-0.01941110647541726,-0.025196184466989385,0.009632037103673994
mordred_AATS3v,0.016437796313232375,-0.061683320411495664,-0.044916796800455946,-0.03825195903561,0.0544793526182554,0.057484660152986713,0.09688159209054159,0.007669848525707713,0.03172780514928838,0.01954159997685456,0.03209753615087899,0.007107555518396719,0.006257881555651481,0.028498942033345513,-0.034324066999264775,0.014416239063260283,-0.07207242948754351,0.007716281256523634,0.013864306361614447,-0.026997262549921883,-0.008085577973614446,0.04189065926824634,0.022373842520036484,-9.318844175558917e-05,0.04822150405253618,0.04684891209652119,0.017390306930627517,-0.025427690234351864,0.0085159957055157,-0.02445848430498464
mordred_AATS4v,0.02018897969034313,-0.08736894208887402,0.015590250100692525,0.013928291874516732,0.009135982543482104,0.048213857007236544,0.04181719122057053,0.047260717220398055,0.03696511797228281,-0.03617887637378627,0.03957315750908626,-0.03352502368206838,0.008427513835398073,-0.010878566305722565,-0.04201479339274235,0.001712073647289635,-0.03745595839197115,0.02709535609982284,-0.008129986816739153,-0.06859686778217014,-0.0039616948162902,0.006760740741500988,0.023541031410631377,0.052301511406293716,0.007586199201715291,-0.07498534045471589,-0.04245802927257993,0.025878957395261797,-0.000145248545671346,0.018812860351403646
mordred_AATS5v,0.04861560974827104,-0.06349609416379015,0.03245650226014651,-0.050768393037143096,-0.005265855366993899,0.04569787575540282,0.05540428994573215,0.007480880272286299,0.013228217766220112,0.03661834738084091,0.06251270789963592,0.018592117998254935,-0.0036697449550112406,-0.004545316367313309,0.010776958231547942,0.06220673183957444,0.026197999818139923,-0.02236719752813774,-0.0336624788938929,0.014987043437978333,-0.03236988903089773,-0.02161383091129939,-0.030200868755890464,-0.043982417404628285,0.015606812768321095,0.0035681304328440667,0.03359399338351522,-0.0006259095358004335,0.03146160128092624,-0.0031302038887630356
mordred_AATS6v,0.05118151375331404,-0.04672521246623536,0.03283108130477454,-0.04587978573508938,0.003270425776040881,0.05690832495674242,0.08339187742231695,0.053625156201083365,0.011154205680458428,-0.03805010646739653,0.04633806933119715,-0.031681920887064924,0.011464180576655863,-0.017254063555571443,-0.02440168189381852,-0.015879804462323826,0.033394216153868526,-0.039902015335789326,-0.03145433036302843,0.037671549201841195,-0.008597238455706193,0.05212946525778318,-0.04185528741044875,0.027347229893194498,0.01703059674317569,-0.023429824744786488,0.08463276072537525,0.004636829637734332,-0.0064012304932738046,0.031656369398450415
mordred_AATS7v,0.0024202962595003324,-0.04932908776136373,0.09485399261321474,0.006031092014687203,0.046009491340549165,-0.012612824420645171,0.024296617226392658,0.03099787348864537,0.05562002950635203,-0.04101628512045465,-0.011951623131056233,0.020403302440552298,0.009908648990405475,0.011554604903507244,0.02379672625242384,-0.05419565630438462,-0.018532604696650273,-0.010309421922195668,-0.009845239689150654,-0.012283342815259283,0.013889152720128708,0.07211455143524295,0.006234512097127825,0.03411572512857276,-0.015176124704769676,0.03270614572653183,0.007365182793719631,0.001516116214462249,0.026626981476675183,0.015099413667613856
mordred_AATS8v,0.019823895814840137,-0.03433101538548478,0.08982635994915503,-0.014493201503118225,0.0012377673212474911,-0.04329234322554008,0.07178822709437482,0.0271064068847047,0.05068025653853273,-0.03939638408521465,-0.021842063902589647,0.005063295698689789,-0.004650188073307285,-0.01657323111206091,0.09935792966420469,0.02866148138333978,-0.026443831771194193,-0.013273917895443988,-0.026471584518663088,-0.015557424436035472,0.05232570746596219,-0.022046410827012964,-0.022382142407589806,0.04083333899500737,-0.01466407790201682,-1.931009850111789e-05,0.023175631047880403,0.026623913459069663,-0.02679879104452666,-0.018757514948480065
mordred_AATS3se,0.06482247828146394,-0.05472415104503823,-0.04571233237780731,-0.008346139882487124,0.04007238169429163,0.03341993311647816,0.010379065610091808,0.005955700969482275,-0.032995568649418675,-0.03856202288676195,-0.02672691827084085,-5.538756918057029e-05,-0.05765512609160479,0.033625651787619434,-0.007460758289301918,0.02475885936123376,0.02359584369372143,0.018750766077789086,-0.018094310883994606,0.0003546768861316177,0.0026880043780161196,-0.019720439909104055,-0.019158320049584763,-0.006447365101624645,-0.037637160337029726,0.017403763057469823,0.009924729034924603,-0.016933339275665545,0.013290269922658483,-0.00963724988085598
mordred_AATS4se,0.06912927797750609,-0.06461997839773584,-0.01469744803886186,-0.02392968315011894,-0.00775807474783118,0.03009501544525596,0.017124418885010262,0.020932552692761765,-0.019166938067194775,-0.013327323470449718,0.04995646450120741,0.003126280215994097,-0.02023076162879239,0.002281087529855591,-0.006741285253559736,0.02435391509910854,0.035853281928860246,0.004275738829717061,-0.029274524921553115,0.00023307242938367748,0.011251287653107284,-0.047604162821157134,0.03216731620122172,0.03632154930513166,0.00047793792178514165,-0.0026485152874736796,-0.017805163896487744,-0.03229513429208104,0.03236521614994991,0.02399552546543236
mordred_AATS5se,0.08258067781214454,-0.010281376719177298,-0.024089393756585472,-0.043191188324506254,0.002142243642774011,-0.02692186464154924,0.0198995412740525,0.03331415454598027,0.004634769935027241,-0.01851732408747432,0.026079253152249394,0.03134434742149253,-0.052228404510905845,-0.0038342807453996606,-0.06775034305396903,0.02854599427002245,-0.01939546775143254,0.01605112376414695,0.002196813333945965,-0.042664674562434425,0.019282683939108272,-0.07767739399826974,-0.018805255188455466,0.014617266459781111,0.019821090751783687,0.031135376277172777,-0.014352967347720217,-0.079167928414323,0.06320311651807727,0.009740671075645083
mordred_AATS6se,0.0774336777367919,-0.03530633956008158,-0.005697918293397034,-0.03284699893451697,-0.015083720639623297,-0.033052913576825806,0.020818694303758784,0.04446066693542124,-0.014692144318092452,-0.0525771208184908,-0.0029967952480374413,0.022131034115489466,0.03541183021215721,0.061519111432616874,0.02788912493812933,0.012217126071202856,0.05807785493408025,0.053179872390532096,0.007811585820155727,-0.04096913779019671,0.0007928873907989425,0.027895530828508406,0.000442744960768097,0.03240061204672397,0.038859894195006815,-0.03318443961207488,0.006599606922321776,-0.06487939027999909,0.0063710749669942035,-0.07826558172340008
mordred_AATS7se,0.04991626887481292,-0.07419000414723151,0.010024681413110071,0.020391378478798978,-0.039668472834236544,-0.014079501225254948,-0.016923185563717035,0.04156044485268397,-0.00429482839622287,-0.05457565778538319,0.011058915102666855,0.0500185339097679,-0.022925793072346757,-0.006611978153644548,0.020158953522071168,-0.0179374978324972,0.0073728668283482785,-0.0013412713621727991,0.11855623957930722,0.007023208808942455,-0.004658908606344249,0.003295340935958698,0.021046376299729344,0.004888721730304792,0.0556257252554706,0.03710566431801864,-0.014957542117371225,0.019295632529286618,0.007658889582783578,0.007470310595057791
mordred_AATS8se,0.06719934084986014,-0.0654203885115767,-0.001123540728848563,0.0011853424604932417,-0.012985706856130323,0.0001668984799125025,0.042285056051474035,0.0211133359370927,-0.005253514392141626,-0.04834733968447844,-0.02745214174705953,0.010115326965036217,-0.041330941303157204,0.005411961284823602,0.056629285763429314,-0.035712601708754725,-0.015341540303601459,-0.011837754295453815,0.0007209048540370075,-0.03735508462965411,0.0026634694535282214,-0.008912110436306752,-0.025564653382662457,0.018293785453014497,0.025182879309666038,-0.03970726628892439,0.03547984780834872,-0.07751633238048972,0.007471070779227903,-0.021880020302097715
mordred_AATS8pe,0.06353928895905964,-0.05924006949130126,0.0024282533554403213,0.01286998944183039,-0.03169485933696703,-0.040784238758632796,0.03880111459752739,0.033128818524062964,0.023330119279796432,-0.049050000740876655,-0.026402667155746497,0.03557067308276166,-0.01638198652384639,0.011117876391827989,0.07455502851517641,-0.050668201181999856,0.000747754804081665,-0.020257608390430937,-0.002376916115765702,-0.06003793592283633,0.017374876373905952,0.017853829545638713,-0.0366670670649205,0.027910576301831046,0.033832414481815495,-0.05028570179996758,0.02607982143815623,0.004697419721791825,0.026968481903576383,0.027784128925143092
mordred_AATS0p,-0.01877418032381771,-0.07768469802394616,0.0401582304447274,-0.015228747638204847,0.08301498629485572,0.019009053878032738,0.03834213321686265,-0.00849581291859258,-0.03891629587116731,0.03630157518936215,0.02301974271739159,0.023127102630549064,0.04439997817070358,-0.025320319681424255,-0.00790879426453502,-0.0207165932875877,0.014739767039778244,-0.03721014432823282,-0.025336103726232892,-0.01935314792216686,0.006758638008279446,0.021832522281367363,-0.020347974598997613,0.007552799786468358,-0.05313711731521864,-0.007147761526372813,0.024292943358025454,-0.03717150445394704,0.0009704367695125155,-0.01857478679438511
mordred_AATS3p,-0.007074685785344349,-0.06285157046683292,-0.031508089152993905,-0.06405359331506254,0.05452405113754645,0.06485897695408317,0.0877124094304227,0.003927734828797816,0.009192403304970783,0.04108959129749398,0.02777893793171228,-0.006615877108671587,0.008961958431799692,-0.0012949735781634432,-0.03613234249717588,-0.03250260339076178,-0.0265327733956096,0.018428977553187197,0.003968335884145417,-0.038068363927526105,-0.03665669256275084,0.024103491049917613,0.014668540036114066,-0.016698341114931015,-0.014036296420835951,0.05683166577252225,0.07011499022353823,-0.015944878012053805,-0.049173275605084915,0.007509770376840985
mordred_AATS4p,-0.006741453061818971,-0.08347218176697196,0.02963247665981162,0.011827670194312077,0.03126900190564864,0.0334850646806261,0.04947816085258782,0.05838748770377861,0.028678868681678706,-0.040257749769519194,0.002279642513837164,-0.044268570895409365,0.04549721284156539,-0.04541982398048171,-0.06481406746495452,0.016594315744694423,-0.0433823438055398,-0.00021867436019422105,-0.0020503798643365712,-0.05365254195879752,-0.004019985637912307,0.035811196425284714,0.011890714736194666,-0.020204736739478504,0.04236197103531699,-0.03547335731063001,-0.007972769558267636,0.007424278807460122,-0.08492667860921531,0.004045804994239181
mordred_AATS5p,0.022924011167926358,-0.06140489531956482,0.047337796652466485,-0.05961703651995489,0.007762741554099414,0.06452171593634448,0.05677882751275701,-0.01062864684135992,0.016758929943100714,0.05698300170562824,0.050254520415069795,0.00638837619381422,0.0025333543034293266,-0.025097247422783853,0.020783529287044352,0.06331865963944228,0.03828011080822885,-0.05614874525971004,-0.029404413030405495,0.03697843276483913,-0.011755945636479958,0.013651294078683365,-0.03541834439207772,-0.06056284117932805,0.027431352455482283,-0.025057617248061093,-0.0048473753270958835,-0.028107534128449393,0.01294350461719988,0.015118953523114516
mordred_AATS6p,0.024272598151184783,-0.0376250406012005,0.04560337928414906,-0.07920868465077731,0.03200924040482967,0.06427725311803317,0.07502601135560158,0.023908804256800927,0.02120822022281568,-0.039897918007603846,0.07086253856904903,-0.052527040281692326,-0.00963272298263638,-0.041843242215508336,-0.04935741119378843,-0.0012207453816889644,0.036730681645657313,-0.0380078896930991,-0.061552544702623516,0.023821101969551853,-0.009649729313504473,0.02342934979366535,-0.022667207766199588,-0.0014940593423352461,-0.000645077639845324,-0.007475617922524083,0.016851460813258428,-0.014501261067769196,0.014219119675331392,0.041981694216470904
mordred_AATS7p,-0.02950598639290972,-0.03069324747745256,0.0936378420161875,-0.0293674886070534,0.07386054024658446,0.0025148464489525746,0.019287633362866447,0.03206531769302865,0.04042787444116772,-0.011575099953417708,0.006784283997877792,0.015482355443146871,0.0062288937923583474,-0.009078346695402336,0.00823470313035383,-0.03901017428963778,0.0029002688427465237,-0.016047777159574086,-0.0311400104563666,-0.015006400727624481,0.01113733381861954,0.05497601715402997,0.0058828885084305,0.048023286853459,-0.031376812164177016,0.003892600654287376,-0.01866297166898357,0.005991211705781271,0.03340881143812077,0.030212806771768307
mordred_AATS8p,-0.032698618399492764,-0.01653107177242729,0.0896005634807153,-0.04910055236293386,0.030047540012274547,-0.0375762173394777,0.0637294389774984,0.030708850801011003,-0.00790055005694779,-0.01458045536716879,-0.009846890301705248,0.031609200238132205,-0.014560701277243753,-0.04014553966389112,0.07353651086370658,0.017063348207980045,0.01761035151432438,0.010948084353155254,-0.015593907035439213,-0.05091614251453426,0.03165935074543514,0.008203584762712265,-0.004584458994902883,0.034419260616985685,-0.042920733035756456,-0.022213136217488282,-0.002360139358954594,0.03394724452210651,-0.026602061425938208,0.045194375563486364
mordred_AATS0i,0.055289498039241526,0.047673830916202586,-0.0673950981433209,0.03453240849696637,-0.051654231036314786,-0.01296279329235916,-0.011437428022652006,-0.020501176850986035,-0.02794789473907722,-0.029581337857381047,-0.00452163034685146,0.007652610102729543,-0.032763195593242526,0.04248043597945497,-0.017557724859082722,-0.01604610717574815,-0.0024377517424720185,-0.03073481686015227,0.0007952291754889456,-0.0011759788217155823,-0.013576680630978484,0.008237521069746052,0.024132548901966474,0.02932812927219403,0.0023936029904222337,0.018094232238742423,0.006001528475028124,-0.04304569549230117,0.029663020203464837,-0.007326764468386181
mordred_AATS1i,0.03953154498403102,0.021621168018032717,-0.09460960325637056,0.05486910386605639,-0.03203026241646216,0.017795585733710897,-0.0018312240530435758,-0.032184972388352315,-0.018447402313080848,0.0008756600572256066,0.022611381621900892,-0.022226586771207705,-0.0010521080213507035,0.022290108479281177,-0.018338736257605535,-0.008676623276797633,0.003977559188412878,-0.042908289716365566,0.016903352359244502,-0.000956128073086048,0.05348652328402636,0.02949791847307599,-0.008226932236070773,-0.007373419860587556,0.03895693672508708,0.03733842888211908,0.005409221810112194,-0.04176368997841875,0.009212252898610466,-0.00688632910787793
mordred_AATS3i,0.031096661628750057,0.015569382595957335,0.005607602230816777,0.10324200806481172,-0.0541097597930396,-0.05836685767324326,-0.05285981131356324,0.002646148857039787,-0.057371342019778664,-0.06325800287093375,-0.04823684888526819,-0.004581586868002545,-0.06275996286179532,0.019483200137168005,-0.035147348846305895,-0.007972177010480756,0.07068747486013859,-0.010194955266247148,0.0014836489171712866,0.027761360440709038,0.002497682244071525,0.010911207161647842,-0.03540310014207394,0.017814702195388468,-0.04116447479772324,-0.06984654852475428,0.016717925329254247,0.03516049851594733,0.11885470868357281,-0.0368747175885595
mordred_AATS4i,0.05593255548003309,0.04744901315381831,-0.02687746246401392,0.021896597991910682,-0.04537197040011098,-0.013719342847931049,-0.010704948513761262,-0.08334930299909389,-0.025285915607903615,0.07599667354584312,0.004341360773462479,0.06912026430555915,0.010540830744597288,0.05853776780925962,0.0435006749685651,0.015251757151163194,0.013160240826932052,-0.013276765710120497,-0.013670917041981263,0.07464356805299674,0.05267640928736431,-0.02178976905676294,-0.0304860575629713,0.07505319928854812,-0.029806177401967296,0.031962984385649734,-0.01778578385870119,0.0011277302051220866,0.0073770151450313105,-0.027071965130889802
mordred_AATS5i,-0.004344846276510815,0.055590386213352785,-0.07133542172247478,0.04702548394106378,0.005370873304724572,-0.06892250089229533,0.006983200885925186,0.04331610154430727,-0.04501239637075721,-0.05466722932472044,-0.026669679381894452,-0.001759765465190048,-0.03937009603656966,0.0023398651642186274,-0.0658016365967797,-0.010519515814496337,-0.05351676833946224,0.022971724759178535,0.012405068090051034,-0.043971641381771384,0.0007131415991559271,-0.01679234116362974,-0.025229187281584877,0.02064208354754414,-0.07747495898755889,0.02594614659489696,-0.011643204597789801,-0.0016844198216504724,-0.02700497769230967,-0.01120266055634534
mordred_AATS6i,0.010652739475168416,0.005912165780593146,-0.01726679433519511,0.11643729637259054,-0.028630175126734863,-0.06905501281195815,-0.03463041952689755,-0.04587197562027314,0.02552671498746136,-0.00042581162674279303,-0.027701274068789795,0.10688225609451159,0.05155509045062577,0.06343292543510014,0.00032887319803134716,0.026466672585915164,-0.030492326600481307,0.05793583518781895,0.010451168936167344,0.0094580470676644,-0.010087409979576977,0.018071652244367537,-0.0346235191446299,0.0003699300234556865,-0.009949136267230931,0.021697658895325107,-0.059625344390093434,-0.019329271485097548,0.008486922896205989,-0.04504104270532621
mordred_AATS7i,0.042864480866488766,0.02339211670089375,-0.07845751691938112,0.04650947524373577,-0.07828604726263641,-0.014490139877168183,-0.0007071927125990527,-0.03651626253555394,-0.01758320879264187,-0.007939687845161289,0.022212387690416665,-0.007215669966917872,-0.025084921772807512,-0.010104422322957928,0.026544707803323967,0.05080601205083521,0.038542674056883434,0.010289752860804906,0.052858018963332316,-0.01936371557995269,0.015904307087570423,-0.03357606003759834,-0.02588252907040756,-0.05864197106197575,0.0510529935470971,-0.007763008150157388,0.011415308351864075,-0.04020356539957051,-0.08134942325347863,-0.0645563353928727
mordred_AATS8i,0.039863712544193755,-0.02547784402084641,-0.09314374626986088,0.03909689612736516,-0.0047458293549725375,-0.018971164912020305,-0.020043037387442137,-0.0352633955232372,-0.009117063957352333,0.006660344215279148,0.03142068817348928,-0.009161079063280198,0.04036589325219981,0.021497094997306794,-0.06572066587451367,-0.02987729782039748,-0.05425985283871758,0.0033888482895591053,0.015651280730044775,0.01914312247749502,-0.008595499833614208,-0.021277557467869832,0.0036326153970523555,-0.054312740038103116,0.08733053063599114,-0.0029034159419953427,0.015438151365539051,-0.06384585452122467,-0.007594944492328257,0.10888299183399376
mordred_ATSC0c,0.07070041633273268,-0.0020815538702348814,-0.012135745012853832,0.012582655313820676,0.019965287184996624,-0.00329904124290499,-0.02499538616868998,0.10034269727180323,0.0008360777494449926,0.04175084453155584,-0.025241197250040544,-0.09291995548391731,0.0015441315342295736,0.05685797828119802,0.022541406832803045,-0.012150083337488932,0.0651582872853804,0.008265188757568842,-0.029953815934625094,-0.011488996111717975,-0.08056401608697318,-0.06980218513162434,0.020314608804700842,0.08524126449085462,0.04979667076823117,0.07202558460953158,-0.10974750984518578,-0.05184448762273015,0.0025852306309787684,-0.0365199760641256
mordred_ATSC1c,-0.05772951514550943,-0.019809961257409425,-0.00376490380986524,-0.037338220971242626,-0.01639637724251215,-0.028108809099625882,0.07185357567259316,0.051663656764210135,0.05339967529749139,0.08596437898565905,-0.03893992391019322,-0.009579313928177187,0.1193171579451655,0.019837938535923933,-0.012380614751474592,-0.03375518510574823,0.025504779682492627,0.01677414573926624,0.04214676376821954,0.03357195848539225,0.0018637305056535306,-0.039888594809202545,-0.11212140257878031,0.012801691783575351,-0.06341559814146171,0.08265398241738568,0.08170399129352333,0.0005844319083848983,0.009205518673405388,-0.0035143458064277925
mordred_ATSC2c,0.010240352343125777,0.00047913279801059083,0.05757450678549692,-0.04753941380592632,-0.02923832804347769,-0.020290764610242595,-0.020995788073854924,-0.1314023616167067,0.038265531249286555,-0.05568549031011441,0.06899037025509513,0.0515413738159614,-0.07324105172577332,-0.0593628624958706,0.005720668560932986,-0.01369943088604537,0.004579623678073018,-0.06844687646010478,0.07293745671990898,0.018278741636631284,0.00046328935457725956,0.08019463048126685,0.02408036703734326,-0.04371645853643017,-0.07877280613756672,-0.11332817399848219,-0.0495942398353944,-0.080922684935426,-0.07534291342261631,0.017541739701887122
mordred_ATSC3c,-0.020866795624717206,0.019231687376300256,-0.06767138010663129,0.041667107542227536,0.0374348250847672,0.07492975680065475,-0.02681914723959909,0.01471325911437731,-0.10428982884587322,0.0451336232539834,0.021349980850953916,0.016941522683674097,0.040828968409323145,0.0356129841474688,0.025462358088548295,-0.10095828018560796,-0.09068279201665029,0.03831748161254119,0.04664320173401884,-4.651728980868598e-05,-0.018652081231098724,-0.054539001997705776,-0.005138923772266392,0.023960994275321168,0.009778953478331128,-0.026019475631677225,0.03477677360701628,0.06189007384031239,-0.04170635708878709,-0.058729748240359834
mordred_ATSC4c,0.014241841120200329,-0.004688679313869373,-0.009495515097372644,0.008906120441213439,0.0075119659845391895,-0.04342082774072278,0.026392432419408675,0.01953575030547181,0.17295649051867232,0.005874655382192448,-0.057747223520272346,-0.07118467771464157,-0.03609126631294241,0.02291251087448791,-0.05969029028277692,0.10209251569908574,0.10130543788685385,0.07597385824971546,-0.048569980090404585,0.02854604337965952,0.1734893898129442,-0.008791219263988443,-0.05025953179353738,0.020883677005120976,-0.1101838506191636,0.11106983326163683,0.015128783503961019,-0.05423294788777105,0.0824006773800939,0.03972102105293834
mordred_ATSC5c,-0.04545485101056999,0.008437758713289336,0.05095962760858601,-0.02448172238820263,-0.013546848728682559,-0.026592377616314562,-0.009911964206999605,-0.07163358848309449,-0.11669187505302335,0.018597448873658048,0.04987171258347245,0.04373119083977557,0.0972805663379628,-0.016161588754912987,0.0451685324260482,-0.01891726116083021,0.08757903757290887,-0.056142071940521204,-0.0009024993355762982,0.02727182711639739,-0.07642107052820239,0.07100792654070345,0.04009976958031259,0.04672990031540097,0.07560610867815294,-0.008257881710001464,-0.009580722293184796,0.07314393529593398,0.008721443036041006,0.10070856583421085
mordred_ATSC6c,0.05383398594844757,-0.04216717204446605,-0.00029183119849402817,-0.02075923239984106,-0.03229489009462424,0.017376191822446672,-0.033958266704728096,0.03866852103850325,0.06899337963148643,-0.003571189508243168,0.05320334220572976,-0.0803729024496828,-0.06584628897234204,0.001323096297910268,0.02985646371793537,-0.11594717326640622,-0.1024656833197816,0.07387040371251115,-0.015398914000463145,-0.06069436292398345,0.05401869237123555,0.031713844528266054,0.017068554633961057,-0.07072133463488513,0.04065963231892849,0.015862455210266153,-0.022327773738808645,0.06798664031546758,-0.0371498089571666,-0.014811642807994291
mordred_ATSC7c,-0.027625709569864196,0.053797373695732974,-0.023892189283397928,0.03407359804602479,0.0585263764768256,0.021078839361812145,0.037688223228158964,0.04544216171682337,-0.02265817103018597,-0.03795225267951363,-0.09579563471911648,0.02606442803585913,0.04895333966220517,0.01633535911309778,-0.04975400451597126,0.11274151516603818,0.02209398575780492,-0.11447771181929338,0.07556357414146993,0.006096612959632708,-0.07650184377838937,-0.03407103728422015,0.006129626869224138,0.02401985544596948,-0.09951938981521952,0.01846380706721861,0.03771198147645976,-0.0793758641882258,0.01154632305298488,-0.062001910195682186
mordred_ATSC8c,-0.01709801084456173,-0.007265762258168295,0.0005360026172874214,-0.08428329460830325,-0.03946632202566689,-0.07505036770219208,-0.05848260786168198,-0.06405648235669761,-0.04856379420440207,0.08515880999773004,0.014994695226774402,-0.009630530420620623,0.010976551184827142,0.022309479275337826,-0.11333006752389116,-0.06811961115007509,-0.006945170929633762,0.0512184379873714,-0.03037770389857244,0.053579592512603996,0.0843456884113368,0.03900368082903743,-0.029394962145471284,0.057157274397380955,0.031908058243387986,-0.035472273536640855,-0.11904556067892469,0.06681412975672918,0.06143082724545211,-0.014672311932094109
mordred_ATSC0dv,0.07935148243867078,0.0469573860070415,0.005634142473120984,0.018428711543841375,0.003698889983084109,-0.025564122377020524,-0.021478178287979884,0.03352984465571284,-0.01668849879443951,-0.00468459869684302,0.001563159980781277,0.0022828627081264096,-0.033115712814133995,0.061862900408417756,0.0022230142192504448,-0.004147800943561679,-0.0037946780453267134,-0.017692984514242945,-0.055956079490673986,-0.0014071528394800992,-0.073644061648961,0.03306996610858046,0.03175824429879103,0.007364665479248502,-0.015196150352764861,-0.015233466369702957,-0.0381673677979749,-0.04990604048298788,0.004365889605533245,0.09987836562610723
mordred_ATSC1dv,0.023100924005706475,0.09135929033540262,0.005119947201816568,0.01749290121780283,-0.04387968079440174,0.009772438581278301,0.04918085185173171,0.0492252140034734,0.022669060637027172,-0.015591920052489073,0.015531706934472297,0.0007613022534982812,-0.01704934095228507,-0.016743679113149498,0.010756988603488319,-0.028708115767036982,-0.004449576411772598,0.04104157725844302,-0.02268156662280659,0.03577171420340646,0.012173310589752968,0.005446430636490694,0.05240921083437445,0.000960387211551704,0.026020997494241492,-0.02898862384057129,-0.036776037147370384,0.02918970696565805,-0.026494204153272007,-0.021826519962171453
mordred_ATSC2dv,0.06296350095875666,0.03465758095125873,0.056223506418995796,-0.042337347949172086,-0.052021532731015785,0.021318298569512097,0.01729459864972893,-0.011921177378049716,-0.019997411616986937,-0.00665528862603549,0.07017921376462007,0.03778687731874874,0.0014370931152950792,0.02068445420073017,-0.033730140787182276,-0.004226231146535586,-0.008817734762113552,0.035909985698750625,-0.006709446853942638,0.024265530347046777,-0.017834289923659628,-0.03598337872895738,0.005242159198490215,-0.017069913852804312,-0.09088098074851948,0.008195939052639717,0.002144675921493101,-0.00429389827940858,-0.022717580397744734,-0.0021746429301406954
mordred_ATSC3dv,0.05599974711354979,0.054605528946098575,-0.0029635236653630026,-0.004835808562866768,-0.0701510668617214,0.013325771112341392,0.008536243658164702,0.029011512743756268,0.002011933406694231,0.0700203210436138,0.0879055778645903,0.005431375336928023,0.038566976275562236,0.05997555629918261,0.009402425343018264,-0.0227244122148771,-0.007508242160841209,-0.04274615332117378,0.0625358305960805,-0.025862809585945338,-0.023096771521681225,-0.051244563520823454,-0.04465675420971012,0.029143997798616466,-0.0758382935393439,-0.03552727382393212,0.015361319766004692,-0.050170848114305416,0.04602097417656779,0.010230284932399674
mordred_ATSC4dv,0.04215799637770813,0.056855207365456885,-0.006814085570819485,0.02782787024441426,-0.0333777147549782,-0.06811699891033442,0.021247264930102754,0.03202576769389756,0.11155991921746428,-0.028499308507325644,-0.014923576566652073,0.023902149783537042,0.057691332637014,0.014493338954755805,0.009661012453313075,0.07895142504172031,0.03258632444216269,-0.037377242090874604,0.07577629243333726,-0.0026323911522336983,0.06543910291249379,-0.026000173563193396,0.017751859116672437,0.0002800873222211827,-0.05009397869554797,0.031673290430477896,0.00013450224612477504,0.013645775138779254,-0.042048050628279134,-0.031698580758611566
mordred_ATSC5dv,0.03822255128236463,-0.06051610857164758,0.046628428940446845,0.019359066026639893,-0.03492943656664849,-0.042994233295133064,-0.031988699400667286,0.008151298581459493,0.005539897063926426,-0.06512338384807376,-0.040153959598666196,-0.00214819212960906,0.0905277459531078,0.003916216297548865,0.05975746400562021,-0.0405984299156439,-0.014096914809705284,-0.043384136390016044,0.06019391023462861,0.058734366003193685,0.018984501549640424,0.08740323204102708,-0.052717319051823607,-0.010805778463124402,0.047052679697173715,0.030223220094572494,-0.007114413603841467,0.010438285630081683,-0.07517937601586643,-0.05128636610821966
mordred_ATSC6dv,0.015451037477184763,-0.039424387924782235,-0.0025728576917113713,0.0790418152066329,-0.045515684149455365,-0.02514047063304812,-0.010939505720672765,-0.010953848953770176,0.0565740011569316,0.020772421990200258,-0.028782883583220092,-0.0524349308882305,-0.062463535245621614,-0.04196739955274383,0.07316267409273966,-0.04903728856537945,-0.11998349507132118,-0.09450132908384995,0.05958737824847906,-0.011608271488064254,-0.04054601965300183,-0.12878807396815292,-0.16315962846454593,-0.04032747486948037,0.0021790204594877936,0.02506540814213898,-0.09563730271741028,0.06363539618619167,-0.016993718796546025,0.04087187543307235
