PC1,PC2,PC3
-0.5519916273256327,3.823522006504887,-1.060208313754532
6.454293229667403,-4.087520038726396,-3.431002418786161
-7.263019229194172,-2.886054766861495,1.8475484563690607
6.537480652754694,-1.394753780026784,4.699151989841215
