Model,PC,MSE,R2,Q2,MAE,Best Params,R2+Q2,Vote sum,R2-Q2,Vote diff,Vote,(R2+Q2)-(R2-Q2)
SVR,9,2.114839165373805,0.8404835860689839,0.6068398680798216,1.2791729301363006,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.4473234541488056,1,0.23364371798916228,5,6,1.2136797361596434
SVR,11,2.139992065338869,0.8341206649209081,0.6021638068311206,1.2470621920637772,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",1.4362844717520287,3,0.2319568580897875,4,7,1.2043276136622412
SVR,10,2.2520217196995898,0.8555593073109586,0.5813368832481881,1.318583213383113,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",1.4368961905591466,2,0.27422242406277053,6,8,1.162673766496376
SVR,14,3.080484637667521,0.4277864947799153,0.4273211096365452,1.6839001502381583,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8551076044164605,24,0.0004653851433701339,1,25,0.8546422192730904
SVR,29,3.407145821605813,0.9969752447213192,0.3665930144351874,1.6570854685656051,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.3635682591565066,4,0.6303822302861317,9,13,0.7331860288703749
SVR,25,3.45393668251328,0.992340918357945,0.3578943382671646,1.6609523325309157,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.3502352566251097,8,0.6344465800907804,10,18,0.7157886765343293
SVR,28,3.459966674541434,0.9966745653933322,0.3567733298708369,1.662246134164605,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.353447895264169,5,0.6399012355224953,13,18,0.7135466597416737
SVR,26,3.468354652401745,0.9962942881979648,0.3552139590514864,1.6596760365204772,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.3515082472494513,6,0.6410803291464784,14,20,0.7104279181029729
SVR,8,3.4700074822484344,0.8044308718172891,0.3549066889709972,1.619720969984716,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.1593375607882863,14,0.4495241828462919,8,22,0.7098133779419944
SVR,27,3.472420153499665,0.9965520982575282,0.3544581602303985,1.664132148840941,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.3510102584879267,7,0.6420939380271298,15,22,0.7089163204607969
SVR,24,3.487139428682651,0.9910750487165048,0.3517217667176138,1.6676187081268112,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.3427968154341186,9,0.639353281998891,12,21,0.7034435334352276
SVR,16,3.6611584251987113,0.962406577430884,0.319370686433559,1.7056515825933205,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.281777263864443,12,0.643035890997325,16,28,0.6387413728671179
SVR,15,3.712222219028199,0.9589099431588322,0.3098776487373342,1.709227905508576,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.2687875918961664,13,0.6490322944214979,17,30,0.6197552974746685
SVR,23,3.716856152362376,0.9981674188322212,0.3090161752641717,1.703230666961563,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.3071835940963927,10,0.6891512435680495,18,28,0.6180323505283433
SVR,22,3.8087230981104656,0.9982084538428172,0.2919376091487013,1.7060693188693534,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.2901460629915185,11,0.7062708446941159,19,30,0.5838752182974025
SVR,7,4.295252620096234,0.8380674668471014,0.2014891182285061,1.8233701672784848,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",1.0395565850756074,19,0.6365783486185953,11,30,0.40297823645701214
SVR,3,4.38611131589854,0.4601721863998391,0.1845979912753999,1.9655360497969752,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.644770177675239,25,0.2755741951244392,7,32,0.36919598255079983
SVR,21,4.566773549683943,0.9981538978706868,0.1510118969609849,1.824203874141976,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.1491657948316716,15,0.8471420009097018,23,38,0.30202379392196976
SVR,20,4.614424483091181,0.9981314923467266,0.1421533286257433,1.8315604635343137,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.1402848209724699,16,0.8559781637209833,24,40,0.2843066572514865
SVR,19,4.695655961501316,0.9981230541902968,0.127051953877865,1.8331193586142724,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.1251750080681617,17,0.8710711003124318,25,42,0.2541039077557299
SVR,6,4.767852917680201,0.8452771830023479,0.1136301460731528,1.923582849345112,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9589073290755007,20,0.7316470369291951,20,40,0.2272602921463056
SVR,2,4.856275405645472,0.131330618968715,0.0971919234402785,2.015810620996911,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}",0.2285225424089935,26,0.03413869552843651,3,29,0.194383846880557
SVR,4,4.94400097727485,0.8328896383850061,0.0808832613541555,1.9691805006816965,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9137728997391615,22,0.7520063770308506,21,43,0.16176652270831093
SVR,5,5.018104007372743,0.8472628381602395,0.0671071040151067,1.9913108128577903,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9143699421753462,21,0.7801557341451328,22,43,0.13421420803021333
SVR,18,5.027657766221682,0.9981225956507372,0.0653310081535955,1.903957199666148,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.0634536038043327,18,0.9327915874971417,26,44,0.130662016307191
