Model,R2,Q2,MSE,MAE
Random Forest,0.8705564130327009,0.5423044379040992,1.3027151507245611,0.8012398793138702
AdaBoost,0.9002769523337242,0.6090871479748895,1.1126349851724306,0.6518142325989192
XGBoost,0.995956115691711,0.5882296908494623,1.1720004841046419,0.668513016866846
MLP,0.9789477882021702,0.5441546475575542,1.2974489949057562,0.7758719631596234
KNN,0.9003925105464798,0.6924352993590941,0.8754054627888662,0.5961711110375221
Gradient Boosting,0.9957957445462617,0.6292719521142103,1.055184023563169,0.6586010207218931
SVR,0.9801318367564809,0.7289889625524493,0.7713646662419053,0.6004968979942216
