0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.9999999999999976,-0.14295097214375443,0.6168799660731408,0.06650909535866244,0.4584792381768702,0.1950520963608692,0.3621201856927751,-0.39768291722327875,0.009260198702154361,0.01912505629848447,-0.48160688239917593,0.1184679944697494,-0.38212660656210506,0.16266228162056506,0.3143092613143061,0.23712414676152124,-0.5922152119790892,0.11814693553092516,0.0807992881156858,-0.035136157757712706,-0.2653048576074992,-0.06182651573357473,-0.07923296634840049,0.025274068296052308,0.07904082603696143,0.1530728847513424,0.32689200335889135,0.5557544112983545,-0.4549805074122293,-0.3491874210765823,0.11978322495069164,0.5715544826677772,0.14642546982653626,-0.4731290486333936,0.43829166262162367,-0.23183152814485147,-0.37086664513786755,0.10719004518430365,-0.03660064624469839,-0.47672960173522777,-0.6063915165725682,0.15368224486915838,-0.6771935114109513,-0.47814739596858385,0.016755003642431505,-0.6815543136846575,0.37067601095491415,0.4035357280285368,-0.3312712392399577,0.36992219597092296,-0.6202435699660689,0.17714260194786607,0.2814740928879363,0.3310307275431509,-0.08318119289403501,-0.17270875138058267,-0.10474899716414084,-0.2667538532029262,-0.5009710442776627,-0.39412879258000477
-0.14295097214375443,1.0000000000000009,0.06606088448713747,-0.20562649407822337,-0.0026953327367645876,-0.006876213637138976,-0.17837988210997918,0.26589481438922247,-0.010550726969148458,-0.26064075299105877,0.009074945462617279,-0.0757673324563233,0.20850045531493894,0.07190324297722284,-0.44429678423944663,0.3228078197677183,0.2001617835364511,-0.3336094467163775,-0.34245835223379983,-0.3206628017410543,0.028462506285967706,0.5632395756044423,0.19315007074119597,0.44445164963516504,0.5723040014821924,-0.413572498740058,-0.36394478125729013,0.05921046127496903,-0.05864939300276065,0.18739864237864018,0.36023103753885244,-0.4079765196888449,0.15476225033938015,-0.16341825541273092,-0.36880085930435924,-0.09581385425272101,0.1742026098330769,-0.025395634801108173,-0.3960521115568296,-0.14706104416884594,-0.16375648442904564,0.023548730622292614,0.16633154648009166,-0.02379422039478277,0.04546629085171022,0.1137871960035882,-0.09910049965858207,-0.02173050871070182,0.15418434123097796,-0.03999483788169838,-0.05123507206239164,-0.20363941049470988,-0.17418250489439652,0.6906259445344027,0.135092240191021,-0.27210314482849995,0.2137887027366529,0.2959546241966562,0.17768103888206943,0.14237372841379553
0.6168799660731408,0.06606088448713747,1.0000000000000013,-0.09848768929101254,0.4510766814564344,-0.0063914679855246095,0.29747097201643685,-0.627963967950848,-0.14052576357909174,0.07829466491370762,-0.4626944004249377,-0.16505922218841956,-0.5799046472004749,0.0585814834863467,0.19775703447342885,0.04651801776947718,-0.2617526842380857,-0.10758851281009284,-0.1243602467077689,0.033464361617453496,-0.20857634809813705,0.04750900154219172,-0.13742855786171088,0.17483499237240707,0.2730767572782288,0.13905790878737412,0.22992702334571036,0.9349764057971769,-0.4643351006940006,-0.5900259431915312,0.26413068971932513,0.39392197855828365,0.08759594405618401,-0.31073929783152376,0.21603273546968557,0.029839540536031023,-0.6120885153644172,-0.3371318490715333,-0.036538390286823805,-0.22355376271890304,-0.4442496003762932,-0.31425584610992513,-0.5255848574597551,-0.3443250977743917,0.1068654460312152,-0.4931334346404525,0.13389387786287224,0.13326878853856317,-0.4887406857872717,0.09493591568483768,-0.5717231847713438,0.14131997586405898,0.20536071286081134,0.2927993394602233,-0.39801951418331344,0.02261996411305012,-0.09862665390326049,-0.3653694826234243,-0.4550730964744245,-0.3764414211591557
0.06650909535866244,-0.20562649407822337,-0.09848768929101254,1.0,-0.07153272622792231,0.26525154376059296,0.5010374665605601,0.10059858496497039,0.13627176837258614,0.33317868163956116,-0.030193721346448,0.3257588327099856,0.09530895158790259,0.0713748722255894,0.278483991958386,0.12480954127008065,-0.2699705722474756,0.48595847509003476,0.45595591380469763,0.2547246133924772,-0.3825045496626188,-0.18731645148802836,-0.09113889067803303,-0.19795243761442427,-0.24842075410402284,0.15345985574635468,0.4348540914409092,0.09196739053423428,-0.23540355907204122,0.07862045368530106,-0.24884223671044958,0.23436689062023086,-0.11462946315070219,-0.043443388307177165,0.17044086135344944,-0.35688795732414025,0.07237102916112417,0.14300107309711846,0.24136575192422355,-0.3207810858456845,-0.18540279431401513,0.14146144160418023,-0.25420375317770405,-0.28823423435757034,-0.40857553143715775,-0.2694186582475386,-0.007984115944770769,-0.03428644857682609,0.09290857142559752,0.036616171745215816,-0.1446641195975264,0.09824267194277315,0.18845733458151856,-0.13520239324294106,0.1649194880386393,-0.04966848675751095,-0.13633654830015224,-0.08142243178121575,-0.1608495338859317,-0.26940767311213465
0.4584792381768702,-0.0026953327367645876,0.4510766814564344,-0.07153272622792231,0.9999999999999988,0.01398900490990945,0.17932435916252465,-0.3803882416633014,-0.030222633298748417,0.12765620051646612,-0.5001076936251362,0.01394911372417854,-0.35222204751323627,0.1035886555356994,0.06724579894791285,0.2618907590663532,-0.4456939220030473,-0.08511311950279957,-0.0970536058590277,-0.11707161238510856,-0.024334317618357783,0.03637799033672049,-0.06687362194658489,-0.05749438587691843,0.15139217954959608,-0.006728225657383646,0.0950707781727589,0.38654428672281405,-0.3015496455007236,-0.41740182989587316,0.17820414533730602,0.2741633842485939,0.06186266494710369,-0.39805455874987394,0.27980411333530447,0.1938578951777385,-0.3316205077004115,-0.18910758918439105,-0.20153994145477122,-0.17719416445900413,-0.40074985686073283,-0.14936112872897284,-0.485543596995016,-0.19498470669426968,0.3634320483678499,-0.4279344599663133,0.13637150917346336,0.0656823028856679,-0.2597168005212286,0.1284367130034244,-0.40733385025114033,0.2841671986780712,0.2540728286353304,0.18351104380800867,0.02155959887280494,-0.12303363086597695,0.0035050741333815137,-0.22388375824484302,-0.40953651499946764,-0.39734205599729666
0.1950520963608692,-0.006876213637138976,-0.0063914679855246095,0.26525154376059296,0.01398900490990945,0.9999999999999992,0.5053291556217447,0.24434028331136276,0.2550155740020712,-0.22902784472118926,-0.14813927008576752,0.43474472894439536,0.25713265528501517,0.1508331470246888,-0.0289275403533412,0.25432591671991855,-0.09270485469381258,0.13430172601788992,0.1637101349795617,-0.27778766125335497,-0.3458708452081195,0.04435520586478507,0.10717806928354587,0.03781235831273579,-0.04485042192471948,-0.2068086701447841,0.05178443870493146,-0.08397711910520407,-0.251619585691068,0.25353409746201916,-0.012334369639478742,0.15606598024712248,0.06863257316125533,-0.05145486959639675,0.023809710632815853,-0.3824869694050541,0.20226420099359022,0.24153501368861455,-0.1810404213433901,-0.4019698537293305,-0.37065460844868886,0.2313425621051951,0.0006773998556318626,-0.20674906371880508,-0.33766300787806275,-0.2902945026647752,0.2700440360652365,0.25810764595184243,0.15625513018253198,0.3024411553159075,-0.22798301857030795,-0.11084540652419889,-0.009761237737350922,-0.004614875679741021,0.21513626334687527,-0.23796427410786675,-0.049467189779338616,0.15337411944225549,0.060934205772311165,-0.00492857111074263
0.3621201856927751,-0.17837988210997918,0.29747097201643685,0.5010374665605601,0.17932435916252465,0.5053291556217447,1.000000000000001,-0.10774831232444429,0.17547580305606333,-0.004662913125633918,-0.20221118724295303,0.3110243557674228,-0.04215384247052065,0.1395900641656258,0.3054016409773489,0.1654385548892947,-0.45411795710991076,0.3633128153254657,0.39045690969815194,0.22792316853433647,-0.4902763919113785,-0.13704102660147646,0.007569381211839914,-0.12478648671086456,-0.03822565421348635,0.2140346695442984,0.5246404505827451,0.14927208739191225,-0.47551441411018674,-0.03478059960428938,-0.02377742005721369,0.4566534462766315,-0.023915831234091828,-0.25045818639152195,0.2738724019010592,-0.2999441283672561,-0.09434230002154148,0.04567207300134275,0.1557532915539041,-0.3711770286570406,-0.42298820360453304,0.021897987320280428,-0.4692201113876254,-0.40410895348714354,-0.38767946628219796,-0.5263149259651587,0.21257842963946502,0.20356372116329263,-0.11321484226093355,0.2652012334276155,-0.4847800266497941,0.14865491215729212,0.23265208712823526,-0.04311476772195038,0.032885970076843164,-0.08556154466907498,-0.11652336763169084,-0.12644420131141668,-0.3506869071111477,-0.376529247215597
-0.39768291722327875,0.26589481438922247,-0.627963967950848,0.10059858496497039,-0.3803882416633014,0.24434028331136276,-0.10774831232444429,1.0000000000000002,0.24011392122157157,-0.4540149162576174,0.42259825734061685,0.33093598108543604,0.8984954134595375,0.08787872867227703,-0.3840151395688698,0.11539470586743475,0.12028792050505219,-0.0014678727524483348,0.01573997631714054,-0.33623705380805713,-0.010956357801794298,0.22773451558503,0.2810414605635857,0.17561361917242452,-0.16170267060280127,-0.4069495679774791,-0.33196950420015703,-0.5964637364497982,0.30378871732848306,0.8690894953242434,-0.1642137214086846,-0.3448619026497826,0.11592376014709298,-0.1591270587738273,-0.3189816611435854,-0.3570290822026637,0.8347007645812851,0.5737506330753317,-0.3012094041269199,-0.17770664780990572,0.11539825525458759,0.6227066528104537,0.3398533624860258,0.05870841435721825,-0.26843648216414623,0.2668487324950317,0.2691673256245104,0.29002664020982133,0.7127850329379319,0.1898056372712035,0.3372057088815201,-0.41552285334671135,-0.4844205596318163,-0.030978816487105734,0.6147723042998221,-0.5415690035125593,0.23129429588035041,0.6296263342197069,0.40976336611111025,0.4140161523093918
0.009260198702154361,-0.010550726969148458,-0.14052576357909174,0.13627176837258614,-0.030222633298748417,0.2550155740020712,0.17547580305606333,0.24011392122157157,1.0000000000000009,-0.1532222126931078,-0.04295963096086737,0.35738269797111155,0.2235251477560963,0.12677618922220626,-0.03469829917834215,0.13885118230767313,-0.11023979556280222,0.07659544732281336,0.08630373094820944,-0.14483856603115924,-0.14639300853530735,-0.010952804283825127,0.0498493213811048,-0.0299492745829389,-0.09298254379148937,-0.11112083728668318,0.02673374348368555,-0.16508797041579715,0.007674080410874383,0.22875466438554115,-0.0920807332061538,0.01404613451404485,0.37229611794861966,-0.16919216272954773,0.011709485565172826,-0.2533441244611854,0.2073800280503027,0.1550573169895616,-0.1330511745386202,-0.226277967000309,-0.11781392582799013,0.17909867959083586,-0.07634762435453815,-0.10465920480666219,-0.20169311565871587,-0.06474355463975118,0.11960923114088778,0.1198413827432685,0.17199892625974839,0.1170759681689961,-0.014716991100569544,-0.09781158840115935,-0.06929982455139265,-0.04103860540886857,0.2114733857618328,-0.21839311722507626,0.068966015118894,0.1010088159653823,-0.03279016153920146,-0.0116784100136966
0.01912505629848447,-0.26064075299105877,0.07829466491370762,0.33317868163956116,0.12765620051646612,-0.22902784472118926,-0.004662913125633918,-0.4540149162576174,-0.1532222126931078,1.0000000000000004,-0.1436103183773243,-0.1415968575425635,-0.42613641492044835,-0.14267734625990633,0.11649610498689596,-0.15891126762922542,0.07213675655818769,-0.043559594029478906,-0.06333312991448185,0.2027172393091806,0.5963140460635098,-0.335537461152213,-0.1976840801177762,-0.2094540363605435,-0.07086144432960365,0.1463334789300987,0.14004745218334658,0.21141985678867123,0.28489938226662725,-0.42653466287343034,-0.1383782869324942,-0.06893742521232561,-0.2232578157766634,0.1288218091075712,0.09596408844340922,0.23976519234491075,-0.39697783456976027,-0.38678002467666134,0.14187798842184945,0.30362856669796473,0.1420249388289973,-0.4021575704887626,-0.09201824994938661,0.21627999231845157,0.4668947301670516,-0.0034555419075408354,-0.38056182760530705,-0.3851995468399514,-0.34770624087021657,-0.2765130430176153,0.06707325269413039,0.01071739588621084,0.06389340776126841,-0.22194443884479229,-0.37110202979536033,0.21091560347067465,-0.1362019990778868,-0.40985931478029103,-0.23197246062564644,-0.23525394546470485
