Model,PC,MSE,R2,Q2,MAE,Best Params
KNN,1,5.9429042951804725,0.2735812432704415,-0.1048183119254664,2.189594725139911,{'n_neighbors': 5}
KNN,2,4.288224894512069,0.3269128702371343,0.202795610732999,1.860191928541485,{'n_neighbors': 5}
KNN,3,3.621542135106664,0.4370614768045028,0.3267355707679308,1.6988983686787336,{'n_neighbors': 3}
KNN,4,3.759945305409052,0.1440524520059622,0.3010056667708862,1.818638695210519,{'n_neighbors': 7}
KNN,5,3.9249535797510977,0.1362931092186445,0.2703297288695881,1.8635728658076416,{'n_neighbors': 7}
KNN,6,3.501082146422505,0.1547753684141277,0.3491297394676559,1.5954403371978552,{'n_neighbors': 7}
KNN,7,3.9150264772397616,0.179492414315898,0.2721752313535808,1.7901896277457916,{'n_neighbors': 7}
KNN,8,3.073169764227187,0.1983913375645563,0.4286809844931624,1.5509899612786775,{'n_neighbors': 7}
KNN,9,2.7847720779618097,0.22437031489964876,0.4822956868469126,1.4968710553507216,{'n_neighbors': 7}
