Model,PC,MSE,R2,Q2,MAE,Best Params
Random Forest,1,4.401747351528088,0.3597739657449604,0.1816911669969991,1.9164273702380905,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"
Random Forest,1,4.724868675945533,0.8654228354327265,0.1216211509815111,1.79458104496359,"{'max_depth': 10, 'n_estimators': 200}"
Random Forest,2,4.354936553979963,0.8574512900468279,0.190393549495224,1.7978306382050055,"{'max_depth': 10, 'n_estimators': 200}"
Random Forest,3,4.3426554932552,0.8611269205649784,0.1926766656459568,1.8655583963862512,"{'max_depth': 10, 'n_estimators': 200}"
Random Forest,4,3.555919170189138,0.8570705991106724,0.3389352377527282,1.6173894911892668,"{'max_depth': None, 'n_estimators': 200}"
Random Forest,5,3.1547653639253013,0.8587695146378809,0.4135119176124918,1.5425111644715586,"{'max_depth': None, 'n_estimators': 200}"
Random Forest,6,2.9183462656086605,0.8529165783127303,0.45746351705537,1.4970432797677724,"{'max_depth': 10, 'n_estimators': 200}"
Random Forest,7,3.2316613842568,0.8427118607628911,0.3992165281603465,1.5787257557777392,"{'max_depth': None, 'n_estimators': 200}"
Random Forest,8,2.5969629307360647,0.8554744052706766,0.5172104313381509,1.35939407203868,"{'max_depth': None, 'n_estimators': 200}"
Random Forest,9,2.5183525002297404,0.8550518801697404,0.5318245389895503,1.3403226773018644,"{'max_depth': 10, 'n_estimators': 200}"
