Model,R2,Q2,MSE,MAE
Random Forest,0.7357745906136638,0.0037182082158119245,5.321512507607721,1.912939910676838
AdaBoost,0.7457041965782483,0.07441380729752844,4.94390095448233,1.8200522244816513
XGBoost,0.8756701690865182,0.005745706875032286,5.310682881328115,1.9298137177124413
MLP,-0.20654043503866926,-0.6048876598338424,8.57230336390719,2.4558514717568314
KNN,0.6031643585138178,-0.025150958315235394,5.475713489745571,2.022039225368794
Gradient Boosting,0.8137969880351806,0.013455033086873458,5.269504495654649,1.9258093344168155
SVR,0.4642979587145256,0.035274487794235365,5.1529586528098585,1.9102108236095627
