Model,R2,Q2,MSE,MAE
Random Forest,0.9399499787681274,0.7575746569187704,0.7863053834596836,0.5928036654492086
AdaBoost,0.9719153710347286,0.7764502004504337,0.7250826527582099,0.4626336516563132
XGBoost,0.9923430153402276,0.7566225838095868,0.7893934278105061,0.5313039847935768
MLP,0.9355313720094778,0.5821439520431906,1.355313994170714,0.8151772106500417
KNN,0.8908867122084487,0.7670746975075824,0.7554920494941605,0.5324888011051393
Gradient Boosting,0.9981411936472215,0.7942213197140577,0.6674421166265995,0.48329660680480185
SVR,0.9389191858554645,0.7833887577369392,0.7025774770266671,0.5928326400131562
