Model,PC,MSE,R2,Q2,MAE,Best Params
SVR,1,4.023474273941118,0.0422625227095297,-0.1145480947414159,1.6532237769409803,"{'C': 0.1, 'gamma': 'scale'}"
SVR,2,0.88318128872566,0.674743579467126,0.7553487469683128,0.7440697533442939,"{'C': 1, 'gamma': 'auto'}"
SVR,3,1.7934541937037614,0.2493065529931425,0.5031928083783785,1.1215339910674258,"{'C': 1, 'gamma': 'scale'}"
SVR,4,3.937197215785911,0.0533680575065853,-0.0906483692207182,1.6402905801328571,"{'C': 0.1, 'gamma': 'scale'}"
SVR,5,3.9279752579074736,0.0544893048603077,-0.0880937820944209,1.6371343393325524,"{'C': 0.1, 'gamma': 'scale'}"
SVR,6,3.9574172225912414,0.0964199414517306,-0.0962495408763943,1.6188029230171426,"{'C': 0.1, 'gamma': 'auto'}"
SVR,7,1.1338994065795769,0.3447223791213071,0.6858969792806027,0.9102792514712263,"{'C': 1, 'gamma': 'scale'}"
SVR,8,1.2181398971284898,0.3602140353000927,0.6625614061294403,0.9315890913497288,"{'C': 1, 'gamma': 'scale'}"
SVR,9,1.0693506139838975,0.4304574789821036,0.7037777283315723,0.873862197231714,"{'C': 1, 'gamma': 'scale'}"
SVR,10,1.0964269984424915,0.4424515937433704,0.6962772621533079,0.8799116844715708,"{'C': 1, 'gamma': 'scale'}"
