Model,R2,Q2,MSE,MAE
Random Forest,0.7892419510669091,0.40037547987660804,0.48380373641467705,0.5491636944274069
AdaBoost,0.9084087784190461,0.33492866139748223,0.5366091408870265,0.5530333571187418
XGBoost,0.969596145605067,0.37881777013471274,0.5011974556033549,0.5269707822847866
MLP,0.33177848058071346,0.5239976497339319,0.3840598705895177,0.5279454510705842
KNN,0.5456610222639583,0.34365200236274007,0.529570761348874,0.5820989633125789
Gradient Boosting,0.8469687437671702,0.35518141150288296,0.52026832118264,0.521170928559245
SVR,0.5115059704515679,0.38040824598703904,0.49991418893528333,0.5905929416870201
