Model,R2,Q2,MSE,MAE
Random Forest,0.87817410410784,0.7801307766390528,0.7504106047184094,0.676980275399857
AdaBoost,0.8810334863570702,0.7920627785098995,0.7096868481028507,0.6336596851145758
XGBoost,0.9968191669097578,0.8010432416150326,0.6790366522893543,0.6130685026464625
MLP,0.9493578263555432,0.7599431531152557,0.8193106833412868,0.6921206980945303
KNN,0.8785128091186661,0.8135250609488397,0.6364363763112488,0.5993753165205876
Gradient Boosting,0.9933185664380721,0.8327019087908965,0.5709860610475859,0.572223798329444
SVR,0.9952707094932541,0.8198864060494472,0.6147251938601569,0.595758915926131
