Model,R2,Q2,MSE,MAE
Random Forest,0.7119923526230238,0.15611733172808895,0.6940063464560914,0.6794330764850195
AdaBoost,0.9041624089322532,0.15735452366155644,0.6929888838562622,0.6380708926782969
XGBoost,0.9206959876997171,-0.0264184053783052,0.8441231396665664,0.7469428533800592
MLP,0.9827900598973685,-0.929813460166095,1.5870722781571776,0.9518434954568714
KNN,0.6298006807411348,0.09375378576218041,0.7452939226975567,0.697058625635942
Gradient Boosting,0.9645819277194216,-0.24248839753252693,1.0218183945540982,0.8002257829903977
SVR,0.9917517114814235,0.08163274435754642,0.7552622275066827,0.6631757681875982
