Model,R2,Q2,MSE,MAE
Random Forest,0.8641453488084694,0.726507863127165,0.7561699630953131,0.685583407453564
AdaBoost,0.9095232021375613,0.6608323472151691,0.9377541688106339,0.7154392406157988
XGBoost,0.9851853020995184,0.6673015286006809,0.9198677289828815,0.7129688563496404
MLP,0.9168851009296686,0.6777159714788378,0.8910731574939916,0.6903285088685279
KNN,0.8902924607873233,0.6740895336719408,0.9010997833925044,0.6126855675382908
Gradient Boosting,0.9255731254888385,0.7320446489781378,0.7408614748862226,0.6163524675124897
SVR,0.8755148059816341,0.7289968510302265,0.7492882373085206,0.583497300534799
