Model,R2,Q2,MSE,MAE
Random Forest,0.7964313409523025,0.17417364928393042,0.6987512951680998,0.5967076722276136
AdaBoost,0.9576098071831328,0.030605571983966517,0.8202276562349973,0.6275677184441946
XGBoost,0.8954167131258356,0.13100840702818672,0.7352744321523974,0.593464441287994
MLP,0.4033914495326575,-0.08222509656429033,0.9156963655034952,0.6961289550288834
KNN,0.23698497343183567,0.08396423993759161,0.7750796195942302,0.6750070795708035
Gradient Boosting,0.938369099843969,-0.010680394637931911,0.8551606934580211,0.6688504864027036
SVR,0.8181731946631816,0.09878142570612858,0.7625424466915564,0.6062040766905965
