Model,R2,Q2,MSE,MAE
Random Forest,0.8240677881433622,-0.36345600689156665,2.8488506249099763,1.3919591429642717
AdaBoost,0.8430997192169029,-1.4508603081055975,5.120909574656314,1.8498222357581415
XGBoost,0.6464540276275959,-0.5630152630556364,3.2658164153396143,1.4465443885058684
MLP,0.777560799580195,-1225916798980.3923,2561471599533.2637,133118.8450685516
KNN,0.48753504557694427,-0.9466464161263768,4.067388189299631,1.646093087735028
Gradient Boosting,0.8203073666696072,-0.7670091884604961,3.6920481521393858,1.4974015592218082
SVR,0.7994701656641419,-1.058401081730286,4.3008921287982975,1.6915027809537169
