PC1,PC2,PC3
-0.5519916273339518,3.8235220066160935,-1.0602083236342472
6.454293229712795,-4.087520040517186,-3.43100240889234
-7.263019229184409,-2.886054767856368,1.8475484624948957
6.537480652701011,-1.3947537760604831,4.699151996860341
