ID,Cluster
0,3
1,0
2,3
3,1
4,3
5,0
6,1
7,0
8,0
9,3
10,2
11,0
12,0
13,0
14,1
15,0
16,2
17,1
18,1
19,1
20,2
21,0
22,0
23,0
24,0
25,1
26,1
27,3
28,2
29,0
30,0
31,1
32,0
33,2
34,1
35,2
36,0
37,0
38,1
39,2
40,2
41,0
42,2
43,2
44,2
45,2
46,0
47,0
48,0
49,0
50,2
51,3
52,3
53,0
54,0
55,3
56,0
57,0
58,2
59,2
