Model,R2,Q2,MSE,MAE
Random Forest,0.8130058020718207,-0.13658767588101206,3.6678887955945276,1.586904767562664
AdaBoost,0.8542061134879053,-1.0640820834711344,6.6610114712732145,2.0620030794537976
XGBoost,0.7592433983476061,-0.682500078977321,5.429605932938061,1.927481633810151
MLP,0.9741559034478058,-28878.273717299184,93196.47462346623,33.699340304848846
KNN,0.5202698052147077,-0.7438532747688937,5.627599193109029,1.9442536827771069
Gradient Boosting,0.8242077603790157,-0.43312359997753513,4.624841626040995,1.7836784782180337
SVR,0.804101582973634,-0.8243062715660359,5.887229533808882,2.0183396818989086
