Molecule ChEMBL ID,Smiles (RDKit Mol),MACCS_sim_score,ECFP4_sim_score,MCSS_rdkit_sim_score,Standard Type,Standard Relation,Standard Value,Standard Units,Document ChEMBL ID,Smiles
CHEMBL3353399,,0.808,0.68,0.592,IC50,'=',66000.0,nM,CHEMBL3351341,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)CNC)CC1
CHEMBL4575697,,0.889,0.667,0.587,IC50,'=',142.7,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5070579,,0.841,0.592,0.587,IC50,'=',8.58,nM,CHEMBL5046228,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C
CHEMBL3353395,,0.847,0.714,0.58,IC50,'=',16000.0,nM,CHEMBL3351341,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)CN(C)C)CC1
CHEMBL4228672,,0.939,0.783,0.574,IC50,'=',3.9,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(Cl)cc4)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4227091,,0.939,0.783,0.574,IC50,'=',4.7,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(I)cc4)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4225863,,0.939,0.783,0.574,IC50,'=',5.8,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)cc4)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5093794,,0.841,0.617,0.574,IC50,'=',501.5,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C(=O)OC
CHEMBL5087994,,0.817,0.617,0.574,IC50,'=',397.0,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C
CHEMBL4575583,,0.69,0.574,0.565,IC50,'=',1.0,nM,CHEMBL4354875,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1
CHEMBL4441037,,0.69,0.574,0.565,IC50,'=',111.0,nM,CHEMBL4354875,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)c1
CHEMBL4225166,,0.925,0.804,0.562,IC50,'=',2.3,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)c(Br)c4)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4227201,,0.968,0.717,0.562,IC50,'=',2.7,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4563980,,0.875,0.667,0.562,IC50,'=',59.0,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4465103,,0.848,0.659,0.562,IC50,'=',5.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5089912,,0.817,0.604,0.562,IC50,'=',42.38,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC
CHEMBL3353397,,0.757,0.694,0.558,IC50,'=',31000.0,nM,CHEMBL3351341,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@@H]2CCCCN2)CC1
CHEMBL3353398,,0.757,0.694,0.558,IC50,'=',57000.0,nM,CHEMBL3351341,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H]2CCCCN2)CC1
CHEMBL3353401,,0.757,0.694,0.558,IC50,'=',135000.0,nM,CHEMBL3351341,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)N2CCNCC2)CC1
CHEMBL4100860,,0.658,0.583,0.553,IC50,'=',8.0,nM,CHEMBL5143505,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1
CHEMBL4227210,,0.984,0.745,0.551,IC50,'=',4.2,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4166609,,0.923,0.674,0.551,IC50,'=',4.1,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4162767,,0.896,0.674,0.551,IC50,'=',33.1,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4581316,,0.812,0.667,0.551,IC50,'=',2.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4558227,,0.812,0.667,0.551,IC50,'=',5.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4520341,,0.812,0.667,0.551,IC50,'=',12.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4778502,,0.658,0.542,0.543,IC50,'=',146.9,nM,CHEMBL4706488,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c1
CHEMBL4096980,,0.706,0.609,0.542,IC50,'=',1.1,nM,CHEMBL4011631,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc4ccccc4c3)ccn2)c1
CHEMBL4175045,,0.923,0.717,0.54,IC50,'=',4.1,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4175782,,0.923,0.717,0.54,IC50,'=',7.7,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ncn(C)n3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5072451,,0.896,0.688,0.54,IC50,'=',4.014,nM,CHEMBL5046228,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C
CHEMBL4227701,,0.968,0.681,0.54,IC50,'=',5.1,nM,CHEMBL4219100,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4450061,,0.862,0.667,0.54,IC50,'=',123.2,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4516287,,0.737,0.644,0.54,IC50,'=',86.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4540442,,0.709,0.644,0.54,IC50,'=',12.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4438856,,0.848,0.625,0.54,IC50,'=',46.52,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4100777,,0.563,0.556,0.533,IC50,'=',3.1,nM,CHEMBL4011631,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)n1
CHEMBL4087268,,0.549,0.556,0.533,IC50,'=',3.3,nM,CHEMBL4011631,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1
CHEMBL5089336,,0.952,0.733,0.529,IC50,'=',36.61,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C=C
CHEMBL5093402,,0.896,0.717,0.529,IC50,'=',2.003,nM,CHEMBL5046228,C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C
CHEMBL5084983,,0.896,0.717,0.529,IC50,'=',12.34,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)OC
CHEMBL5085816,,0.87,0.717,0.529,IC50,'=',5.751,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=C)C
CHEMBL4448107,,0.709,0.652,0.529,IC50,'=',2.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4473365,,0.709,0.652,0.529,IC50,'=',4.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4531697,,0.709,0.652,0.529,IC50,'=',9.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4449391,,0.683,0.652,0.529,IC50,'=',2.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4565984,,0.683,0.652,0.529,IC50,'=',3.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL4467561,,0.683,0.652,0.529,IC50,'=',3.0,nM,CHEMBL4382192,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5289059,,0.803,0.652,0.521,IC50,'=',200.0,nM,CHEMBL5260822,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4cc[nH]c4c3)n2)ccc1N(C)CCN(C)C
CHEMBL5271151,,0.776,0.622,0.521,IC50,'=',0.6,nM,CHEMBL5260822,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)ccc1N(C)CCN(C)C
CHEMBL4164396,,0.853,0.604,0.52,IC50,'=',16.4,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C
CHEMBL5093625,,0.909,0.702,0.519,IC50,'=',39.62,nM,CHEMBL5046228,C=CCC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C
CHEMBL5083034,,0.87,0.702,0.519,IC50,'=',5.751,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC
CHEMBL5094237,,0.952,0.688,0.519,IC50,'=',27.34,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)/C=C/C
CHEMBL5076881,,0.938,0.688,0.519,IC50,'=',57.97,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C#CC
CHEMBL5284780,,0.659,0.612,0.519,IC50,'=',0.72,nM,CHEMBL5257101,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NC3CC3)n2)c(OC)cc1N(C)CCN(C)C
CHEMBL5089161,,0.909,0.717,0.5,IC50,'=',4.363,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1
CHEMBL4558324,,0.819,0.633,0.5,IC50,'=',2.7,nM,CHEMBL4706488,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1
CHEMBL4476791,,0.762,0.522,0.5,IC50,'=',2.213,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N(C)C
CHEMBL4787536,,0.562,0.5,0.5,IC50,'=',234.4,nM,CHEMBL4706488,C=CC(=O)Nc1cccc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c1
CHEMBL5082074,,0.87,0.702,0.491,IC50,'=',8.131,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1
CHEMBL4074766,,0.851,0.667,0.489,IC50,'=',462.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL5087139,,0.909,0.723,0.482,IC50,'=',12.54,nM,CHEMBL5046228,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1
CHEMBL4079501,,0.881,0.717,0.431,IC50,'=',14.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccncc4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4080424,,0.881,0.717,0.431,IC50,'=',15.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4071463,,0.829,0.766,0.423,IC50,'=',1.6,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4097594,,0.829,0.723,0.423,IC50,'=',2.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4060103,,0.829,0.723,0.423,IC50,'=',8.5,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4225255,,0.846,0.636,0.423,IC50,'=',19.0,nM,CHEMBL4219138,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)CCN(C)C)cc3OC)n2)c1
CHEMBL4068763,,0.814,0.702,0.415,Ki,'=',7.4,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(Nc4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4103757,,0.866,0.729,0.407,IC50,'=',22.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(N(C)C)c4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4098500,,0.866,0.688,0.407,IC50,'=',80.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(N(C)C)cc4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL3633151,,0.921,0.673,0.407,IC50,'=',6.0,nM,CHEMBL3632511,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1
CHEMBL4098444,,0.881,0.826,0.4,IC50,'=',4.8,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cn(C)c5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4082000,,0.843,0.714,0.4,IC50,'=',38.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(C(F)(F)F)c4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4089863,,0.866,0.702,0.4,IC50,'=',1.1,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc5ccccc5c4)cc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4061043,,0.866,0.702,0.4,IC50,'=',85.0,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc5ccccc5c4)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4088277,,0.881,0.673,0.4,IC50,'=',1.1,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cncc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4079566,,0.866,0.673,0.4,IC50,'=',2.7,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4cccc5ccccc45)cc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4060039,,0.866,0.673,0.4,IC50,'=',4.3,nM,CHEMBL4007434,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C
CHEMBL4278325,,0.892,0.642,0.386,IC50,'=',17.0,nM,CHEMBL4425144,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1
CHEMBL4129902,,0.879,0.642,0.386,IC50,'=',16.0,nM,CHEMBL4118273,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1
CHEMBL4456234,,0.833,0.596,0.377,IC50,'=',120.7,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4286241,,0.853,0.593,0.368,IC50,'=',143.0,nM,CHEMBL4425144,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1
CHEMBL4126986,,0.838,0.593,0.368,IC50,'=',115.0,nM,CHEMBL4118273,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1
CHEMBL5286080,,0.909,0.681,0.364,IC50,'=',8.4,nM,CHEMBL5260822,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccc4c(ccn4C)c3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4451619,,0.836,0.596,0.364,IC50,'=',54.99,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL5269747,,0.841,0.574,0.364,IC50,'=',3.2,nM,CHEMBL5260822,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL5270334,,0.87,0.646,0.357,IC50,'=',4.1,nM,CHEMBL5260822,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4ccn(C)c4c3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4166210,,0.838,0.604,0.357,IC50,'=',142.7,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4173032,,0.814,0.604,0.357,IC50,'=',174.5,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4211782,,0.877,0.407,0.353,Ki,'=',3.0,nM,CHEMBL4177539,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(CCN(C)C)c3)nc3[nH]ccc23)c1
CHEMBL4570293,,0.864,0.612,0.351,IC50,'=',33.31,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4587847,,0.824,0.596,0.351,IC50,'=',12.57,nM,CHEMBL4382243,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N1CCN(C)CC1
CHEMBL4216749,,0.868,0.463,0.346,Ki,'=',2.0,nM,CHEMBL4177539,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(CCN(C)C)c3)nc3[nH]ccc23)c1F
CHEMBL4173470,,0.817,0.592,0.345,IC50,'=',202.3,nM,CHEMBL4152247,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCC(N(C)C)CC1
