Model,R2,Q2,MSE,MAE
Random Forest,0.8584397758428037,0.7481478647425943,0.9462829856824938,0.7533657844624023
AdaBoost,0.8716084110173058,0.7754985295478248,0.8435184459820764,0.6396259787440381
XGBoost,0.9196019932836248,0.774872517427022,0.8458705587332398,0.6658856787881224
MLP,0.9554078396331438,0.7897633619498805,0.789921250223218,0.5830657165134838
KNN,0.8105963851153284,0.7669858773831633,0.8755029987364908,0.6411655607060563
Gradient Boosting,0.8916741307863499,0.8008532248207438,0.7482533543464395,0.6267172123188779
SVR,0.9883379208564894,0.885112088912773,0.4316678729419239,0.458683331351312
