Model,PC,MSE,R2,Q2,MAE,Best Params,R2+Q2,Vote sum,R2-Q2,Vote diff,Vote,(R2+Q2)-(R2-Q2)
AdaBoost,23,0.9126256375817072,0.8897426843793919,0.7342611959249454,0.7062889538152983,"{'learning_rate': 0.1, 'n_estimators': 100}",1.6240038803043373,1,0.15548148845444643,1,2,1.4685223918498909
AdaBoost,51,1.1663493805073104,0.8896264284568807,0.6603817855358636,0.7607051558017913,"{'learning_rate': 0.1, 'n_estimators': 50}",1.5500082139927442,2,0.2292446429210171,4,6,1.3207635710717271
AdaBoost,4,1.1991795439220088,0.817511714289253,0.650822281612077,0.7989268205243274,"{'learning_rate': 0.05, 'n_estimators': 50}",1.46833399590133,25,0.16668943267717595,2,27,1.301644563224154
AdaBoost,56,1.237684533923349,0.8951400609598706,0.6396103787545244,0.7599654901788683,"{'learning_rate': 0.1, 'n_estimators': 50}",1.534750439714395,5,0.2555296822053462,7,12,1.2792207575090488
AdaBoost,25,1.2406966370394876,0.8984135939094359,0.6387333130148918,0.8028111748988757,"{'learning_rate': 0.1, 'n_estimators': 100}",1.5371469069243275,4,0.2596802808945441,10,14,1.2774666260297836
AdaBoost,10,1.252550960434696,0.8546244854271338,0.6352815650117247,0.7869786623173605,"{'learning_rate': 0.05, 'n_estimators': 50}",1.4899060504388584,16,0.21934292041540904,3,19,1.2705631300234494
AdaBoost,58,1.303334321168969,0.9192920005086828,0.620494439828394,0.7970085792334524,"{'learning_rate': 0.1, 'n_estimators': 100}",1.539786440337077,3,0.29879756068028873,26,29,1.240988879656788
AdaBoost,24,1.3082673087337529,0.8747300336223404,0.619058049963809,0.8066755715822534,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4937880835861495,13,0.2556719836585314,8,21,1.238116099927618
AdaBoost,19,1.310410391127216,0.8759412098474606,0.6184340261266282,0.8147761013435751,"{'learning_rate': 0.05, 'n_estimators': 100}",1.494375235974089,12,0.25750718372083237,9,21,1.2368680522532567
AdaBoost,27,1.3290983753793002,0.8841830890609639,0.6129924492289185,0.8181586400036572,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4971755382898824,11,0.2711906398320454,11,22,1.225984898457837
AdaBoost,15,1.3414694363552635,0.8558427192637355,0.6093902373103455,0.7974767582053592,"{'learning_rate': 0.1, 'n_estimators': 50}",1.465232956574081,26,0.24645248195338998,6,32,1.218780474620691
AdaBoost,30,1.347516735805465,0.893557217800645,0.6076293815359685,0.8176837998500609,"{'learning_rate': 0.05, 'n_estimators': 200}",1.5011865993366134,9,0.28592783626467655,20,29,1.2152587630719367
AdaBoost,46,1.3484314202375371,0.9201701117144084,0.6073630432510513,0.8311039381602424,"{'learning_rate': 0.1, 'n_estimators': 100}",1.5275331549654596,6,0.31280706846335715,35,41,1.2147260865021026
AdaBoost,22,1.3576890335152696,0.8866951893336347,0.6046674066398197,0.8246281649629192,"{'learning_rate': 0.1, 'n_estimators': 50}",1.4913625959734542,14,0.282027782693815,18,32,1.2093348132796393
AdaBoost,18,1.3823221276444515,0.8770301767513068,0.5974947295803599,0.8209477574256271,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4745249063316668,24,0.2795354471709469,15,39,1.1949894591607197
AdaBoost,37,1.384421443442654,0.9028141960851982,0.5968834497229712,0.8281375282574026,"{'learning_rate': 0.05, 'n_estimators': 200}",1.4996976458081694,10,0.30593074636222695,29,39,1.1937668994459425
AdaBoost,33,1.3998782517338293,0.8980436438121087,0.5923827283088782,0.8259356190318967,"{'learning_rate': 0.1, 'n_estimators': 50}",1.4904263721209867,15,0.3056609155032305,28,43,1.1847654566177561
AdaBoost,17,1.4011447003823814,0.8635418900689388,0.5920139631378925,0.8327596079862519,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4555558532068313,33,0.2715279269310463,12,45,1.184027926275785
AdaBoost,61,1.4014239645515398,0.9139342247966854,0.5919326468530138,0.8267752456415274,"{'learning_rate': 0.1, 'n_estimators': 100}",1.5058668716496992,7,0.32200157794367157,40,47,1.1838652937060277
AdaBoost,50,1.4038044411780366,0.8983261745779435,0.5912394984405607,0.8213646236480119,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4895656730185043,17,0.30708667613738283,31,48,1.1824789968811213
AdaBoost,21,1.4042812433468648,0.8723671825881069,0.5911006629390065,0.8170900154834653,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4634678455271133,28,0.2812665196491003,16,44,1.182201325878013
AdaBoost,16,1.408830371994923,0.8711851135842446,0.5897760453118689,0.8205488756381673,"{'learning_rate': 0.05, 'n_estimators': 100}",1.4609611588961133,30,0.28140906827237566,17,47,1.1795520906237376
AdaBoost,57,1.4193547033519316,0.9165268115110476,0.5867115650766741,0.8276039099051367,"{'learning_rate': 0.05, 'n_estimators': 200}",1.5032383765877217,8,0.32981524643437354,45,53,1.1734231301533482
AdaBoost,55,1.4270098366576411,0.8905929404724503,0.5844825394105919,0.8255238896831796,"{'learning_rate': 0.05, 'n_estimators': 100}",1.475075479883042,23,0.3061104010618584,30,53,1.1689650788211838
AdaBoost,42,1.4295428435963935,0.9042730408321584,0.5837449771431088,0.8399976199021612,"{'learning_rate': 0.1, 'n_estimators': 100}",1.4880180179752673,19,0.3205280636890496,39,58,1.1674899542862178
AdaBoost,31,1.4336459556585217,0.8797995788482478,0.5825502308556112,0.8125552157281432,"{'learning_rate': 0.1, 'n_estimators': 50}",1.462349809703859,29,0.2972493479926366,25,54,1.1651004617112224
