Model,R2,Q2,MSE,MAE
Random Forest,0.8255383826262597,-0.32977531663320203,4.291325771024552,1.7294232316011613
AdaBoost,0.8676035408387793,-0.6432096333848021,5.302811504121991,1.8441288034012806
XGBoost,0.6464540276275959,-0.23968052661561812,4.000580342528869,1.678051674849176
MLP,0.8665040911989481,-1151.7213984000398,3719.954026737302,8.252923845318197
KNN,0.48753504557694427,-0.5902620882672855,5.1319441688412,1.829908909830088
Gradient Boosting,0.7742325093180181,-0.3043625113025974,4.20931595698667,1.6830356004750122
SVR,0.7994701656641419,-0.8073674031496376,5.832566011589711,2.007949424445305
