Model,R2,Q2,MSE,MAE
Random Forest,0.8358368167758533,-0.5356505994921126,7.518959509893626,2.409366901219316
AdaBoost,0.8511395028901005,-0.4216691884663941,6.960875779996757,2.1681099082499506
XGBoost,0.6464540276275959,-0.1783266974868256,5.769405313135895,2.1004951443897237
MLP,0.8681795244141357,-4.562521072510175e+27,2.2339333712099816e+28,16152426747377.23
KNN,0.48753504557694427,-0.33732093916172023,6.5478840021392095,2.015150436961901
Gradient Boosting,0.7947588643347385,-0.5563570902767783,7.620344073448237,2.3257362470360583
SVR,0.7994701656641419,-0.5085902887171898,7.386464930000858,2.333347907511699
