Model,R2,Q2,MSE,MAE
Random Forest,0.6027601866011547,0.1694088566534081,0.917699526983261,0.7532252610747349
AdaBoost,0.8952320073644249,0.2661136887640231,0.810852759598607,0.635835423145611
XGBoost,0.8639981537281682,0.31134866743464207,0.7608737550526813,0.6541133041267632
MLP,0.6771895611612917,-0.15857376406075496,1.2800793793320113,0.8383280769004933
KNN,0.5299880505274341,0.42048790942570424,0.6402885169932435,0.542813329941137
Gradient Boosting,0.93867521258659,0.2611509112492584,0.8163360092266642,0.6663365606007584
SVR,0.707684291089869,0.3466181878089224,0.7219053378913904,0.6050401102010033
