Model,PC,MSE,R2,Q2,MAE,Best Params
XGBoost,1,6.872548740824931,0.997626226765245,-0.2776442832204671,1.926229463071368,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,2,5.514633444484886,0.9995609598936896,-0.0252004256512246,1.703747587873963,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,3,4.272102057206293,0.9999996437528804,0.2057929340972777,1.7728600123471026,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,4,4.853750737899852,0.9999997770750032,0.0976612729398406,1.9040626017289275,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,5,4.169477489365465,0.9999999039593344,0.2248714008152986,1.6369071711952583,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,6,2.798535967173996,0.9999967348908008,0.4797369047953037,1.473295314821385,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,7,2.4465871808541206,0.999999838226433,0.5451661031590531,1.340615894693705,"{'max_depth': 3, 'n_estimators': 200}"
XGBoost,8,3.399350787171339,0.9999996391935694,0.3680421538386741,1.688867874519118,"{'max_depth': 3, 'n_estimators': 100}"
XGBoost,9,3.2794277042740507,0.9999999345632532,0.3903365088251624,1.4586255084607629,"{'max_depth': 9, 'n_estimators': 100}"
XGBoost,10,3.5202087103106,0.9999999260193617,0.3455740069540234,1.4651649968413685,"{'max_depth': 6, 'n_estimators': 200}"
