Model,PC,MSE,R2,Q2,MAE,Best Params,R2+Q2,Vote sum,R2-Q2,Vote diff,Vote,(R2+Q2)-(R2-Q2)
KNN,4,0.450354667557837,0.8764637221874269,0.8125034730187006,0.4955266990615342,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",1.6889671952061276,4,0.06396024916872622,1,5,1.6250069460374013
KNN,6,0.4700573342239487,0.8980317468929555,0.8043006456955182,0.4809395390026925,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",1.7023323925884737,1,0.09373110119743733,3,4,1.6086012913910364
KNN,7,0.4874926619082265,0.8974882687329376,0.7970417814645548,0.4711114241993005,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",1.6945300501974925,2,0.10044648726838279,6,8,1.5940835629291097
KNN,8,0.493552626360198,0.8965353384330205,0.7945188315092757,0.5037041022627654,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",1.691054169942296,3,0.10201650692374475,7,10,1.5890376630185514
KNN,5,0.532033492991828,0.901771289359136,0.7784980608402683,0.5271667702831474,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",1.6802693501994042,5,0.12327322851886768,17,22,1.5569961216805366
KNN,3,0.6178796335079468,0.8198861242148376,0.7427576669662472,0.5172445697539979,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5626437911810849,36,0.07712845724859041,2,38,1.4855153339324945
KNN,17,0.624147271327329,0.8630997144166256,0.7401482561881079,0.5482991838189832,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.6032479706047336,14,0.12295145822851772,16,30,1.4802965123762157
KNN,16,0.624147271327329,0.8646205572852423,0.7401482561881079,0.5482991838189832,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.6047688134733502,13,0.12447230109713447,18,31,1.4802965123762157
KNN,15,0.6263683111178312,0.927742961225524,0.7392235688760729,0.4917466157545274,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",1.6669665301015968,6,0.18851939234945114,35,41,1.4784471377521458
KNN,9,0.6264225332533144,0.9204137058008082,0.7392009945300719,0.5346672327114781,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",1.65961470033088,8,0.18121271127073624,34,42,1.4784019890601439
KNN,14,0.6327118231991357,0.927742961225524,0.7365825693044281,0.504688879751181,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",1.6643255305299522,7,0.1911603919210959,36,43,1.4731651386088562
KNN,23,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,19,0.12125101691687046,10,29,1.4594521782150847
KNN,20,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,16,0.12125101691687046,13,29,1.4594521782150847
KNN,18,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,15,0.12125101691687046,14,29,1.4594521782150847
KNN,19,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,17,0.12125101691687046,12,29,1.4594521782150847
KNN,21,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,21,0.12125101691687046,11,32,1.4594521782150847
KNN,24,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,20,0.12125101691687046,9,29,1.4594521782150847
KNN,22,0.6491806501656923,0.8509771060244129,0.7297260891075424,0.5573592336731463,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5807031951319552,18,0.12125101691687046,15,33,1.4594521782150847
KNN,39,0.660748857221056,0.8186723439138403,0.724909888005324,0.5833762856010271,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",1.543582231919164,37,0.09376245590851628,4,41,1.449819776010648
KNN,40,0.6638035947672539,0.8197170617465811,0.7236381066249791,0.585465984668276,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",1.5433551683715603,38,0.09607895512160203,5,43,1.4472762132499581
KNN,25,0.6681671615772714,0.8489394209179834,0.7218214192870509,0.5708772528870206,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5707608402050344,25,0.12711800163093245,21,46,1.4436428385741018
KNN,35,0.6681671615772714,0.8489394209179834,0.7218214192870509,0.5708772528870206,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5707608402050344,27,0.12711800163093245,19,46,1.4436428385741018
KNN,36,0.6681671615772714,0.8489394209179834,0.7218214192870509,0.5708772528870206,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5707608402050344,28,0.12711800163093245,20,48,1.4436428385741018
KNN,28,0.6681671615772714,0.8489394209179834,0.7218214192870509,0.5708772528870206,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",1.5707608402050344,24,0.12711800163093245,24,48,1.4436428385741018
