Model,R2,Q2,MSE,MAE
Random Forest,0.9050763741236003,0.8334190324184225,0.5641340389206692,0.5851053151548713
AdaBoost,0.9470865733006383,0.8647439396185699,0.45805081300243683,0.5062624574406698
XGBoost,0.9980352044076901,0.8191866069174092,0.6123327965464002,0.6076131270646997
MLP,0.7627673224921675,0.7993603244041655,0.6794754058934199,0.6268063019204264
KNN,0.9260109222005367,0.764135382322019,0.7987662776901422,0.6190996191971208
Gradient Boosting,0.986349234975547,0.8567359576189133,0.48517020902142033,0.5595628040923774
SVR,0.9961355465574405,0.8098416081717419,0.6439800607125191,0.6312202916397506
